time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,business construction,GDPGN,housing construction,net births,outmigration,inmigration,Population,AREA,attractiveness from jobs multiplier,attractiveness from housing multiplier,BCN,BDN,BN,business demolition,business labor force multiplier,business land multiplier,Business structures,DN,HCN,HDN,households to housing ratio,Housing,housing availability multiplier,housing demolition,housing land multiplier,HS,IMN,jobs,JPBS,labor force,labor to job ratio,land fraction occupied,LPBS,LPF,LPH,OMN,gdp growth rate,business income multiplier,increase amount,average monthly income 95,average monthly income 25,average monthly income 50,income 95 multiplier,income 50 multiplier,average monthly income,income 25 multiplier,labor force income multiplier,IMI50,IMI95,IMI25,change to ticket cost,Public Transport Ticket Cost,TCI,Number of Bus Routes,Number of Railway Lines,ITBR,Number of Trips per Bus Route,Number of Trips per Railway line,ILRR,increasing railway trips,increaing bus trips,ITRR,daily railway capacity,Daily railway trips,increasing railway lines,increasing bus routes,IRBR,number of trains,MAX CAPACITY RAILWAY,VEHICLES PER LINE,number of bus,VEHICLES PER ROUTE,MAX CAPACITY BUS,daily bus capacity,Daily bus trips,CAR COST KM,Road available,road construction,RCR,WELL TO TANK CO2 EMISSION RAILWAY ELECTRICITY,emissions of greenhouse gases mobility,railway electricity co2 emission,bus electricity activity,bus natural gas activity,AVERAGE DISTANCE RAILWAY TRIP,ENERGY INTENSITY PER KM RAILWAY ELECTRICITY,TANK TO WHEEL CO2 EMISSION RAILWAY ELECTRICITY,PERCENTAGE BUS DIESEL,PERCENTAGE BUS ELECTRICITY,PERCENTAGE BUS NATURAL GAS,GHC CORRECTION BUS ELECTRICITY,railway activity per year,bus electricity co2 emission,bus diesel co2 emission,bus diesel activity,ENERGY INTENSITY PER KM BUS NATURAL GAS,bus natural gas co2 emission,GHC CORRECTION RAILWAY ELECTRICITY,WELL TO TANK CO2 EMISSION NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS NATURAL GAS,ENERGY INTENSITY PER KM BUS ELECTRICITY,WELL TO TANK CO2 EMISSION BUS ELECTRICITY,GHC CORRECTION BUS NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS ELECTRICITY,DIESEL PETROL RATIO,car diesel co2 emissions,INITIAL RATIO CAR PETROL,percentage car diesel,percentage car petrol,INITIAL RATIO CAR DIESEL,INITIAL RATIO CAR ELECTRICITY,percentage car eletricity,GHC CORRECTION CAR DIESEL,GHC CORRECTION CAR ELECTRICITY,GHC CORRECTION CAR PETROL,AVERAGE DISTANCE BUS ROUTES,AVERAGE DISTANCE CAR,bus activity per year,WELL TO TANK CO2 EMISSION CAR DIESEL,car activity per year,car diesel activity,car electricity activity,car electricity co2 emission,car petrol activity,car petrol co2 emission,ENERGY INTENSITY PER KM CAR PETROL,WELL TO TANK CO2 EMISSION BUS DIESEL,GHC CORRECTION BUS DIESEL,ENERGY INTENSITY PER KM BUS DIESEL,ENERGY INTENSITY PER KM CAR DIESEL,ENERGY INTENSITY PER KM CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION BUS DIESEL,WELL TO TANK CO2 EMISSION CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR DIESEL,TANK TO WHEEL CO2 EMISSION CAR PETROL,WELL TO TANK CO2 EMISSION CAR PETROL,emissions per year,CO2 CAPTURE PER GREEN AREA,co2 capture green spaces,CO2 CAPTURE PER M2 BODY OF WATER,co2 capture sea river,CO2 TECHNOLOGIES CAPTURE,emissions of greenhouse gases business,BODY OF WATER M2,GREEN AREA,EpB,Affordability of public transport for the poorest group,daily walk trips,daily chosen bus,daily chosen railway,daily chosen car,construction,Land Use for mobility,Motorization rate number of motorized vehicles per 1000 inhabitants,Railway Daily Occupancy rate,number of mototized private vehicles,Emissions of greenhouse gases,TPC,PRIVATE PARKING CONSTRUCTION,BUS Daily Occupancy rate,PEDESTRIAN SIDEWALK CONSTRUCTION,Mobility space usage
2031,2071,2021,1,1,2491.522565918242,0.008489735,219.0088853839572,-458.68675010536464,5302.0242619706105,12685.551063726005,246605.77962654005,22814900.0,0.9999996128918863,0.7654855237656816,0.0284,0.0145,0.00844,443.116459277439,2.0,1.4370371895366947,30559.75581223717,0.0103,0.001462,0,1.246019301645758,76121.11357678131,1.4075241270571976,0.0,1.3981487581467793,2.6,0.0672,70287.4383681455,2.3,163253.02611276953,2.3226486823676358,0.37407437907338964,80,0.662,80,0.0215,0.0042448675,0.016704567822374627,6.735543184406461,3840.332562896062,854.2866162906932,1164.7419657299674,2.40354609929078,0.7340425531914894,1586.7499243277819,0.5964539007092199,-0.0580662170591909,1035,3389,841,0.0,0.9,0,113.74000000000001,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,73.93100000000001,0.65,80,168235.10880000002,2102.93886,0.29,400000,0,0,0.5,179602.15372731723,66.931875,625571.7373785,9633804.7556289,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,150.13721697084,7447.1062361876075,2252058.2545626,0.5,18460.77836297388,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,39633.66518303679,0.1991,0.19258300054477023,0.7534048172994553,0.7789,0.022,0.05401218215577451,0.01,0.1,0.02,16.3,12.8,12511434.74757,0.6,1037258752.0000001,199758402.80148372,56024608.65569534,2240.984346227814,781475740.542821,111602.55050692029,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,212226.9789656009,0.00113,67729.375,0.001,4731.8,9,105095.00023828362,4731800.0,59937500.0,3.439,0.06321063559963942,98596,57856,17766,222016,40,9400,391.81006543520306,0.6233684210526316,96528.69565217392,0.7282966116986668,2.3,20,0.3438996795180246,20,0.038117517011301866
2032,2071,2021,1,1,2665.8825292337538,0.008418266,228.31447715806894,-471.56695260143374,5450.908323081087,12641.64150881584,253530.6196781901,22814900.0,0.9999996270221836,0.7420000618190837,0.0284,0.0145,0.00844,472.8183478237306,2.0,1.4410125126667979,32608.161918877973,0.0103,0.001462,0,1.2773332509078883,76340.12246216527,1.4466665636348606,0.0,1.414050050667192,2.6,0.0672,74998.77241341933,2.3,167837.27022696185,2.2378668986978134,0.382025025333596,80,0.662,80,0.0215,0.004209133,0.016757382807854042,6.70719226632598,3856.718425693319,861.2904132885611,1169.6861410461809,2.40354609929078,0.7340425531914894,1593.4854675121883,0.5964539007092199,-0.055946672467445335,1035,3389,841,0.0,0.9,0,113.74000000000001,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,73.93100000000001,0.65,80,168235.10880000002,2102.93886,0.29,400000,0,0,0.5,183256.79749876785,66.931875,625571.7373785,9633804.7556289,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,150.13721697084,7447.1062361876075,2252058.2545626,0.5,18460.77836297388,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,40551.024745346265,0.1991,0.1921201755790208,0.7515941976820658,0.7789,0.022,0.056285626738913325,0.01,0.1,0.02,16.3,12.8,12511434.74757,0.6,1063823744.0,204382004.4824113,59877986.17077728,2395.119446831092,799563753.3468114,114185.69961545814,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,222926.0913377892,0.00113,67729.375,0.001,4731.8,9,112139.46883902136,4731800.0,59937500.0,3.439,0.0626966226105064,101189,60182,18290,227702,40,9440,390.8593001153067,0.6417543859649123,99000.86956521739,0.7228191913520277,2.3,20,0.3577255688736476,20,0.0372341613489618
2033,2071,2021,1,1,2853.5586034107287,0.00834799,237.74307909174325,-484.0646017950617,5595.370397093453,12583.930202118294,260249.78591132342,22814900.0,0.9999996412641837,0.7195430829055943,0.0284,0.0145,0.00844,504.617778454176,2.0,1.445257771087511,34801.226100288,0.0103,0.001462,0,1.3072758894592076,76568.43693932334,1.4840948618240097,0.0,1.4310310843500438,2.6,0.0672,80042.82003066239,2.3,172285.35827329612,2.152414897517328,0.3905155421750219,80,0.662,80,0.0215,0.004173995,0.016813767262211,6.67919616095222,3873.042092480601,868.3341908160277,1174.6095055821008,2.40354609929078,0.7340425531914894,1600.1926597785143,0.5964539007092199,-0.0538103724379332,1035,3389,841,0.0,0.9,0,113.74000000000001,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,73.93100000000001,0.65,80,168235.10880000002,2102.93886,0.29,400000,0,0,0.5,187047.32708050957,66.931875,625571.7373785,9633804.7556289,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,150.13721697084,7447.1062361876075,2252058.2545626,0.5,18460.77836297388,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,41501.19794532773,0.1991,0.19164189600249837,0.7497231180127875,0.7789,0.022,0.05863498598471423,0.01,0.1,0.02,16.3,12.8,12511434.74757,0.6,1091467968.0,209170990.8135142,63998209.006444514,2559.9283602577807,818298768.1800413,116861.24708379172,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,234258.5686394,0.00113,67729.375,0.001,4731.8,9,119681.41655889043,4731800.0,59937500.0,3.439,0.062188038397120865,104100,61409,19030,233619,40,9480,390.65319076001606,0.667719298245614,101573.47826086957,0.7187223091289819,2.3,20,0.3650189335509259,20,0.036426542933757425
2034,2071,2021,1,1,3055.7207313206104,0.008278878,247.30672897836556,-496.16296287306915,5735.2170439628935,12514.935773017782,266754.2811145532,22814900.0,0.9999996555473489,0.6981489731287696,0.0284,0.0145,0.00844,538.677420416046,2.0,1.4497928493110372,37150.16692524455,0.0103,0.001462,0,1.3358013691616406,76806.18001841508,1.519751711452051,0.0,1.4491713972441493,2.6,0.0672,85445.38392806245,2.3,176591.33409783425,2.0667159064614737,0.39958569862207466,80,0.662,80,0.0215,0.004139439,0.016873980374912095,6.651548028478209,3889.3049055655624,875.4012958070742,1179.5123197853532,2.40354609929078,0.7340425531914894,1606.8718559394665,0.5964539007092199,-0.051667897661536843,1035,3389,841,0.0,0.9,0,113.74000000000001,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,73.93100000000001,0.65,80,168235.10880000002,2102.93886,0.29,400000,0,0,0.5,190348.325216946,66.931875,625571.7373785,9633804.7556289,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,150.13721697084,7447.1062361876075,2252058.2545626,0.5,18460.77836297388,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,42322.829538814934,0.1991,0.19114777795344987,0.7477900765843402,0.7789,0.022,0.061062145462210025,0.01,0.1,0.02,16.3,12.8,12511434.74757,0.6,1115953920.0,213312112.10644194,68142540.59216349,2725.7016236865397,834499267.3013946,119174.84036331218,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,245637.574272862,0.00113,67729.375,0.001,4731.8,9,127759.42405591601,4731800.0,59937500.0,3.439,0.06168599505009279,106599,63686,19470,238860,40,9520,389.66986576086305,0.6831578947368421,103852.17391304349,0.7135717725752414,2.3,20,0.37855356384445715,20,0.03568827446826165
2035,2071,2021,1,1,3245.1238314280126,0.008210901,254.5855584880139,-507.8503765981674,5870.313492935803,12437.11936067735,273037.83688073506,22814900.0,0.999999669805314,0.67784100616976,0.0284,0.0145,0.00844,575.1745484241621,1.995292029062568,1.4453605810526584,39667.21023614911,0.0103,0.001462,0,1.36287865844032,77053.48674739344,1.5535983230504002,0.0,1.4546394189473415,2.6,0.0672,91234.58354314296,2.3,180751.04801504663,1.9811681162502723,0.40927883789468306,80,0.662,80,0.0215,0.0041054505,0.01693830418023077,6.6242404655819005,3905.5082339398655,883.2354422424512,1184.394839082853,2.40354609929078,0.7340425531914894,1613.5234039679447,0.5964539007092199,-0.04905840581251362,1035,3389,841,0.0,0.9,0,113.74000000000001,2,0,18.489,75,0,0,0.0,0,28500,150,0,11.374000000000002,0.1,20,190,10,73.93100000000001,0.65,80,168235.10880000002,2102.93886,0.29,400000,0,0,0.5,193530.00122221684,66.931875,625571.7373785,9633804.7556289,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,150.13721697084,7447.1062361876075,2252058.2545626,0.5,18460.77836297388,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,43111.42478359316,0.1991,0.1906374312840253,0.7457935470975756,0.7789,0.022,0.06356902161839906,0.01,0.1,0.02,16.3,12.8,12511434.74757,0.6,1139790464.0,217286726.2589873,72455364.6464611,2898.214585858444,850048373.0945516,121395.40816163292,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,257475.36222433363,0.00113,67729.375,0.001,4731.8,9,136415.5360021168,4731800.0,59937500.0,3.439,0.06113885088544353,109746,65171,19837,243962,40,9560,388.82657068874335,0.6960350877192982,106070.4347826087,0.7088028656876306,2.3,20,0.3873804966445862,20,0.03501346227034416
2036,2071,2021,1,1,3415.046845387475,0.008144031,261.61821635088296,-519.120033811694,6000.581035995387,12352.22417124102,279096.79237187846,22814900.0,0.9999996837634734,0.65859917721493,0.0284,0.0145,0.00844,613.888813027718,1.9743547898753895,1.440233168981614,42337.15951915296,0.0103,0.001462,0,1.3885344303800933,77308.07230588146,1.585668037975117,0.0,1.459766831018386,2.6,0.0672,97375.4668940518,2.3,184762.07655018356,1.897419159501558,0.41953366203677217,80,0.662,80,0.0215,0.0040720155,0.01682718085736907,6.5972663204218085,3921.362068481872,893.6458053804329,1189.2573134671632,2.40354609929078,0.7340425531914894,1620.1476444335265,0.5964539007092199,-0.044870957975077896,1035,3389,841,0.0,0.9,0,125.114,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,81.3241,0.65,80,185058.61968000003,2313.232746,0.29,400000,0,0,0.5,198234.2738434057,66.931875,688128.91111635,10597185.23119179,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,165.150938667924,8191.816859806367,2477264.08001886,0.5,20306.856199271264,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,43618.910347249854,0.1991,0.19011045950863903,0.7437319784594624,0.7789,0.022,0.06615756203189861,0.01,0.1,0.02,16.3,12.8,13762578.222327,0.6,1156404096.0000002,219844514.06823236,76504875.71506165,3060.195028602466,860054706.2167063,122824.41259480784,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,271361.5904297728,0.00113,67729.375,0.001,4731.8,9,145597.49158636705,4731800.0,59937500.0,3.439,0.060426625039673,109168,71497,20257,247518,40,9600,385.9515722975539,0.7107719298245614,107616.52173913045,0.7102706991317598,2.3,20,0.386347850878988,20,0.034396669049526804
2037,2071,2021,1,1,3590.420477000374,0.008078242,267.9724952408234,-529.9685267803612,6125.980282676216,12262.313673946908,284929.3154733124,22814900.0,0.9999996971896813,0.6404218562575309,0.0284,0.0145,0.00844,654.5056044969346,1.954215478004316,1.4348633865171532,45138.31755151272,0.0103,0.001462,0,1.412770858323292,77569.69052223234,1.6127708583232923,0.0,1.4651366134828467,2.6,0.0672,103818.13036847925,2.3,188623.20684333282,1.8168619120172642,0.4302732269656937,80,0.662,80,0.0215,0.004039121,0.016540776850490758,6.570619530669398,3936.8640093452327,903.837049569923,1194.0999876810897,2.40354609929078,0.7340425531914894,1626.7449107539483,0.5964539007092199,-0.04084309560086321,1035,3389,841,0.0,0.9,0,125.114,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,81.3241,0.65,80,185058.61968000003,2313.232746,0.29,400000,0,0,0.5,201527.4776658893,66.931875,688128.91111635,10597185.23119179,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,165.150938667924,8191.816859806367,2477264.08001886,0.5,20306.856199271264,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,44431.56632682548,0.1991,0.18956645968180807,0.7416037943051749,0.7789,0.022,0.06882974601301706,0.01,0.1,0.02,16.3,12.8,13762578.222327,0.6,1181329216.0000002,223940397.195806,81310589.89503658,3252.4235958014633,876078228.9091576,125112.73187051681,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,284287.9767255416,0.00113,67729.375,0.001,4731.8,9,155230.67405965226,4731800.0,59937500.0,3.439,0.05974528265431814,110816,73292,20854,252853,40,9640,386.1919608859211,0.731719298245614,109936.08695652174,0.7072893757215556,2.3,20,0.39604748012675756,20,0.033832952513104676
2038,2071,2021,1,1,3712.2816763801657,0.008013507,273.75166998677344,-540.3963654283133,6246.517127262759,12169.164398149085,290535.68033780274,22814900.0,0.9999997100881152,0.6232928369213906,0.0284,0.0145,0.00844,697.0763701482343,1.9046034815800594,1.4292462023651398,48074.23242401616,0.0103,0.001462,0,1.4356095507714792,77837.66301747317,1.6356095507714794,0.0,1.4707537976348601,2.6,0.0672,110570.73457523716,2.3,192334.6203836254,1.7394713087734126,0.44150759526972055,80,0.662,80,0.0215,0.0040067535,0.016260657417907283,6.544292717572247,3952.30795601995,913.8079204862329,1198.923102017432,2.40354609929078,0.7340425531914894,1633.3155302846176,0.5964539007092199,-0.036973565438670634,1035,3389,841,0.0,0.9,0,125.114,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,81.3241,0.65,80,185058.61968000003,2313.232746,0.29,400000,0,0,0.5,204516.14622754458,66.931875,688128.91111635,10597185.23119179,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,165.150938667924,8191.816859806367,2477264.08001886,0.5,20306.856199271264,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,45163.36186919412,0.1991,0.18900502246600862,0.7394073932635566,0.7789,0.022,0.07158758427043473,0.01,0.1,0.02,16.3,12.8,13762578.222327,0.6,1204352832.0,227628734.0691611,86216709.85213672,3448.668394085469,890507388.0787022,127173.36009151947,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,297373.2565337362,0.00113,67729.375,0.001,4731.8,9,165327.2853061916,4731800.0,59937500.0,3.439,0.05909338143104172,113014,74763,21276,257781,40,9680,386.11443393714467,0.7465263157894737,112078.69565217392,0.7039278135812986,2.3,20,0.40399631278607184,20,0.03331776664657906
2039,2071,2021,1,1,3817.2733876081734,0.007949801,279.41180661163463,-550.4073521124651,6362.235521730106,12074.384022422555,295917.93124326074,22814900.0,0.9999997221444589,0.6071899152469113,0.0284,0.0145,0.00844,740.7968470885974,1.8503499352409567,1.4234798707551501,51089.43773024809,0.0103,0.001462,0,1.4570801130041182,78111.41468745994,1.6570801130041184,0.0,1.4765201292448498,2.6,0.0672,117505.70677957061,2.3,195897.67048303862,1.6671332469879423,0.45304025848969937,80,0.662,80,0.0215,0.0039749005,0.015679945129636868,6.518279630381316,3967.1915930055525,923.4005376297608,1203.7268913526714,2.40354609929078,0.7340425531914894,1639.8598230021898,0.5964539007092199,-0.03335666234939712,1035,3389,841,0.0,0.9,0,125.114,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,81.3241,0.65,80,185058.61968000003,2313.232746,0.29,400000,0,0,0.5,207305.21535198402,66.931875,688128.91111635,10597185.23119179,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,165.150938667924,8191.816859806367,2477264.08001886,0.5,20306.856199271264,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,45841.315862551004,0.1991,0.18842573200864657,0.7371411484758152,0.7789,0.022,0.07443311951553816,0.01,0.1,0.02,16.3,12.8,13762578.222327,0.6,1226189760.0,231045703.10950667,91269128.95480905,3650.765158192363,903874927.9356842,129082.37845849509,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,310531.6167063072,0.00113,67729.375,0.001,4731.8,9,175696.5763543232,4731800.0,59937500.0,3.439,0.058479498115314506,114721,76702,21599,262455,40,9720,385.9590163575749,0.757859649122807,114110.8695652174,0.7005496911965358,2.3,20,0.4144740738509327,20,0.032846944959241516
2040,2071,2021,1,1,3920.463557202818,0.0078871,284.94898435585617,-560.0081906488239,6473.212956424575,11979.509073449064,301079.6723918407,22814900.0,0.9999997333544993,0.5920909578085068,0.0284,0.0145,0.00844,785.4057569261312,1.7998730037768984,1.4175961923745635,54165.914270767666,0.0103,0.001462,0,1.4772120562553241,78390.82649407157,1.6772120562553243,0.0,1.4824038076254364,2.6,0.0672,124581.60282276562,2.3,199314.74312339857,1.5998730037768985,0.4648076152508729,80,0.662,80,0.0215,0.00394355,0.015054366798688159,6.492574366636676,3981.9308463866305,932.6077524685059,1208.5115859749724,2.40354609929078,0.7340425531914894,1646.3781026325712,0.5964539007092199,-0.029993650188844916,1035,3389,841,0.0,0.9,0,125.114,2,0,18.489,75,0,0,0.0,0,28500,150,0,12.511400000000002,0.1,20,190,10,81.3241,0.65,80,185058.61968000003,2313.232746,0.29,400000,0,0,0.5,209674.94764146046,66.931875,688128.91111635,10597185.23119179,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,165.150938667924,8191.816859806367,2477264.08001886,0.5,20306.856199271264,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,46409.0894161803,0.1991,0.18782816587329398,0.7348034073265128,0.7789,0.022,0.07736842680019317,0.01,0.1,0.02,16.3,12.8,13762578.222327,0.6,1245326272.0,233907349.5835868,96348934.51758945,3853.957380703578,915069987.8988237,130681.14497183103,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,323481.3518186305,0.00113,67729.375,0.001,4731.8,9,186276.57917717,4731800.0,59937500.0,3.439,0.057902156460814515,116997,78103,22127,266551,40,9760,385.25703947052057,0.7763859649122807,115891.7391304348,0.696410176003442,2.3,20,0.4220446479880498,20,0.03241666872580434
2041,2071,2021,1,1,3985.996783177677,0.00782538,290.36531075605444,-569.2082861918827,6579.558146841652,11885.881623621122,306025.9603182164,22814900.0,0.9999997438023257,0.5779682337320268,0.0284,0.0145,0.00844,830.8640950301432,1.737186045575207,1.4116000989713358,57300.97207104435,0.0103,0.001462,0,1.4960423550239643,78675.77547842743,1.6960423550239643,0.0,1.4883999010286642,2.6,0.0672,131792.235763402,2.3,202589.1857306593,1.537186045575207,0.4767998020573284,80,0.662,80,0.0215,0.00391269,0.014469698529433932,6.467170569188031,3996.667408737877,941.4662095228457,1213.277411839844,2.40354609929078,0.7340425531914894,1652.870676999208,0.5964539007092199,-0.026859302278760353,1035,3389,841,0.0,0.9,0,137.6254,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,89.45651000000001,0.65,80,203564.48164800004,2544.5560206000005,0.29,400000,0,0,0.5,213869.8271930504,66.931875,756941.8022279852,11656903.754310973,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,181.66603253471644,9010.998545787004,2724990.4880207465,0.5,22337.541819198403,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,46707.49864221295,0.1991,0.18721189504335026,0.7323924914578881,0.7789,0.022,0.08039561349876165,0.01,0.1,0.02,16.3,12.8,15138836.044559704,0.6,1257459456.0000002,235411367.69794035,101094224.41493909,4043.7689765975642,920953863.8871208,131521.42130171976,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,338457.69514537195,0.00113,67729.375,0.001,4731.8,9,197058.04295232153,4731800.0,59937500.0,3.439,0.05735734267868021,115780,84391,22405,269148,40,9800,382.7463720836665,0.786140350877193,117020.8695652174,0.6988617141194856,2.3,20,0.41456642787972886,20,0.032023426998838984
2042,2071,2021,1,1,4048.4631848000354,0.007764619,295.65142898858704,-578.0193204463756,6681.406123439286,11794.652900981726,310763.075508804,22814900.0,0.9999997534141497,0.5647894659354067,0.0284,0.0145,0.00844,876.6135190082823,1.6795151019165462,1.4055593133463211,60456.10475919188,0.0103,0.001462,0,1.5136140454194578,78966.14078918348,1.7136140454194577,0.0,1.4944406866536788,2.6,0.0672,139049.04094614132,2.3,205725.15598682826,1.479515101916546,0.4888813733073575,80,0.662,80,0.0215,0.0038823095,0.013765615896688696,6.442063089324336,4011.1368183810414,949.9346539220737,1218.0245902363758,2.40354609929078,0.7340425531914894,1659.337847568396,0.5964539007092199,-0.023975755095827302,1035,3389,841,0.0,0.9,0,137.6254,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,89.45651000000001,0.65,80,203564.48164800004,2544.5560206000005,0.29,400000,0,0,0.5,216303.82169836597,66.931875,756941.8022279852,11656903.754310973,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,181.66603253471644,9010.998545787004,2724990.4880207465,0.5,22337.541819198403,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,47286.77177331579,0.1991,0.1865764837732043,0.7299066961875884,0.7789,0.022,0.08351682003920735,0.01,0.1,0.02,16.3,12.8,15138836.044559704,0.6,1277390208.0,238330973.41496205,106683568.12138164,4267.342724855265,932375666.4636564,133152.5689276748,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,351742.1909652269,0.00113,67729.375,0.001,4731.8,9,207908.5442668609,4731800.0,59937500.0,3.439,0.05684601543595209,116952,85938,23029,273414,40,9840,382.88045801162815,0.8080350877192982,118875.65217391305,0.6960409351858086,2.3,20,0.4221659854620533,20,0.03166399349050473
2043,2071,2021,1,1,4106.43207036915,0.007704795,300.70621376082056,-586.4548435165742,6778.913513766851,11706.786374017614,315298.30296590005,22814900.0,0.999999762287196,0.5525185842693616,0.0284,0.0145,0.00844,922.6053391622627,1.6262768241858383,1.3989599020178718,63627.95442498363,0.0103,0.001462,0,1.5299752209741846,79261.79221817206,1.7299752209741845,0.0,1.5,2.6,0.0672,146344.29517746234,2.3,208727.47656342585,1.4262768241858381,0.5010400979821281,80,0.662,80,0.0215,0.0038523975,0.013116333240562833,6.417246363368026,4025.6277309519296,958.056756929466,1222.7533386742841,2.40354609929078,0.7340425531914894,1665.7799106577204,0.5964539007092199,-0.02131384120929191,1035,3389,841,0.0,0.9,0,137.6254,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,89.45651000000001,0.65,80,203564.48164800004,2544.5560206000005,0.29,400000,0,0,0.5,218397.3857697576,66.931875,756941.8022279852,11656903.754310973,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,181.66603253471644,9010.998545787004,2724990.4880207465,0.5,22337.541819198403,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,47776.18448311542,0.1991,0.18592148958347482,0.7273442904900479,0.7789,0.022,0.08673421992647727,0.01,0.1,0.02,16.3,12.8,15138836.044559704,0.6,1295157824.0,240797671.88377193,112334503.54631375,4493.38014185255,942025648.5699143,134530.68287226948,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,364743.7460372763,0.00113,67729.375,0.001,4731.8,9,218816.53526751872,4731800.0,59937500.0,3.439,0.05636409284672013,119169,87226,23024,277217,40,9880,382.6173049774704,0.807859649122807,120529.13043478262,0.6926690810428421,2.3,20,0.42849321892426007,20,0.03133540493894931
