time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,business construction,GDPGN,housing construction,net births,outmigration,inmigration,Population,AREA,attractiveness from jobs multiplier,attractiveness from housing multiplier,BCN,BDN,BN,business demolition,business labor force multiplier,business land multiplier,Business structures,DN,HCN,HDN,households to housing ratio,Housing,housing availability multiplier,housing demolition,housing land multiplier,HS,IMN,jobs,JPBS,labor force,labor to job ratio,land fraction occupied,LPBS,LPF,LPH,OMN,gdp growth rate,business income multiplier,increase amount,average monthly income 95,average monthly income 25,average monthly income 50,income 95 multiplier,income 50 multiplier,average monthly income,income 25 multiplier,labor force income multiplier,IMI50,IMI95,IMI25,change to ticket cost,Public Transport Ticket Cost,TCI,Number of Bus Routes,Number of Railway Lines,ITBR,Number of Trips per Bus Route,Number of Trips per Railway line,ILRR,increasing railway trips,increaing bus trips,ITRR,daily railway capacity,Daily railway trips,increasing railway lines,increasing bus routes,IRBR,number of trains,MAX CAPACITY RAILWAY,VEHICLES PER LINE,number of bus,VEHICLES PER ROUTE,MAX CAPACITY BUS,daily bus capacity,Daily bus trips,CAR COST KM,Road available,road construction,RCR,WELL TO TANK CO2 EMISSION RAILWAY ELECTRICITY,emissions of greenhouse gases mobility,railway electricity co2 emission,bus electricity activity,bus natural gas activity,AVERAGE DISTANCE RAILWAY TRIP,ENERGY INTENSITY PER KM RAILWAY ELECTRICITY,TANK TO WHEEL CO2 EMISSION RAILWAY ELECTRICITY,PERCENTAGE BUS DIESEL,PERCENTAGE BUS ELECTRICITY,PERCENTAGE BUS NATURAL GAS,GHC CORRECTION BUS ELECTRICITY,railway activity per year,bus electricity co2 emission,bus diesel co2 emission,bus diesel activity,ENERGY INTENSITY PER KM BUS NATURAL GAS,bus natural gas co2 emission,GHC CORRECTION RAILWAY ELECTRICITY,WELL TO TANK CO2 EMISSION NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS NATURAL GAS,ENERGY INTENSITY PER KM BUS ELECTRICITY,WELL TO TANK CO2 EMISSION BUS ELECTRICITY,GHC CORRECTION BUS NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS ELECTRICITY,DIESEL PETROL RATIO,car diesel co2 emissions,INITIAL RATIO CAR PETROL,percentage car diesel,percentage car petrol,INITIAL RATIO CAR DIESEL,INITIAL RATIO CAR ELECTRICITY,percentage car eletricity,GHC CORRECTION CAR DIESEL,GHC CORRECTION CAR ELECTRICITY,GHC CORRECTION CAR PETROL,AVERAGE DISTANCE BUS ROUTES,AVERAGE DISTANCE CAR,bus activity per year,WELL TO TANK CO2 EMISSION CAR DIESEL,car activity per year,car diesel activity,car electricity activity,car electricity co2 emission,car petrol activity,car petrol co2 emission,ENERGY INTENSITY PER KM CAR PETROL,WELL TO TANK CO2 EMISSION BUS DIESEL,GHC CORRECTION BUS DIESEL,ENERGY INTENSITY PER KM BUS DIESEL,ENERGY INTENSITY PER KM CAR DIESEL,ENERGY INTENSITY PER KM CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION BUS DIESEL,WELL TO TANK CO2 EMISSION CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR DIESEL,TANK TO WHEEL CO2 EMISSION CAR PETROL,WELL TO TANK CO2 EMISSION CAR PETROL,emissions per year,CO2 CAPTURE PER GREEN AREA,co2 capture green spaces,CO2 CAPTURE PER M2 BODY OF WATER,co2 capture sea river,CO2 TECHNOLOGIES CAPTURE,emissions of greenhouse gases business,BODY OF WATER M2,GREEN AREA,EpB,Affordability of public transport for the poorest group,daily walk trips,daily chosen bus,daily chosen railway,daily chosen car,construction,Land Use for mobility,Motorization rate number of motorized vehicles per 1000 inhabitants,Railway Daily Occupancy rate,number of mototized private vehicles,Emissions of greenhouse gases,TPC,PRIVATE PARKING CONSTRUCTION,BUS Daily Occupancy rate,PEDESTRIAN SIDEWALK CONSTRUCTION,Mobility space usage
2031,2071,2021,1,1,2491.522565918242,0.008489735,219.0088853839572,-458.68675010536464,5302.0242619706105,12685.551063726005,246605.77962654005,22814900.0,0.9999996128918863,0.7654855237656816,0.0284,0.0145,0.00844,443.116459277439,2.0,1.4370371895366947,30559.75581223717,0.0103,0.001462,0,1.246019301645758,76121.11357678131,1.4075241270571976,0.0,1.3981487581467793,2.6,0.0672,70287.4383681455,2.3,163253.02611276953,2.3226486823676358,0.37407437907338964,80,0.662,80,0.0215,0.0042448675,0.016704567822374627,6.735543184406461,3840.332562896062,854.2866162906932,1164.7419657299674,2.40354609929078,0.7340425531914894,1586.7499243277819,0.5964539007092199,-0.0580662170591909,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,95553.81632768319,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,11304.050405754728,0.1991,0.054246281005339445,0.21221711840813107,0.7789,0.022,0.7335366005865295,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1050279616.0000001,56973763.183716014,770418539.1859657,30816.74156743863,222887313.63031846,31830.53725954579,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,128178.64156596681,0.00113,67729.375,0.001,4731.8,9,105095.00023828362,4731800.0,59937500.0,3.439,0.06321063559963942,102707,50664,18060,224803,40,9400,396.67170384550474,0.6336842105263157,97740.4347826087,0.38747598078354023,2.3,20,0.36439147831430535,20,0.038117517011301866
2032,2071,2021,1,1,2665.8825292337538,0.008418266,228.31447715806894,-471.56695260143374,5450.908323081087,12641.64150881584,253530.6196781901,22814900.0,0.9999996270221836,0.7420000618190837,0.0284,0.0145,0.00844,472.8183478237306,2.0,1.4410125126667979,32608.161918877973,0.0103,0.001462,0,1.2773332509078883,76340.12246216527,1.4466665636348606,0.0,1.414050050667192,2.6,0.0672,74998.77241341933,2.3,167837.27022696185,2.2378668986978134,0.382025025333596,80,0.662,80,0.0215,0.004209133,0.016757382807854042,6.70719226632598,3856.718425693319,861.2904132885611,1169.6861410461809,2.40354609929078,0.7340425531914894,1593.4854675121883,0.5964539007092199,-0.055946672467445335,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,78561.96460770891,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,4884.70472936693,0.1991,0.022818273610334172,0.08926747019130732,0.7789,0.022,0.8879142561983585,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1078937664.0,24619494.8256468,958004133.4149544,38320.165336598184,96314035.75939876,13754.60744679974,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,118231.25844673025,0.00113,67729.375,0.001,4731.8,9,112139.46883902136,4731800.0,59937500.0,3.439,0.0626966226105064,105901,52199,18326,230937,40,9440,396.3564299724399,0.6430175438596492,100407.39130434784,0.3098717019168284,2.3,20,0.3754316827832075,20,0.0372341613489618
2033,2071,2021,1,1,2853.5586034107287,0.00834799,237.74307909174325,-484.0646017950617,5595.370397093453,12583.930202118294,260249.78591132342,22814900.0,0.9999996412641837,0.7195430829055943,0.0284,0.0145,0.00844,504.617778454176,2.0,1.445257771087511,34801.226100288,0.0103,0.001462,0,1.3072758894592076,76568.43693932334,1.4840948618240097,0.0,1.4310310843500438,2.6,0.0672,80042.82003066239,2.3,172285.35827329612,2.152414897517328,0.3905155421750219,80,0.662,80,0.0215,0.004173995,0.016813767262211,6.67919616095222,3873.042092480601,868.3341908160277,1174.6095055821008,2.40354609929078,0.7340425531914894,1600.1926597785143,0.5964539007092199,-0.0538103724379332,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,56489.77945680141,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-3260.7463658501447,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1102517248.0,-16434550.85404895,1183245478.7145147,47329.819148580595,-64293679.86046576,-9181.780420873116,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,103701.02101569185,0.00113,67729.375,0.001,4731.8,9,119681.41655889043,4731800.0,59937500.0,3.439,0.062188038397120865,109311,53831,19032,235984,40,9480,394.5549417874356,0.6677894736842105,102601.73913043478,0.21705984986304477,2.3,20,0.3871695418667569,20,0.036426542933757425
2034,2071,2021,1,1,3055.7207313206104,0.008278878,247.30672897836556,-496.16296287306915,5735.2170439628935,12514.935773017782,266754.2811145532,22814900.0,0.9999996555473489,0.6981489731287696,0.0284,0.0145,0.00844,538.677420416046,2.0,1.4497928493110372,37150.16692524455,0.0103,0.001462,0,1.3358013691616406,76806.18001841508,1.519751711452051,0.0,1.4491713972441493,2.6,0.0672,85445.38392806245,2.3,176591.33409783425,2.0667159064614737,0.39958569862207466,80,0.662,80,0.0215,0.004139439,0.016873980374912095,6.651548028478209,3889.3049055655624,875.4012958070742,1179.5123197853532,2.40354609929078,0.7340425531914894,1606.8718559394665,0.5964539007092199,-0.051667897661536843,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,57389.22300691303,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-3344.8130012569195,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1130941696.0000002,-16858256.729854237,1213751214.2410722,48550.048569642895,-65951261.511217825,-9418.49965641702,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,112678.47206282905,0.00113,67729.375,0.001,4731.8,9,127759.42405591601,4731800.0,59937500.0,3.439,0.06168599505009279,111735,55403,19409,242068,40,9520,394.8504821802944,0.6810175438596491,105246.95652173914,0.21513890149065004,2.3,20,0.39847586201341106,20,0.03568827446826165
2035,2071,2021,1,1,3245.1238314280126,0.008210901,254.5855584880139,-507.8503765981674,5870.313492935803,12437.11936067735,273037.83688073506,22814900.0,0.999999669805314,0.67784100616976,0.0284,0.0145,0.00844,575.1745484241621,1.995292029062568,1.4453605810526584,39667.21023614911,0.0103,0.001462,0,1.36287865844032,77053.48674739344,1.5535983230504002,0.0,1.4546394189473415,2.6,0.0672,91234.58354314296,2.3,180751.04801504663,1.9811681162502723,0.40927883789468306,80,0.662,80,0.0215,0.0041054505,0.01693830418023077,6.6242404655819005,3905.5082339398655,883.2354422424512,1184.394839082853,2.40354609929078,0.7340425531914894,1613.5234039679447,0.5964539007092199,-0.04905840581251362,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,58210.608339657956,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-3421.583912880857,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1156899328.0,-17245191.287049197,1241609509.2091117,49664.38036836447,-67464989.9220624,-9634.675210769732,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,122155.96934177475,0.00113,67729.375,0.001,4731.8,9,136415.5360021168,4731800.0,59937500.0,3.439,0.06113885088544353,114244,56922,19926,247624,40,9560,394.61090787470397,0.6991578947368421,107662.60869565218,0.21319612330903712,2.3,20,0.4094009894324745,20,0.03501346227034416
2036,2071,2021,1,1,3415.046845387475,0.008144031,261.61821635088296,-519.120033811694,6000.581035995387,12352.22417124102,279096.79237187846,22814900.0,0.9999996837634734,0.65859917721493,0.0284,0.0145,0.00844,613.888813027718,1.9743547898753895,1.440233168981614,42337.15951915296,0.0103,0.001462,0,1.3885344303800933,77308.07230588146,1.585668037975117,0.0,1.459766831018386,2.6,0.0672,97375.4668940518,2.3,184762.07655018356,1.897419159501558,0.41953366203677217,80,0.662,80,0.0215,0.0040720155,0.01682718085736907,6.5972663204218085,3921.362068481872,893.6458053804329,1189.2573134671632,2.40354609929078,0.7340425531914894,1620.1476444335265,0.5964539007092199,-0.044870957975077896,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,58962.36219441101,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-3491.8467072666967,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1180656448.0,-17599324.15662018,1267106166.8607461,50684.24667442985,-68850394.70412588,-9832.524867696218,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,132089.67878077808,0.00113,67729.375,0.001,4731.8,9,145597.49158636705,4731800.0,59937500.0,3.439,0.060426625039673,116914,58337,20480,252709,40,9600,393.9657540541068,0.7185964912280701,109873.47826086957,0.21126133945619652,2.3,20,0.41957811602758627,20,0.034396669049526804
2037,2071,2021,1,1,3590.420477000374,0.008078242,267.9724952408234,-529.9685267803612,6125.980282676216,12262.313673946908,284929.3154733124,22814900.0,0.9999996971896813,0.6404218562575309,0.0284,0.0145,0.00844,654.5056044969346,1.954215478004316,1.4348633865171532,45138.31755151272,0.0103,0.001462,0,1.412770858323292,77569.69052223234,1.6127708583232923,0.0,1.4651366134828467,2.6,0.0672,103818.13036847925,2.3,188623.20684333282,1.8168619120172642,0.4302732269656937,80,0.662,80,0.0215,0.004039121,0.016540776850490758,6.570619530669398,3936.8640093452327,903.837049569923,1194.0999876810897,2.40354609929078,0.7340425531914894,1626.7449107539483,0.5964539007092199,-0.04084309560086321,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,59775.6164628469,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-3567.857647663256,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1206357120.0,-17982428.368126567,1294688686.7706068,51787.54747082427,-70349138.4024801,-10046.560455258184,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,142536.11552249917,0.00113,67729.375,0.001,4731.8,9,155230.67405965226,4731800.0,59937500.0,3.439,0.05974528265431814,119054,59563,20988,258210,40,9640,394.29539640271645,0.736421052631579,112265.21739130435,0.2097910366420184,2.3,20,0.4283958949714782,20,0.033832952513104676
2038,2071,2021,1,1,3712.2816763801657,0.008013507,273.75166998677344,-540.3963654283133,6246.517127262759,12169.164398149085,290535.68033780274,22814900.0,0.9999997100881152,0.6232928369213906,0.0284,0.0145,0.00844,697.0763701482343,1.9046034815800594,1.4292462023651398,48074.23242401616,0.0103,0.001462,0,1.4356095507714792,77837.66301747317,1.6356095507714794,0.0,1.4707537976348601,2.6,0.0672,110570.73457523716,2.3,192334.6203836254,1.7394713087734126,0.44150759526972055,80,0.662,80,0.0215,0.0040067535,0.016260657417907283,6.544292717572247,3952.30795601995,913.8079204862329,1198.923102017432,2.40354609929078,0.7340425531914894,1633.3155302846176,0.5964539007092199,-0.036973565438670634,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,60392.394650070055,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-3625.5049196746086,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1225848704.0,-18272977.499267206,1315607478.4564707,52624.29913825884,-71485796.95720357,-10208.886663458243,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,153249.50495626166,0.00113,67729.375,0.001,4731.8,9,165327.2853061916,4731800.0,59937500.0,3.439,0.05909338143104172,122064,60820,21568,262382,40,9680,392.9301568125806,0.7567719298245614,114079.13043478262,0.20786567274577933,2.3,20,0.4374366356994326,20,0.03331776664657906
2039,2071,2021,1,1,3817.2733876081734,0.007949801,279.41180661163463,-550.4073521124651,6362.235521730106,12074.384022422555,295917.93124326074,22814900.0,0.9999997221444589,0.6071899152469113,0.0284,0.0145,0.00844,740.7968470885974,1.8503499352409567,1.4234798707551501,51089.43773024809,0.0103,0.001462,0,1.4570801130041182,78111.41468745994,1.6570801130041184,0.0,1.4765201292448498,2.6,0.0672,117505.70677957061,2.3,195897.67048303862,1.6671332469879423,0.45304025848969937,80,0.662,80,0.0215,0.0039749005,0.015679945129636868,6.518279630381316,3967.1915930055525,923.4005376297608,1203.7268913526714,2.40354609929078,0.7340425531914894,1639.8598230021898,0.5964539007092199,-0.03335666234939712,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,61204.909730841515,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-3701.4467717777698,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1251526016.0000002,-18655733.49752918,1343164927.9064972,53726.5971162599,-72983178.40896776,-10422.727708584689,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,164431.31108516472,0.00113,67729.375,0.001,4731.8,9,175696.5763543232,4731800.0,59937500.0,3.439,0.058479498115314506,123530,62057,22012,267878,40,9720,393.8585105759056,0.7723508771929825,116468.69565217392,0.2068306894201951,2.3,20,0.4463335301150886,20,0.032846944959241516
2040,2071,2021,1,1,3920.463557202818,0.0078871,284.94898435585617,-560.0081906488239,6473.212956424575,11979.509073449064,301079.6723918407,22814900.0,0.9999997333544993,0.5920909578085068,0.0284,0.0145,0.00844,785.4057569261312,1.7998730037768984,1.4175961923745635,54165.914270767666,0.0103,0.001462,0,1.4772120562553241,78390.82649407157,1.6772120562553243,0.0,1.4824038076254364,2.6,0.0672,124581.60282276562,2.3,199314.74312339857,1.5998730037768985,0.4648076152508729,80,0.662,80,0.0215,0.00394355,0.015054366798688159,6.492574366636676,3981.9308463866305,932.6077524685059,1208.5115859749724,2.40354609929078,0.7340425531914894,1646.3781026325712,0.5964539007092199,-0.029993650188844916,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,61801.43417605853,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-3757.2010245500137,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1270377536.0000002,-18936741.58577282,1363396788.9928973,54535.871559715895,-74082511.40712433,-10579.723454051426,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,175607.83835322855,0.00113,67729.375,0.001,4731.8,9,186276.57917717,4731800.0,59937500.0,3.439,0.057902156460814515,126096,63284,22485,271913,40,9760,392.93301516647637,0.7889473684210526,118223.04347826088,0.20526604697386192,2.3,20,0.45515850137459535,20,0.03241666872580434
2041,2071,2021,1,1,3985.996783177677,0.00782538,290.36531075605444,-569.2082861918827,6579.558146841652,11885.881623621122,306025.9603182164,22814900.0,0.9999997438023257,0.5779682337320268,0.0284,0.0145,0.00844,830.8640950301432,1.737186045575207,1.4116000989713358,57300.97207104435,0.0103,0.001462,0,1.4960423550239643,78675.77547842743,1.6960423550239643,0.0,1.4883999010286642,2.6,0.0672,131792.235763402,2.3,202589.1857306593,1.537186045575207,0.4767998020573284,80,0.662,80,0.0215,0.00391269,0.014469698529433932,6.467170569188031,3996.667408737877,941.4662095228457,1213.277411839844,2.40354609929078,0.7340425531914894,1652.870676999208,0.5964539007092199,-0.026859302278760353,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,62416.733987952764,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-3814.710119974569,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1289822400.0,-19226594.290424623,1384265439.7590923,55370.6175903637,-75216445.46866772,-10741.660577380437,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,187004.6019402743,0.00113,67729.375,0.001,4731.8,9,197058.04295232153,4731800.0,59937500.0,3.439,0.05735734267868021,128227,64656,22766,276075,40,9800,392.49516142602346,0.7988070175438596,120032.60869565219,0.20395895146624057,2.3,20,0.46502635839826556,20,0.032023426998838984
2042,2071,2021,1,1,4048.4631848000354,0.007764619,295.65142898858704,-578.0193204463756,6681.406123439286,11794.652900981726,310763.075508804,22814900.0,0.9999997534141497,0.5647894659354067,0.0284,0.0145,0.00844,876.6135190082823,1.6795151019165462,1.4055593133463211,60456.10475919188,0.0103,0.001462,0,1.5136140454194578,78966.14078918348,1.7136140454194577,0.0,1.4944406866536788,2.6,0.0672,139049.04094614132,2.3,205725.15598682826,1.479515101916546,0.4888813733073575,80,0.662,80,0.0215,0.0038823095,0.013765615896688696,6.442063089324336,4011.1368183810414,949.9346539220737,1218.0245902363758,2.40354609929078,0.7340425531914894,1659.337847568396,0.5964539007092199,-0.023975755095827302,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,62990.7871281703,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-3868.3640886275125,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1307963776.0000002,-19497016.696038023,1403735158.8665257,56149.40635466103,-76274366.1704873,-10892.742232807293,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,198429.1563950312,0.00113,67729.375,0.001,4731.8,9,207908.5442668609,4731800.0,59937500.0,3.439,0.05684601543595209,130353,65903,23119,279958,40,9840,391.94479384590437,0.8111929824561404,121720.8695652174,0.20269714162481234,2.3,20,0.4739951759700708,20,0.03166399349050473
2043,2071,2021,1,1,4106.43207036915,0.007704795,300.70621376082056,-586.4548435165742,6778.913513766851,11706.786374017614,315298.30296590005,22814900.0,0.999999762287196,0.5525185842693616,0.0284,0.0145,0.00844,922.6053391622627,1.6262768241858383,1.3989599020178718,63627.95442498363,0.0103,0.001462,0,1.5299752209741846,79261.79221817206,1.7299752209741845,0.0,1.5,2.6,0.0672,146344.29517746234,2.3,208727.47656342585,1.4262768241858381,0.5010400979821281,80,0.662,80,0.0215,0.0038523975,0.013116333240562833,6.417246363368026,4025.6277309519296,958.056756929466,1222.7533386742841,2.40354609929078,0.7340425531914894,1665.7799106577204,0.5964539007092199,-0.02131384120929191,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,63634.47174637969,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-3928.526174518553,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1328305664.0,-19800240.789275397,1425566515.2903633,57022.66061161454,-77460610.50108795,-11062.149785660371,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,209980.8320138984,0.00113,67729.375,0.001,4731.8,9,218816.53526751872,4731800.0,59937500.0,3.439,0.05636409284672013,131878,66864,23582,284312,40,9880,392.3110650451426,0.8274385964912281,123613.91304347827,0.20182307087539844,2.3,20,0.48090699127600883,20,0.03133540493894931
