time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,Affordability of public transport for the poorest group,change to ticket cost,CAR COST KM,daily walk trips,daily chosen bus,daily chosen railway,Public Transport Ticket Cost,daily chosen car,TCI,emissions per year,enviromental impact on economy,business construction,emission per car petrol,emission per car,Number of Bus Routes,Road available,Number of Railway Lines,ITBR,Number of Trips per Bus Route,Number of Trips per Railway line,ILRR,construction,increasing railway trips,increaing bus trips,ITRR,Land Use for mobility,daily railway capacity,Daily railway trips,road construiction,increasing railway lines,increasing bus routes,RCR,IRBR,gdp growth rate,WELL TO TANK CO2 EMISSION RAILWAY ELECTRICITY,"""emissions of greenhouse gases (GHG) mobility""",railway electricity co2 emission,number of trains,bus electricity activity,bus natural gas activity,AVERAGE DISTANCE RAILWAY TRIP,ENERGY INTENSITY PER KM RAILWAY ELECTRICITY,TANK TO WHEEL CO2 EMISSION RAILWAY ELECTRICITY,PERCENTAGE BUS DIESEL,PERCENTAGE BUS ELECTRICITY,PERCENTAGE BUS NATURAL GAS,GHC CORRECTION BUS ELECTRICITY,"""Motorization rate number of motorized vehicles per 1000 inhabitants.""",railway activity per year,Railway Daily Occupancy rate,bus electricity co2 emission,bus diesel co2 emission,bus diesel activity,MAX CAPACITY RAILWAY,ENERGY INTENSITY PER KM BUS NATURAL GAS,bus natural gas co2 emission,GHC CORRECTION RAILWAY ELECTRICITY,WELL TO TANK CO2 EMISSION NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS NATURAL GAS,ENERGY INTENSITY PER KM BUS ELECTRICITY,VEHICLES PER LINE,WELL TO TANK CO2 EMISSION BUS ELECTRICITY,GHC CORRECTION BUS NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS ELECTRICITY,business income multiplier,number of bus,VEHICLES PER ROUTE,CO2 CAPTURE PER GREEN AREA,business growth,DIESEL PETROL RATIO,car diesel co2 emissions,increase amount,INITIAL RATIO CAR PETROL,number of mototized private vehicles,GDPGN,Emissions of greenhouse gases,TPC,percentage car diesel,percentage car petrol,INITIAL RATIO CAR DIESEL,INITIAL RATIO CAR ELECTRICITY,percentage car eletricity,PRIVATE PARKING CONSTRUCTION,MAX CAPACITY BUS,BUS Daily Occupancy rate,daily bus capacity,PEDESTRIAN SIDEWALK CONSTRUCTION,Daily bus trips,Mobility space usage,GHC CORRECTION CAR DIESEL,GHC CORRECTION CAR ELECTRICITY,GHC CORRECTION CAR PETROL,AVERAGE DISTANCE BUS ROUTES,AVERAGE DISTANCE CAR,co2 capture green spaces,CO2 CAPTURE PER M2 BODY OF WATER,"""co2 capture sea/river""",CO2 TECHNOLOGIES CAPTURE,"""emissions of greenhouse gases (GHG) business""",BODY OF WATER M2,bus activity per year,WELL TO TANK CO2 EMISSION CAR DIESEL,car activity per year,car diesel activity,car electricity activity,car electricity co2 emission,car petrol activity,car petrol co2 emission,ENERGY INTENSITY PER KM CAR PETROL,GREEN AREA,WELL TO TANK CO2 EMISSION BUS DIESEL,GHC CORRECTION BUS DIESEL,ENERGY INTENSITY PER KM BUS DIESEL,ENERGY INTENSITY PER KM CAR DIESEL,ENERGY INTENSITY PER KM CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR ELECTRICITY,EpB,TANK TO WHEEL CO2 EMISSION BUS DIESEL,WELL TO TANK CO2 EMISSION CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR DIESEL,TANK TO WHEEL CO2 EMISSION CAR PETROL,WELL TO TANK CO2 EMISSION CAR PETROL,average monthly income 95,average monthly income 25,average monthly income 50,income 95 multiplier,income 50 multiplier,average monthly income,income 25 multiplier,labor force income multiplier,IMI50,IMI95,IMI25,housing construction,net births,outmigration,inmigration,Population,AREA,attractiveness from jobs multiplier,attractiveness from housing multiplier,BCN,BDN,BN,business demolition,business labor force multiplier,business land multiplier,Business structures,DN,HCN,HDN,households to housing ratio,Housing,housing availability multiplier,housing demolition,housing land multiplier,HS,IMN,jobs,JPBS,labor force,labor to job ratio,land fraction occupied,LPBS,LPF,LPH,OMN
2031,2071,2021,1,1,0.04422554086975502,-0.08100000000000002,0.268,3333,52994,6767,0.81,226660,-0.1,118681.66908283501,0.9802197218195275,2416.9756937795087,0.14281000000000002,0.04,94,400000,2,0,18.489,75,0,40,0,0.0,0,9400,12000,150,0,0,0,0,0,0.03677944607316681,0.5,87220.96765059189,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,399.94628924033657,892425.0,0.5639166666666666,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.016267289286583407,61.1,0.65,0.00113,0.06506915714633363,3.91210447011552,13303.909230466514,75.16195728540804,0.1991,98547.82608695653,0.008489735,0.3536863244871016,2.3,0.09569595767123586,0.3743725837776274,0.7789,0.022,0.5299314585511368,20,80,0.38114957369706887,139037.28,20,1737.9660000000001,0.03811757126448474,0.01,0.1,0.02,16.3,8.469519103503044,67729.375,0.001,4731.8,9,103930.87643224311,4731800.0,10340028.717,0.6,700690938.0,67053290.34346655,371318170.76790416,14852.726830716167,262319476.88862932,37461.84449446516,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,4945.096513663999,1098.9125072122429,1500.0790093166322,2.40354609929078,0.7340425531914894,2043.5858967501947,0.5964539007092199,-0.05871652986526145,1035,3389,841,218.6359155767531,-458.68609725117403,5302.016715537762,12685.357877118418,246605.4286296634,22814900.0,0.9999996085564675,0.7654749591142503,0.0284,0.0145,0.00844,438.2081152275444,2.0,1.4364420076762892,30221.24932603754,0.0103,0.001462,0,1.2460333878476662,76120.14469730681,1.407541734809583,0.0,1.3957680307051572,2.6,0.0672,69508.87344988633,2.3,163252.79375283717,2.348661194610458,0.37288401535257865,80,0.662,80,0.0215
2032,2071,2021,1,1,0.03824441880789864,0.0,0.268,3333,54735,6997,0.7290000000000001,232982,0.0,111406.27558561858,0.9814322874023969,2585.3307061317137,0.14281000000000002,0.04,94,400000,2,0,18.489,75,0,40,0,0.0,0,9440,12000,150,0,0,0,0,0,0.036831390038663966,0.5,73140.59245073528,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,399.86426960475336,892425.0,0.5830833333333333,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.01631112851933198,61.1,0.65,0.00113,0.06524451407732793,3.91210447011552,8022.089357094202,78.03642860556755,0.1991,101296.52173913045,0.008418266,0.28848881120954034,2.3,0.056017270825640744,0.2191454156006608,0.7789,0.022,0.7248373135736984,20,80,0.39367139518264455,139037.28,20,1737.9660000000001,0.03723424006515118,0.01,0.1,0.02,16.3,8.487721798250508,67729.375,0.001,4731.8,9,110735.85813488331,4731800.0,10340028.717,0.6,721782536.0,40432287.79632979,523174914.37865126,20926.99657514605,158175333.8250189,22589.019423550955,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,5127.067308495218,1143.6962925154025,1555.2510843452828,2.40354609929078,0.7340425531914894,2118.747854035603,0.5964539007092199,-0.05665569379328538,1035,3389,841,227.85068965162571,-471.5659556708269,5450.896799420846,12641.362334749654,253530.08369399287,22814900.0,0.9999996222953748,0.7419852478451937,0.0284,0.0145,0.00844,466.90024511654786,2.0,1.4402945838333248,32200.016904589505,0.0103,0.001462,0,1.277353002873075,76338.78061288357,1.446691253591344,0.0,1.4111783353332992,2.6,0.0672,74060.03888055586,2.3,167836.9154054233,2.266227751731415,0.38058916766664963,80,0.662,80,0.0215
2033,2071,2021,1,1,0.036743698077041385,0.0,0.268,3333,58811,7727,0.7290000000000001,238134,0.0,97396.72806588972,0.9837672119890184,2769.8627487388876,0.14281000000000002,0.04,94,400000,2,0,18.489,75,0,40,0,0.0,0,9480,12000,150,0,0,0,0,0,0.03691201249895113,0.5,51845.76257557526,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,398.1480366829211,892425.0,0.6439166666666667,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.016369008749475566,61.1,0.65,0.00113,0.06547603499790226,3.91210447011552,244.55302005579227,81.08772889835026,0.1991,103536.52173913045,0.00834799,0.19921600431790978,2.3,0.0016683334745944691,0.006526694843604353,0.7789,0.022,0.9918049716818012,20,80,0.42298727362905836,139037.28,20,1737.9660000000001,0.03642665527738802,0.01,0.1,0.02,16.3,8.499956747041582,67729.375,0.001,4731.8,9,118021.14049031446,4731800.0,10340028.717,0.6,738806975.5,1232576.4084905458,732752431.4140947,29310.09725656379,4821967.677414778,688.6252040116045,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,5316.031474668743,1190.4082139007703,1612.533143640859,2.40354609929078,0.7340425531914894,2196.78428264117,0.5964539007092199,-0.0545671877955808,1035,3389,841,237.17825359897884,-484.0631088889907,5595.353140383492,12583.539843986313,260248.98327365084,22814900.0,0.999999636218748,0.7195229851299098,0.0284,0.0145,0.00844,497.6174868012677,2.0,1.4444081782837352,34318.44736560467,0.0103,0.001462,0,1.3073026864934536,76566.63130253518,1.4841283581168172,0.0,1.4276327131349413,2.6,0.0672,78932.42894089074,2.3,172284.82692715686,2.182687511823232,0.3888163565674707,80,0.662,80,0.0215
2034,2071,2021,1,1,0.03529828227932339,0.0,0.268,3333,60062,7762,0.7290000000000001,244833,0.0,106101.9847942565,0.9823163358676239,2957.8837948511004,0.14281000000000002,0.04,94,400000,2,0,18.489,75,0,40,0,0.0,0,9520,12000,150,0,0,0,0,0,0.03703430466563294,0.5,52736.76784813856,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,399.35891163716553,892425.0,0.6468333333333334,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.01644743283281647,61.1,0.65,0.00113,0.06578973133126588,3.91210447011552,251.75786234976067,84.35940606467275,0.1991,106449.13043478262,0.008278878,0.1976987952165172,2.3,0.0016683334745944691,0.006526694843604353,0.7789,0.022,0.9918049716818012,20,80,0.43198486046332324,139037.28,20,1737.9660000000001,0.03568843156791369,0.01,0.1,0.02,16.3,8.510952771889414,67729.375,0.001,4731.8,9,125835.39194611793,4731800.0,10340028.717,0.6,760573166.5000004,1268889.6735502633,754340247.8624706,30173.609914498826,4964028.963979387,708.9129763458964,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,5512.435534931006,1239.1537824383456,1672.0549871939033,2.40354609929078,0.7340425531914894,2277.8720115395204,0.5964539007092199,-0.05245767258011953,1035,3389,841,246.63387780088894,-496.16077877515846,5735.19179766984,12514.405390520938,266753.1068683647,22814900.0,0.9999996502821829,0.6981224623968152,0.0284,0.0145,0.00844,530.5650430993633,2.0,1.44880780048771,36590.69262754229,0.0103,0.001462,0,1.3358367168042464,76803.80955613416,1.5197958960053082,0.0,1.4452312019508406,2.6,0.0672,84158.59304334725,2.3,176590.55674685742,2.098306903204781,0.3976156009754203,80,0.662,80,0.0215
2035,2071,2021,1,1,0.03390653657236193,0.0,0.268,3333,61407,8013,0.7290000000000001,251506,0.0,115318.79506420776,0.9807802008226321,3144.161397115776,0.14281000000000002,0.039999999999999994,94,400000,2,0,18.489,75,0,40,0,0.0,0,9560,12000,150,0,0,0,0,0,0.037210754445290886,0.5,53606.0289308156,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,400.7950262334664,892425.0,0.66775,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.016552651972645445,61.1,0.65,0.00113,0.06621060789058178,3.91210447011552,258.78687688629066,87.90041322342103,0.1991,109350.4347826087,0.008210901,0.19633307541815342,2.3,0.0016683334745944691,0.006526694843604353,0.7789,0.022,0.9918049716818012,20,80,0.4416585249653906,139037.28,20,1737.9660000000001,0.03501367734998515,0.01,0.1,0.02,16.3,8.51645765906181,67729.375,0.001,4731.8,9,134182.94113339216,4731800.0,10340028.717,0.6,781808172.9999999,1304316.7457274436,775401232.8828655,31016.04931531462,5102623.371406839,728.7056436706108,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,5716.833303939139,1290.0167466721912,1733.9783810073334,2.40354609929078,0.7340425531914894,2362.231417604193,0.5964539007092199,-0.05035298229008234,1035,3389,841,254.38467744690436,-507.8472570093397,5870.277433172473,12436.417340483003,273036.15968244063,22814900.0,0.9999996643134514,0.6778069123617927,0.0284,0.0145,0.00844,565.7611649997634,2.0,1.4465041182503906,39018.011379294025,0.0103,0.001462,0,1.362924116850943,77050.44343393506,1.553655146063679,0.0,1.4534958817496093,2.6,0.0672,89741.42617237625,2.3,180749.9377097757,2.0141192916032935,0.4069917634992188,80,0.662,80,0.0215
2036,2071,2021,1,1,0.03246460432671458,-0.0729,0.268,3333,62343,8122,0.7290000000000001,257666,-0.1,125077.45961296342,0.9791537567311728,3306.2032396828527,0.14281000000000002,0.04,94,400000,2,0,18.489,75,0,40,0,0.0,0,9600,12000,150,0,0,0,0,0,0.03724054248662312,0.5,54497.57508132428,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,401.69123647973646,892425.0,0.6768333333333333,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.01658426349331156,61.1,0.65,0.00113,0.06633705397324624,3.91210447011552,265.9960928247443,91.24423854376344,0.1991,112028.69565217392,0.008144031,0.1952657053044939,2.3,0.0016683334745944691,0.006526694843604353,0.7789,0.022,0.9918049716818012,20,80,0.44839053238095566,139037.28,20,1737.9660000000001,0.03439695744491078,0.01,0.1,0.02,16.3,8.544432715220484,67729.375,0.001,4731.8,9,143050.05953163913,4731800.0,10340028.717,0.6,803587577.0000005,1340652.0544773613,797002154.0503327,31880.08616201331,5244770.895190419,749.0057315421438,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,5929.6384366096845,1347.313509809423,1798.50102475644,2.40354609929078,0.7340425531914894,2450.131830827614,0.5964539007092199,-0.04655960814198165,1035,3389,841,261.38308219180743,-519.1156813388999,6000.530725153949,12351.464633976935,279094.4523327418,22814900.0,0.9999996781346395,0.6585642053302795,0.0284,0.0145,0.00844,603.1479683654456,1.9827980407099082,1.4415375658489986,41596.41161141004,0.0103,0.001462,0,1.3885810595596273,77304.82811138195,1.5857263244495343,0.0,1.4584624341510013,2.6,0.0672,95671.74670624308,2.3,184760.5274442751,1.931192162839633,0.4169248683020026,80,0.662,80,0.0215
2037,2071,2021,1,1,0.02796582108615668,0.0,0.268,3333,64163,8216,0.6561000000000001,263244,0.0,135160.9851939552,0.9774731691343408,3467.0299692127433,0.14281000000000002,0.04,94,400000,2,0,18.489,75,0,40,0,0.0,0,9640,12000,150,0,0,0,0,0,0.03708027482831009,0.5,55285.2935842555,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,401.981231208614,892425.0,0.6846666666666666,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.016520576914155045,61.1,0.65,0.00113,0.06608230765662018,3.91210447011552,272.3657381685178,94.23492309438113,0.1991,114453.91304347827,0.008078242,0.19403368273326574,2.3,0.0016683334745944691,0.006526694843604353,0.7789,0.022,0.9918049716818012,20,80,0.46148054680011,139037.28,20,1737.9660000000001,0.03383331407471028,0.01,0.1,0.02,16.3,8.563653492577231,67729.375,0.001,4731.8,9,152345.86660969967,4731800.0,10340028.717,0.6,822830596.0000001,1372755.8272273182,816087475.9646996,32643.499038587986,5370364.208073097,766.9417125549191,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,6150.299537190352,1407.646851444906,1865.4781785811176,2.40354609929078,0.7340425531914894,2541.3760693713775,0.5964539007092199,-0.04256230299967874,1035,3389,841,267.6983931640244,-529.9628632420203,6125.914817044856,12261.489344293366,284926.2705602259,22814900.0,0.99999969145899,0.6403856513141042,0.0284,0.0145,0.00844,642.3422697995479,1.9628115149983936,1.4363401933362825,44299.46688272744,0.0103,0.001462,0,1.4128191315811944,77566.21119357376,1.6128191315811946,0.0,1.4636598066637174,2.6,0.0672,101888.77383027312,2.3,188621.19111086955,1.8512460599935747,0.427319613327435,80,0.662,80,0.0215
2038,2071,2021,1,1,0.0267804286697804,0.0,0.268,3333,67436,9142,0.6561000000000001,267917,0.0,145550.17956322007,0.9757416367394633,3608.0190579423056,0.14281000000000002,0.04,94,400000,2,0,18.489,75,0,40,0,0.0,0,9680,12000,150,0,0,0,0,0,0.03649820127882651,0.5,55960.3869552384,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,401.21845245179287,892425.0,0.7618333333333334,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.016245723889413255,61.1,0.65,0.00113,0.06498289555765302,3.91210447011552,277.8246747443277,96.19506049570296,0.1991,116485.65217391305,0.008013507,0.19261358349665803,2.3,0.0016683334745944691,0.006526694843604353,0.7789,0.022,0.9918049716818012,20,80,0.4850209958077431,139037.28,20,1737.9660000000001,0.03331820220862707,0.01,0.1,0.02,16.3,8.582931280956412,67729.375,0.001,4731.8,9,162059.96760798167,4731800.0,10340028.717,0.6,839322317.9999998,1400269.5190936236,832444047.8358935,33297.761913435745,5478000.645012652,782.3132721142568,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,6377.629928652476,1469.9540655382202,1934.6506221291206,2.40354609929078,0.7340425531914894,2635.6109924657585,0.5964539007092199,-0.03872589390537905,1035,3389,841,273.43565550210883,-540.3893009370723,6246.435467820996,12168.266338218407,290531.88222423237,22814900.0,0.9999997042470203,0.6232549904854248,0.0284,0.0145,0.00844,683.3002414410394,1.9308884085806857,1.43091849770303,47124.15458214064,0.0103,0.001462,0,1.4356600126861003,77833.90958673779,1.6356600126861005,0.0,1.4690815022969699,2.6,0.0672,108385.55553892347,2.3,192332.10603244184,1.774517878107581,0.4381630045939397,80,0.662,80,0.0215
2039,2071,2021,1,1,0.02566999051997246,0.0,0.268,3333,69061,9157,0.6561000000000001,273768,0.0,156403.3049400856,0.9739327825099857,3702.1983672631973,0.14281,0.04000000000000001,94,400000,2,0,18.489,75,0,40,0,0.0,0,9720,12000,150,0,0,0,0,0,0.035856635181942126,0.5,56755.40432215608,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,402.5187635702199,892425.0,0.7630833333333333,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.01594086734097106,61.1,0.65,0.00113,0.06376346936388425,3.91210447011552,284.25334012486945,97.95337302886038,0.1991,119029.56521739131,0.007949801,0.1917973938940488,2.3,0.0016683334745944691,0.006526694843604353,0.7789,0.022,0.9918049716818012,20,80,0.496708508681988,139037.28,20,1737.9660000000001,0.03284745639495662,0.01,0.1,0.02,16.3,8.593854285380322,67729.375,0.001,4731.8,9,172118.0756179295,4731800.0,10340028.717,0.6,858743639.5000001,1432670.7598729355,851706211.0562245,34068.24844224899,5604757.6839026855,800.4154448381425,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,6609.569140505982,1533.5416649013332,2005.261889939796,2.40354609929078,0.7340425531914894,2731.8060529614613,0.5964539007092199,-0.03508840287716441,1035,3389,841,279.05964536002915,-550.3987822562685,6362.136461564392,12073.402126852148,295913.3237936927,22814900.0,0.9999997163719904,0.6071499950732663,0.0284,0.0145,0.00844,725.7086642803076,1.876326043157466,1.4253113646943325,50048.8733986419,0.0103,0.001462,0,1.4571333399023116,78107.3452422399,1.6571333399023118,0.0,1.4746886353056674,2.6,0.0672,115112.40881687637,2.3,195894.62035142456,1.701768057543288,0.44937727061133487,80,0.662,80,0.0215
2040,2071,2021,1,1,0.024633287097632087,0.0,0.268,3333,69905,9232,0.6561000000000001,279474,0.0,167334.91000602808,0.9721108483323286,3794.131227571036,0.14281000000000002,0.04000000000000001,94,400000,2,0,18.489,75,0,40,0,0.0,0,9760,12000,150,0,0,0,0,0,0.03497560609135414,0.5,57450.86129954037,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,403.85904387655256,892425.0,0.7693333333333333,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.01551602804567707,61.1,0.65,0.00113,0.06206411218270828,3.91210447011552,289.8769407909786,98.97255101673389,0.1991,121510.4347826087,0.0078871,0.19081961549214205,2.3,0.0016683334745944691,0.006526694843604353,0.7789,0.022,0.9918049716818012,20,80,0.5027788230609804,139037.28,20,1737.9660000000001,0.03241725894226422,0.01,0.1,0.02,16.3,8.584941711930268,67729.375,0.001,4731.8,9,182354.22370648768,4731800.0,10340028.717,0.6,875732820.0,1461014.378407013,868556164.7409239,34742.24658963696,5715640.880669098,816.2506741683541,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,6845.36385688654,1598.0814839682573,2077.163833971619,2.40354609929078,0.7340425531914894,2829.7594259903217,0.5964539007092199,-0.03171278904776411,1035,3389,841,284.5566406077948,-559.9979946587072,6473.09509954957,11978.434628111903,301074.1906767242,22814900.0,0.9999997276240365,0.5920486357525357,0.0284,0.0145,0.00844,768.8677649735596,1.8256918357164615,1.4196036046807574,53025.3631016248,0.0103,0.001462,0,1.4772684856632856,78386.40488759993,1.6772684856632858,0.0,1.4803963953192425,2.6,0.0672,121958.33513373703,2.3,199311.11422799143,1.6342557809552822,0.4607927906384852,80,0.662,80,0.0215
2041,2071,2021,1,1,0.023669210589648427,-0.06561000000000002,0.268,3333,71109,9470,0.6561000000000001,284430,-0.1,178576.4556009134,0.9702372573998478,3868.052023879644,0.14281,0.04000000000000001,94,400000,2,0,18.489,75,0,40,0,0.0,0,9800,12000,150,0,0,0,0,0,0.0336485212071782,0.5,58288.52584655301,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,404.3739185449508,892425.0,0.7891666666666667,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.0148679156035891,61.1,0.65,0.00113,0.0594716624143564,3.91210447011552,296.6504595818518,98.54750003846284,0.1991,123665.21739130435,0.00782538,0.19047322053428295,2.3,0.0016683334745944691,0.006526694843604353,0.7789,0.022,0.9918049716818012,20,80,0.5114383710613442,139037.28,20,1737.9660000000001,0.032024099668431734,0.01,0.1,0.02,16.3,8.632462820377595,67729.375,0.001,4731.8,9,192758.1047543604,4731800.0,10340028.717,0.6,896195960.9999998,1495153.721532659,888851609.7209493,35554.06438883798,5849197.5575177455,835.3239031891093,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,7082.8864590631565,1663.1733386670896,2149.8138980158174,2.40354609929078,0.7340425531914894,2928.731977007056,0.5964539007092199,-0.028572185439826068,1035,3389,841,289.92854232310526,-569.1963299117679,6579.419942528497,11884.704672016707,306019.5322106278,22814900.0,0.9999997380927153,0.5779231453894613,0.0284,0.0145,0.00844,812.734085181223,1.7714437087965214,1.41380069499769,56050.62656422227,0.0103,0.001462,0,1.4961024728140515,78670.96152820773,1.6961024728140517,0.0,1.48619930500231,2.6,0.0672,128916.44109771121,2.3,202584.9303234356,1.5714437087965214,0.4723986100046198,80,0.662,80,0.0215
2042,2071,2021,1,1,0.02050382220030754,0.0,0.268,3333,72208,9305,0.5904900000000001,288837,0.0,189673.51392082183,0.968387747679863,3921.1078766991345,0.14281000000000002,0.04000000000000001,94,400000,2,0,18.489,75,0,40,0,0.0,0,9840,12000,150,0,0,0,0,0,0.032408879481232014,0.5,58878.34577527754,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,404.3769316258016,892425.0,0.7754166666666666,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.014263284990616007,61.1,0.65,0.00113,0.05705313996246403,3.91210447011552,301.4198584834705,98.11073572757529,0.1991,125581.3043478261,0.007764619,0.18946832131197874,2.3,0.0016683334745944691,0.006526694843604353,0.7789,0.022,0.9918049716818012,20,80,0.5193427259221411,139037.28,20,1737.9660000000001,0.03166475309659093,0.01,0.1,0.02,16.3,8.637421798453802,67729.375,0.001,4731.8,9,203265.34314554426,4731800.0,10340028.717,0.6,910604555.0000004,1519192.0612247009,903142124.8850945,36125.68499540379,5943238.053681138,848.7538264462034,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,7319.384728443132,1727.9412420708854,2222.151956554689,2.40354609929078,0.7340425531914894,3027.2794770455184,0.5964539007092199,-0.025663772089422176,1035,3389,841,295.17275814926325,-578.0054543349801,6681.245843119391,11793.362204472705,310755.62061020423,22814900.0,0.9999997477874264,0.5647412114184767,0.0284,0.0145,0.00844,857.03619529235,1.7132754417884435,1.407935674364645,59105.94450292069,0.0103,0.001462,0,1.5136783847753645,78960.89007053083,1.7136783847753645,0.0,1.492064325635355,2.6,0.0672,135943.67235671758,2.3,205720.2208439552,1.5132754417884435,0.48412865127071003,80,0.662,80,0.0215
2043,2071,2021,1,1,0.01976737914392229,0.0,0.268,3333,75548,10050,0.5904900000000001,293089,0.0,200809.58590662293,0.9665317356822295,3971.0309993311416,0.14281000000000002,0.04000000000000001,94,400000,2,0,18.489,75,0,40,0,0.0,0,9880,12000,150,0,0,0,0,0,0.031107382198499893,0.5,59477.07524872075,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,404.4251596345908,892425.0,0.8375,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.013627492349249946,61.1,0.65,0.00113,0.054509969396999786,3.91210447011552,306.2613017001857,97.22270786818353,0.1991,127430.00000000001,0.007704795,0.18864260171908528,2.3,0.0016683334745944691,0.006526694843604353,0.7789,0.022,0.9918049716818012,20,80,0.5433650600759738,139037.28,20,1737.9660000000001,0.03133625682148265,0.01,0.1,0.02,16.3,8.648836701479757,67729.375,0.001,4731.8,9,213802.68565790218,4731800.0,10340028.717,0.6,925230798.5000001,1543593.5128633203,917648505.9054229,36705.94023621693,6038699.081713889,862.3866158595606,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,7554.610685885336,1792.3165100464612,2294.169411503654,2.40354609929078,0.7340425531914894,3125.390212773094,0.5964539007092199,-0.022984225555864872,1035,3389,841,300.28629873507924,-586.4389006220342,6778.729227620285,11705.371517018859,315289.7315172226,22814900.0,0.9999997567192481,0.5524668300622161,0.0284,0.0145,0.00844,901.4652346727485,1.6596845111172975,1.4020461119478804,62170.01618432748,0.0103,0.001462,0,1.530044226583712,79256.0628286801,1.730044226583712,0.0,1.4979538880521195,2.6,0.0672,142991.03722395317,2.3,208721.80226440137,1.4596845111172974,0.4959077761042391,80,0.662,80,0.0215
