time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,daily walk trips,daily chosen car,CAR COST KM,daily chosen bus,daily chosen railway,emissions per year,enviromental impact on economy,business construction,emission per car petrol,emission per car,Number of Bus Routes,Road available,Number of Railway Lines,ITBR,Number of Trips per Bus Route,Number of Trips per Railway line,ILRR,construction,increasing railway trips,increaing bus trips,ITRR,Land Use for mobility,daily railway capacity,Daily railway trips,road construiction,increasing railway lines,increasing bus routes,RCR,IRBR,gdp growth rate,WELL TO TANK CO2 EMISSION RAILWAY ELECTRICITY,"""emissions of greenhouse gases (GHG) mobility""",railway electricity co2 emission,number of trains,bus electricity activity,bus natural gas activity,AVERAGE DISTANCE RAILWAY TRIP,ENERGY INTENSITY PER KM RAILWAY ELECTRICITY,TANK TO WHEEL CO2 EMISSION RAILWAY ELECTRICITY,PERCENTAGE BUS DIESEL,PERCENTAGE BUS ELECTRICITY,PERCENTAGE BUS NATURAL GAS,GHC CORRECTION BUS ELECTRICITY,"""Motorization rate number of motorized vehicles per 1000 inhabitants.""",railway activity per year,Railway Daily Occupancy rate,bus electricity co2 emission,bus diesel co2 emission,bus diesel activity,MAX CAPACITY RAILWAY,ENERGY INTENSITY PER KM BUS NATURAL GAS,bus natural gas co2 emission,GHC CORRECTION RAILWAY ELECTRICITY,WELL TO TANK CO2 EMISSION NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS NATURAL GAS,ENERGY INTENSITY PER KM BUS ELECTRICITY,VEHICLES PER LINE,WELL TO TANK CO2 EMISSION BUS ELECTRICITY,GHC CORRECTION BUS NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS ELECTRICITY,business income multiplier,number of bus,VEHICLES PER ROUTE,CO2 CAPTURE PER GREEN AREA,business growth,DIESEL PETROL RATIO,car diesel co2 emissions,increase amount,INITIAL RATIO CAR PETROL,number of mototized private vehicles,GDPGN,Emissions of greenhouse gases,TPC,percentage car diesel,percentage car petrol,INITIAL RATIO CAR DIESEL,INITIAL RATIO CAR ELECTRICITY,percentage car eletricity,PRIVATE PARKING CONSTRUCTION,MAX CAPACITY BUS,BUS Daily Occupancy rate,daily bus capacity,PEDESTRIAN SIDEWALK CONSTRUCTION,Daily bus trips,ticket fare pt 10 km,Mobility space usage,Affordability of public transport for the poorest group,GHC CORRECTION CAR DIESEL,GHC CORRECTION CAR ELECTRICITY,GHC CORRECTION CAR PETROL,AVERAGE DISTANCE BUS ROUTES,AVERAGE DISTANCE CAR,co2 capture green spaces,CO2 CAPTURE PER M2 BODY OF WATER,"""co2 capture sea/river""",CO2 TECHNOLOGIES CAPTURE,"""emissions of greenhouse gases (GHG) business""",BODY OF WATER M2,bus activity per year,WELL TO TANK CO2 EMISSION CAR DIESEL,car activity per year,car diesel activity,car electricity activity,car electricity co2 emission,car petrol activity,car petrol co2 emission,ENERGY INTENSITY PER KM CAR PETROL,GREEN AREA,WELL TO TANK CO2 EMISSION BUS DIESEL,GHC CORRECTION BUS DIESEL,ENERGY INTENSITY PER KM BUS DIESEL,ENERGY INTENSITY PER KM CAR DIESEL,ENERGY INTENSITY PER KM CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR ELECTRICITY,EpB,TANK TO WHEEL CO2 EMISSION BUS DIESEL,WELL TO TANK CO2 EMISSION CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR DIESEL,TANK TO WHEEL CO2 EMISSION CAR PETROL,WELL TO TANK CO2 EMISSION CAR PETROL,average monthly income 95,average monthly income 25,average monthly income 50,income 95 multiplier,income 50 multiplier,average monthly income,income 25 multiplier,labor force income multiplier,IMI50,IMI95,IMI25,housing construction,net births,outmigration,inmigration,Population,AREA,attractiveness from jobs multiplier,attractiveness from housing multiplier,BCN,BDN,BN,business demolition,business labor force multiplier,business land multiplier,Business structures,DN,HCN,HDN,households to housing ratio,Housing,housing availability multiplier,housing demolition,housing land multiplier,HS,IMN,jobs,JPBS,labor force,labor to job ratio,land fraction occupied,LPBS,LPF,LPH,OMN
2031,2071,2021,1,1,3333,237623,0.268,68744,11404,119248.40523984087,0.9801252657933599,2416.7379474730287,0.14281000000000002,0.04,103.4,400000,2,0,18.489,75,0,40,0,0.0,0,9400,12000,150,0,0,10.340000000000002,0,0.1,0.036776426645485624,0.5,87787.90488633253,66.931875,20,568701.5794350001,8758004.323299002,16.3,0.15,0,0.18,0.05,0.77,0.1,419.2995985802685,892425.0,0.9503333333333334,136.48837906440002,6770.096578352371,2047325.6859660002,80,0.5,16782.525784521713,0.1,1,2.75,1.2,10,0.2,0.03,0,0.016265779572742813,67.21000000000001,0.65,0.00113,0.06506311829097125,3.91210447011552,12981.969220788966,75.15618500131824,0.1991,103314.34782608696,0.008489735,0.3559852873875701,2.3,0.09569148976680246,0.3743551048687215,0.7789,0.022,0.5299534053644761,20,80,0.449480495120053,152941.00800000003,20,1911.7626000000002,1.4,0.03811757104553169,0.07643881766463087,0.01,0.1,0.02,16.3,7.883639210009131,67729.375,0.001,4731.8,9,103930.67535350834,4731800.0,11374031.588700002,0.6,683766909.9999999,65430674.27114312,362364602.4300452,14494.584097201809,255971633.29881158,36555.30895140329,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,4945.119627563885,1098.9180964119985,1500.086956742751,2.40354609929078,0.7340425531914894,2043.5967236785305,0.5964539007092199,-0.05871664380370112,1035,3389,841,218.63585455283322,-458.6860998859358,5302.016745993342,12685.358327575308,246605.43004620197,22814900.0,0.999999608555708,0.7654749818998343,0.0284,0.0145,0.00844,438.20726741083774,2.0,1.4364419091846699,30221.190855919842,0.0103,0.001462,0,1.2460333574668876,76120.14699051331,1.4075416968336096,0.0,1.3957676367386798,2.6,0.0672,69508.73896861562,2.3,163252.79469058572,2.3486657521480447,0.3728838183693399,80,0.662,80,0.0215
2032,2071,2021,1,1,3333,244987,0.268,70838,11568,114686.97640032168,0.9808855039332798,2583.8657219917286,0.14281000000000002,0.04000000000000001,113.74000000000001,400000,2,0,18.489,75,0,40,0,0.0,0,9440,12000,150,0,0,0.0,0,0.0,0.03682790799622741,0.5,76422.30903807946,66.931875,20,625571.7373785,9633804.7556289,16.3,0.15,0,0.18,0.05,0.77,0.1,420.5024336048297,892425.0,0.964,150.13721697084,7447.1062361876075,2252058.2545626,80,0.5,18460.77836297388,0.1,1,2.75,1.2,10,0.2,0.03,0,0.016309387498113708,73.93100000000001,0.65,0.00113,0.06523754999245483,3.91210447011552,7828.7387860738545,78.02923718760069,0.1991,106516.08695652174,0.008418266,0.3014329004739364,2.3,0.05601441722796532,0.21913425202843895,0.7789,0.022,0.7248513307435958,20,80,0.42106549878487665,168235.10880000002,20,2102.93886,1.4,0.037234239795818,0.0734459673342883,0.01,0.1,0.02,16.3,7.877653916330255,67729.375,0.001,4731.8,9,110734.84236224221,4731800.0,12511434.74757,0.6,704421822.0,39457777.84199152,510601095.08152837,20424.04380326114,154362949.07648015,22044.572757612135,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,5127.0758512188595,1143.6979190113345,1555.2547946692505,2.40354609929078,0.7340425531914894,2118.7529086798486,0.5964539007092199,-0.056656213906774756,1035,3389,841,227.85035885511203,-471.56595908189047,5450.896838849807,12641.362785342975,253530.08552789802,22814900.0,0.9999996222919073,0.7419852689282221,0.0284,0.0145,0.00844,466.8959622717395,2.0,1.4402940698947586,32199.721535982033,0.0103,0.001462,0,1.2773529747623704,76338.78284506615,1.4466912184529632,0.0,1.4111762795790344,2.6,0.0672,74059.35953275867,2.3,167836.9166194685,2.26624855627099,0.38058813978951717,80,0.662,80,0.0215
2033,2071,2021,1,1,3333,251227,0.268,79365,11844,101052.61459475289,0.9831578975675412,2767.999643598213,0.14281000000000002,0.04,113.74000000000001,400000,2,0,18.489,75,0,40,0,0.0,0,9480,12000,150,0,0,0.0,0,0.0,0.03690815642823222,0.5,55507.68822883361,66.931875,20,625571.7373785,9633804.7556289,16.3,0.15,0,0.18,0.05,0.77,0.1,420.0710378114102,892425.0,0.987,150.13721697084,7447.1062361876075,2252058.2545626,80,0.5,18460.77836297388,0.1,1,2.75,1.2,10,0.2,0.03,0,0.01636708071411611,73.93100000000001,0.65,0.00113,0.06546832285646444,3.91210447011552,237.76618848157986,81.07917907842346,0.1991,109229.13043478262,0.00834799,0.21328685727218077,2.3,0.0016695671092943711,0.006531520951428393,0.7789,0.022,0.9917989119392773,20,80,0.4717505196513416,168235.10880000002,20,2102.93886,1.4,0.036426654963626494,0.07056446154466106,0.01,0.1,0.02,16.3,7.8275862068965525,67729.375,0.001,4731.8,9,118015.10136591927,4731800.0,12511434.74757,0.6,717772865.0000001,1198369.967347989,711886346.5265379,28475.45386106152,4688148.5061142845,669.514488158181,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,5316.022068384079,1190.4009208209636,1612.5315751580213,2.40354609929078,0.7340425531914894,2196.7821458674493,0.5964539007092199,-0.05456998060347504,1035,3389,841,237.1762114874194,-484.06311305847544,5595.353188579149,12583.540230262342,260248.9855153093,22814900.0,0.9999996362001293,0.7195230010328304,0.0284,0.0145,0.00844,497.5920237876794,2.0,1.444405102804962,34316.691295702025,0.0103,0.001462,0,1.3073026652895594,76566.63320392126,1.4841283316119493,0.0,1.4276204112198485,2.6,0.0672,78928.38998011465,2.3,172284.82841113477,2.1827992241390013,0.38881020560992435,80,0.662,80,0.0215
2034,2071,2021,1,1,3333,258274,0.268,80944,12211,109691.61790866185,0.9817180636818897,2955.779135598362,0.14281000000000002,0.04,113.74000000000001,400000,2,0,18.489,75,0,40,0,0.0,0,9520,12000,150,0,0,0.0,0,0.0,0.03701192451752776,0.5,56338.759738214176,66.931875,20,625571.7373785,9633804.7556289,16.3,0.15,0,0.18,0.05,0.77,0.1,421.31458078423,892425.0,1.0175833333333333,150.13721697084,7447.1062361876075,2252058.2545626,80,0.5,18460.77836297388,0.1,1,2.75,1.2,10,0.2,0.03,0,0.01643624275876388,73.93100000000001,0.65,0.00113,0.06574497103505551,3.91210447011552,244.49125026531226,84.30803142029241,0.1991,112293.04347826088,0.008278878,0.21120188572742926,2.3,0.0016695671092943711,0.006531520951428393,0.7789,0.022,0.9917989119392773,20,80,0.48113619432568755,168235.10880000002,20,2102.93886,1.4,0.03568843122333278,0.06778915659214355,0.01,0.1,0.02,16.3,7.829368035497185,67729.375,0.001,4731.8,9,125823.03317044768,4731800.0,12511434.74757,0.6,738074603.0,1232265.0813743006,732021588.1854141,29280.863527416564,4820749.733211693,688.451269399962,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,5512.38418400659,1239.1362309666972,1672.047142779417,2.40354609929078,0.7340425531914894,2277.8613249458726,0.5964539007092199,-0.0524628256616016,1035,3389,841,246.62957938600303,-496.1607835657174,5735.19185304458,12514.405304611015,266753.109443934,22814900.0,0.9999996502478289,0.6981224508877193,0.0284,0.0145,0.00844,530.5129342749321,2.0,1.4488014996005614,36587.09891551256,0.0103,0.001462,0,1.3358367321497076,76803.80941540867,1.5197959151871345,0.0,1.4452059984022456,2.6,0.0672,84150.32750567887,2.3,176590.5584518843,2.098513026464064,0.39760299920112285,80,0.662,80,0.0215
2035,2071,2021,1,1,3333,265247,0.268,82278,12288,118868.27647511537,0.9801886205874808,3141.8317272215436,0.14281000000000002,0.04,113.74000000000001,400000,2,0,18.489,75,0,40,0,0.0,0,9560,12000,150,0,0,0.0,0,0.0,0.03718567376871135,0.5,57174.92783831643,66.931875,20,625571.7373785,9633804.7556289,16.3,0.15,0,0.18,0.05,0.77,0.1,422.7231759922638,892425.0,1.024,150.13721697084,7447.1062361876075,2252058.2545626,80,0.5,18460.77836297388,0.1,1,2.75,1.2,10,0.2,0.03,0,0.016540111634355672,73.93100000000001,0.65,0.00113,0.06616044653742269,3.91210447011552,251.25755385206995,87.83885907227908,0.1991,115324.78260869566,0.008210901,0.20940423201113126,2.3,0.0016695671092943711,0.006531520951428393,0.7789,0.022,0.9917989119392773,20,80,0.48906557368957454,168235.10880000002,20,2102.93886,1.4,0.0350136770384311,0.06511801356171269,0.01,0.1,0.02,16.3,7.834525932432788,67729.375,0.001,4731.8,9,134163.52363679896,4731800.0,12511434.74757,0.6,758500842.4999999,1266368.0590100698,752280310.296525,30091.212411861,4954164.144464837,707.5041814710236,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,5716.653487211659,1289.9656393909,1733.932825417717,2.40354609929078,0.7340425531914894,2362.169356366165,0.5964539007092199,-0.05036027032900277,1035,3389,841,254.38294745633823,-507.84726152819877,5870.2774854065965,12436.416203100775,273036.16211193474,22814900.0,0.9999996642648644,0.6778068443741956,0.0284,0.0145,0.00844,565.6792941941218,2.0,1.446514025287631,39012.36511683599,0.0103,0.001462,0,1.3629242075010726,77050.43899479468,1.5536552593763409,0.0,1.453485974712369,2.6,0.0672,89728.43976872276,2.3,180749.9393181008,2.0144108131601106,0.4069719494247379,80,0.662,80,0.0215
2036,2071,2021,1,1,3333,272542,0.268,83910,12549,128621.16981155884,0.9785631383647402,3303.766331180171,0.14281000000000002,0.04,113.74000000000001,400000,2,0,18.489,75,0,40,0,0.0,0,9600,12000,150,0,0,11.374000000000002,0,0.1,0.037215750220862785,0.5,58068.4329575786,66.931875,20,625571.7373785,9633804.7556289,16.3,0.15,0,0.18,0.05,0.77,0.1,424.9115352276023,892425.0,1.04575,150.13721697084,7447.1062361876075,2252058.2545626,80,0.5,18460.77836297388,0.1,1,2.75,1.2,10,0.2,0.03,0,0.016571867360431394,73.93100000000001,0.65,0.00113,0.06628746944172557,3.91210447011552,258.4878307455686,91.17889378481891,0.1991,118496.52173913045,0.008144031,0.20806014671807,2.3,0.0016695671092943711,0.006531520951428393,0.7789,0.022,0.9917989119392773,20,80,0.498766283675979,168235.10880000002,20,2102.93886,1.4,0.034396957292659146,0.06235151483881037,0.01,0.1,0.02,16.3,7.84423758539968,67729.375,0.001,4731.8,9,143022.91185398024,4731800.0,12511434.74757,0.6,780327732.9999999,1302809.5174870396,773928196.5454427,30957.127861817713,5096726.93707012,727.863573882984,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,5929.3089006256505,1347.2006288404502,1798.41028580056,2.40354609929078,0.7340425531914894,2450.008215438444,0.5964539007092199,-0.046577936885416726,1035,3389,841,261.3806030789974,-519.1156836366674,6000.530751714165,12351.46304271014,279094.4535681007,22814900.0,0.9999996780735437,0.6585641176112067,0.0284,0.0145,0.00844,603.0335044730194,1.9828896844270836,1.4415514168510677,41588.517549863405,0.0103,0.001462,0,1.388581176518391,77304.82194225102,1.585726470647989,0.0,1.4584485831489322,2.6,0.0672,95653.59036468582,2.3,184760.52826208266,1.9315587377083345,0.4168971662978647,80,0.662,80,0.0215
2037,2071,2021,1,1,3333,278121,0.268,85723,12647,141253.1822436202,0.9764578029593967,3462.861342528977,0.14281000000000002,0.039999999999999994,125.114,400000,2,0,18.489,75,0,40,0,0.0,0,9640,12000,150,0,0,0.0,0,0.0,0.03705624807384238,0.5,61412.625198594025,66.931875,20,688128.91111635,10597185.23119179,16.3,0.15,0,0.18,0.05,0.77,0.1,424.7537369527779,892425.0,1.0539166666666666,165.150938667924,8191.816859806367,2477264.08001886,80,0.5,20306.856199271264,0.1,1,2.75,1.2,10,0.2,0.03,0,0.01650856353692119,81.3241,0.65,0.00113,0.06603425414768475,3.91210447011552,264.46291076446477,94.16685992142763,0.1991,120922.17391304349,0.008078242,0.21553865552929047,2.3,0.0016695671092943711,0.006531520951428393,0.7789,0.022,0.9917989119392773,20,80,0.46322078997579597,185058.61968000003,20,2313.232746,1.4,0.03383331412039896,0.05968079602878157,0.01,0.1,0.02,16.3,7.864571535410848,67729.375,0.001,4731.8,9,152310.73204502615,4731800.0,13762578.222327,0.6,798365412.5000001,1332924.6339082334,791817947.4474524,31672.717897898096,5214540.418639523,744.6885171859104,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,6149.811712793405,1407.4879289393239,1865.3394737915442,2.40354609929078,0.7340425531914894,2541.187109223263,0.5964539007092199,-0.042583654858045474,1035,3389,841,267.69511033117163,-529.9628625263558,6125.91480877239,12261.487092196545,284926.27017546,22814900.0,0.9999996913878172,0.6403855346033112,0.0284,0.0145,0.00844,642.1941304602731,1.9629182742902274,1.436358120488101,44289.250376570555,0.0103,0.001462,0,1.4128192871955851,77566.20254533002,1.6128192871955853,0.0,1.4636418795118988,2.6,0.0672,101865.27586611226,2.3,188621.19085615454,1.8516730971609094,0.42728375902379784,80,0.662,80,0.0215
2038,2071,2021,1,1,3333,284299,0.268,94158,12707,151398.39916682223,0.9747669334721963,3604.1393989000276,0.14281,0.04,125.114,400000,2,0,18.489,75,0,40,0,0.0,0,9680,12000,150,0,0,0.0,0,0.0,0.036476446889155446,0.5,61857.5675794918,66.931875,20,688128.91111635,10597185.23119179,16.3,0.15,0,0.18,0.05,0.77,0.1,425.80382277303823,892425.0,1.0589166666666667,165.150938667924,8191.816859806367,2477264.08001886,80,0.5,20306.856199271264,0.1,1,2.75,1.2,10,0.2,0.03,0,0.016234846694577722,81.3241,0.65,0.00113,0.06493938677831089,3.91210447011552,268.0634011770994,96.12834908963131,0.1991,123608.26086956523,0.008013507,0.2129114631600217,2.3,0.0016695671092943711,0.006531520951428393,0.7789,0.022,0.9917989119392773,20,80,0.5088009419005518,185058.61968000003,20,2313.232746,1.4,0.03331820250999178,0.0571529636908905,0.01,0.1,0.02,16.3,7.798413641975528,67729.375,0.001,4731.8,9,162011.00658733043,4731800.0,13762578.222327,0.6,809234638.0000002,1351071.5353065373,802598033.4719752,32103.92133887901,5285532.992718573,754.8269666901393,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,6376.979320463208,1469.740055026903,1934.4619560742944,2.40354609929078,0.7340425531914894,2635.353969144691,0.5964539007092199,-0.038752706776660685,1035,3389,841,273.430998422459,-540.3892960492257,6246.435411321692,12168.263194760584,290531.8795963578,22814900.0,0.999999704157644,0.6232548351715215,0.0284,0.0145,0.00844,683.0938050352694,1.93129060164991,1.4309434794905076,47109.91758863926,0.0103,0.001462,0,1.4356602197713046,77833.89765566119,1.6356602197713048,0.0,1.4690565205094923,2.6,0.0672,108352.81045387029,2.3,192332.1042927889,1.7750541355332137,0.4381130410189848,80,0.662,80,0.0215
2039,2071,2021,1,1,3333,289737,0.268,95944,13055,162113.42593594687,0.9729810956773421,3698.2389949268163,0.14281000000000002,0.04000000000000001,125.114,400000,2,0,18.489,75,0,40,0,0.0,0,9720,12000,150,0,0,0.0,0,0.0,0.03581860058620498,0.5,62527.11855131554,66.931875,20,688128.91111635,10597185.23119179,16.3,0.15,0,0.18,0.05,0.77,0.1,426.0502150159107,892425.0,1.0879166666666666,165.150938667924,8191.816859806367,2477264.08001886,80,0.5,20306.856199271264,0.1,1,2.75,1.2,10,0.2,0.03,0,0.015921850043102488,81.3241,0.65,0.00113,0.06368740017240995,3.91210447011552,273.4814327207736,97.83787416511642,0.1991,125972.60869565219,0.007949801,0.21130214400698086,2.3,0.0016695671092943711,0.006531520951428393,0.7789,0.022,0.9917989119392773,20,80,0.5184519379097532,185058.61968000003,20,2313.232746,1.4,0.03284745702878134,0.05478463092274221,0.01,0.1,0.02,16.3,7.80670849770654,67729.375,0.001,4731.8,9,172056.48238463132,4731800.0,13762578.222327,0.6,825590689.4999999,1378379.0609288616,818819947.5532976,32752.79790213191,5392362.885773462,770.0833437173083,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,6608.733923140155,1533.2767344633128,2005.02425487413,2.40354609929078,0.7340425531914894,2731.482318234322,0.5964539007092199,-0.03511886140556089,1035,3389,841,279.0536858828943,-550.3987716357705,6362.13633880057,12073.397696686956,295913.31808374746,22814900.0,0.999999716270462,0.6071497840653193,0.0284,0.0145,0.00844,725.4489661463083,1.8767829210834133,1.425342794688405,50030.96318250402,0.0103,0.001462,0,1.457133621246241,78107.32865408364,1.657133621246241,0.0,1.474657205311595,2.6,0.0672,115071.21531975924,2.3,195894.61657144083,1.7023772281112177,0.44931441062318983,80,0.662,80,0.0215
2040,2071,2021,1,1,3333,296335,0.268,96734,13166,173237.22762080474,0.9711271287298658,3789.885301726253,0.14281000000000002,0.04000000000000001,125.114,400000,2,0,18.489,75,0,40,0,0.0,0,9760,12000,150,0,0,0.0,0,0.0,0.03494599856477077,0.5,63427.495327197226,66.931875,20,688128.91111635,10597185.23119179,16.3,0.15,0,0.18,0.05,0.77,0.1,428.27527807559744,892425.0,1.0971666666666666,165.150938667924,8191.816859806367,2477264.08001886,80,0.5,20306.856199271264,0.1,1,2.75,1.2,10,0.2,0.03,0,0.015501224282385387,81.3241,0.65,0.00113,0.06200489712954155,3.91210447011552,280.7673153170321,98.87341938286774,0.1991,128841.3043478261,0.0078871,0.21067065660047068,2.3,0.0016695671092943711,0.006531520951428393,0.7789,0.022,0.9917989119392773,20,80,0.5227208555174067,185058.61968000003,20,2313.232746,1.4,0.032417260019708426,0.05257428811244674,0.01,0.1,0.02,16.3,7.836239053773603,67729.375,0.001,4731.8,9,182279.9072936075,4731800.0,13762578.222327,0.6,847585443.5000004,1415100.7787842832,840634320.6388701,33625.37282555481,5536022.082345979,790.5993135798294,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,6844.259438955375,1597.7391804210345,2076.8414178251196,2.40354609929078,0.7340425531914894,2829.3201923994384,0.5964539007092199,-0.03174610103595181,1035,3389,841,284.5493323491494,-559.9979760461965,6473.094884404957,11978.428525721349,301074.18066999805,22814900.0,0.9999997275129966,0.5920483538779946,0.0284,0.0145,0.00844,768.5544215636257,1.8261915155392772,1.4196415315407893,53003.75321128453,0.0103,0.001462,0,1.4772688614960072,78386.38233996654,1.6772688614960074,0.0,1.4803584684592106,2.6,0.0672,121908.6323859544,2.3,199311.10760353872,1.6349220207190363,0.46071693691842114,80,0.662,80,0.0215
2041,2071,2021,1,1,3333,302061,0.268,98032,13657,184339.82522668442,0.9692766957955526,3864.1460897766215,0.14281000000000005,0.04000000000000001,125.114,400000,2,0,18.489,75,0,40,0,0.0,0,9800,12000,150,0,0,12.511400000000002,0,0.1,0.033622192272985456,0.5,64139.73603619764,66.931875,20,688128.91111635,10597185.23119179,16.3,0.15,0,0.18,0.05,0.77,0.1,429.4895804005623,892425.0,1.1380833333333333,165.150938667924,8191.816859806367,2477264.08001886,80,0.5,20306.856199271264,0.1,1,2.75,1.2,10,0.2,0.03,0,0.014854751136492728,81.3241,0.65,0.00113,0.05941900454597091,3.91210447011552,286.5307938129888,98.45228862787242,0.1991,131330.8695652174,0.00782538,0.209593612865944,2.3,0.0016695671092943711,0.006531520951428393,0.7789,0.022,0.9917989119392773,20,80,0.5297348492575765,185058.61968000003,20,2313.232746,1.4,0.03202410132974439,0.05051833224515385,0.01,0.1,0.02,16.3,7.845501736404235,67729.375,0.001,4731.8,9,192670.26419048678,4731800.0,13762578.222327,0.6,864984336.4999999,1444149.3982752145,857890523.7852175,34315.62095140871,5649663.316507136,806.8284182303844,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,7081.545920950036,1662.762729228022,2149.418715031693,2.40354609929078,0.7340425531914894,2928.193611782306,0.5964539007092199,-0.028608003314495787,1035,3389,841,289.91976975739203,-569.1963003835991,6579.4196012082675,11884.696494088186,306019.5163352683,22814900.0,0.9999997379733223,0.5779227777673401,0.0284,0.0145,0.00844,812.3637193259838,1.7721600662899157,1.4138455294324974,56025.084091447156,0.0103,0.001462,0,1.4961029629768798,78670.9316723157,1.6961029629768798,0.0,1.4861544705675025,2.6,0.0672,128857.69341032844,2.3,202584.9198139476,1.5721600662899158,0.4723089411350051,80,0.662,80,0.0215
2042,2071,2021,1,1,3333,307650,0.268,99046,13654,198455.36298325763,0.9669241061694571,3915.0982681517253,0.14281000000000002,0.04000000000000001,137.6254,400000,2,0,18.489,75,0,40,0,0.0,0,9840,12000,150,0,0,0.0,0,0.0,0.03238341269658819,0.5,67760.1942207911,66.931875,20,756941.8022279852,11656903.754310973,16.3,0.15,0,0.18,0.05,0.77,0.1,430.78975052647456,892425.0,1.1378333333333333,181.66603253471644,9010.998545787004,2724990.4880207465,80,0.5,22337.541819198403,0.1,1,2.75,1.2,10,0.2,0.03,0,0.014250551598294097,89.45651000000001,0.65,0.00113,0.05700220639317639,3.91210447011552,292.63280330950425,98.01312327941957,0.1991,133760.8695652174,0.007764619,0.21804979505016614,2.3,0.0016695671092943711,0.006531520951428393,0.7789,0.022,0.9917989119392773,20,80,0.48655835830569166,203564.48164800004,20,2544.5560206000005,1.4,0.03166475550973686,0.048626112570781005,0.01,0.1,0.02,16.3,7.867018365025189,67729.375,0.001,4731.8,9,203165.3437624665,4731800.0,15138836.044559704,0.6,883405192.9999998,1474904.2544126457,876160309.218907,35046.41236875629,5769979.526680142,824.0107762051912,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,7317.814321438876,1727.4669011989834,2221.686884343642,2.40354609929078,0.7340425531914894,3026.6459004101785,0.5964539007092199,-0.02570100855065165,1035,3389,841,295.1626225799431,-578.0054102856423,6681.245333946938,11793.351513087127,310755.5969277646,22814900.0,0.9999997476633048,0.5647407425554579,0.0284,0.0145,0.00844,856.6145636975181,1.714020171013033,1.407986722880274,59076.86646189779,0.0103,0.001462,0,1.5136790099260562,78960.8514420731,1.7136790099260562,0.0,1.4920132771197259,2.6,0.0672,135876.7928623649,2.3,205720.20516618018,1.514020171013033,0.48402655423945184,80,0.662,80,0.0215
2043,2071,2021,1,1,3333,311333,0.268,110128,13780,209137.49377385672,0.9651437510376906,3965.2337199628414,0.14281,0.04,137.6254,400000,2,0,18.489,75,0,40,0,0.0,0,9880,12000,150,0,0,0.0,0,0.0,0.03108825461597821,0.5,67924.1995517722,66.931875,20,756941.8022279852,11656903.754310973,16.3,0.15,0,0.18,0.05,0.77,0.1,429.6735079285661,892425.0,1.1483333333333334,181.66603253471644,9010.998545787004,2724990.4880207465,80,0.5,22337.541819198403,0.1,1,2.75,1.2,10,0.2,0.03,0,0.013617928557989104,89.45651000000001,0.65,0.00113,0.05447171423195642,3.91210447011552,293.9599405910257,97.14019531657611,0.1991,135362.1739130435,0.007704795,0.21543424998659746,2.3,0.0016695671092943711,0.006531520951428393,0.7789,0.022,0.9917989119392773,20,80,0.540998110812039,203564.48164800004,20,2544.5560206000005,1.4,0.031336260182870994,0.04688101741892845,0.01,0.1,0.02,16.3,7.809209431701747,67729.375,0.001,4731.8,9,213683.46922208453,4731800.0,15138836.044559704,0.6,887411579.0,1481593.1847053834,880133838.494516,35205.35353978064,5796147.320778653,827.7477988803994,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,7552.813391355552,1791.7699876130366,2293.632687601939,2.40354609929078,0.7340425531914894,3124.659023689598,0.5964539007092199,-0.023024936451444846,1035,3389,841,300.2740479608808,-586.4388377157118,6778.728500477311,11705.357908556223,315289.69769661914,22814900.0,0.9999997565835451,0.552466247110931,0.0284,0.0145,0.00844,900.962577412104,1.660498729028897,1.4021069752994664,62135.350166352,0.0103,0.001462,0,1.530045003852092,79256.01406465303,1.730045003852092,0.0,1.4978930247005335,2.6,0.0672,142911.3053826096,2.3,208721.77987516188,1.4604987290288969,0.49578604940106696,80,0.662,80,0.0215
