time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,Affordability of public transport for the poorest group,change to ticket cost,CAR COST KM,daily walk trips,daily chosen bus,daily chosen railway,Public Transport Ticket Cost,daily chosen car,TCI,emissions per year,enviromental impact on economy,business construction,emission per car petrol,emission per car,Number of Bus Routes,Road available,Number of Railway Lines,ITBR,Number of Trips per Bus Route,Number of Trips per Railway line,ILRR,construction,increasing railway trips,increaing bus trips,ITRR,Land Use for mobility,daily railway capacity,Daily railway trips,road construiction,increasing railway lines,increasing bus routes,RCR,IRBR,gdp growth rate,WELL TO TANK CO2 EMISSION RAILWAY ELECTRICITY,"""emissions of greenhouse gases (GHG) mobility""",railway electricity co2 emission,number of trains,bus electricity activity,bus natural gas activity,AVERAGE DISTANCE RAILWAY TRIP,ENERGY INTENSITY PER KM RAILWAY ELECTRICITY,TANK TO WHEEL CO2 EMISSION RAILWAY ELECTRICITY,PERCENTAGE BUS DIESEL,PERCENTAGE BUS ELECTRICITY,PERCENTAGE BUS NATURAL GAS,GHC CORRECTION BUS ELECTRICITY,"""Motorization rate number of motorized vehicles per 1000 inhabitants.""",railway activity per year,Railway Daily Occupancy rate,bus electricity co2 emission,bus diesel co2 emission,bus diesel activity,MAX CAPACITY RAILWAY,ENERGY INTENSITY PER KM BUS NATURAL GAS,bus natural gas co2 emission,GHC CORRECTION RAILWAY ELECTRICITY,WELL TO TANK CO2 EMISSION NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS NATURAL GAS,ENERGY INTENSITY PER KM BUS ELECTRICITY,VEHICLES PER LINE,WELL TO TANK CO2 EMISSION BUS ELECTRICITY,GHC CORRECTION BUS NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS ELECTRICITY,business income multiplier,number of bus,VEHICLES PER ROUTE,CO2 CAPTURE PER GREEN AREA,business growth,DIESEL PETROL RATIO,car diesel co2 emissions,increase amount,INITIAL RATIO CAR PETROL,number of mototized private vehicles,GDPGN,Emissions of greenhouse gases,TPC,percentage car diesel,percentage car petrol,INITIAL RATIO CAR DIESEL,INITIAL RATIO CAR ELECTRICITY,percentage car eletricity,PRIVATE PARKING CONSTRUCTION,MAX CAPACITY BUS,BUS Daily Occupancy rate,daily bus capacity,PEDESTRIAN SIDEWALK CONSTRUCTION,Daily bus trips,Mobility space usage,GHC CORRECTION CAR DIESEL,GHC CORRECTION CAR ELECTRICITY,GHC CORRECTION CAR PETROL,AVERAGE DISTANCE BUS ROUTES,AVERAGE DISTANCE CAR,co2 capture green spaces,CO2 CAPTURE PER M2 BODY OF WATER,"""co2 capture sea/river""",CO2 TECHNOLOGIES CAPTURE,"""emissions of greenhouse gases (GHG) business""",BODY OF WATER M2,bus activity per year,WELL TO TANK CO2 EMISSION CAR DIESEL,car activity per year,car diesel activity,car electricity activity,car electricity co2 emission,car petrol activity,car petrol co2 emission,ENERGY INTENSITY PER KM CAR PETROL,GREEN AREA,WELL TO TANK CO2 EMISSION BUS DIESEL,GHC CORRECTION BUS DIESEL,ENERGY INTENSITY PER KM BUS DIESEL,ENERGY INTENSITY PER KM CAR DIESEL,ENERGY INTENSITY PER KM CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR ELECTRICITY,EpB,TANK TO WHEEL CO2 EMISSION BUS DIESEL,WELL TO TANK CO2 EMISSION CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR DIESEL,TANK TO WHEEL CO2 EMISSION CAR PETROL,WELL TO TANK CO2 EMISSION CAR PETROL,average monthly income 95,average monthly income 25,average monthly income 50,income 95 multiplier,income 50 multiplier,average monthly income,income 25 multiplier,labor force income multiplier,IMI50,IMI95,IMI25,housing construction,net births,outmigration,inmigration,Population,AREA,attractiveness from jobs multiplier,attractiveness from housing multiplier,BCN,BDN,BN,business demolition,business labor force multiplier,business land multiplier,Business structures,DN,HCN,HDN,households to housing ratio,Housing,housing availability multiplier,housing demolition,housing land multiplier,HS,IMN,jobs,JPBS,labor force,labor to job ratio,land fraction occupied,LPBS,LPF,LPH,OMN
2031,2071,2021,1,1,0.05405396334925218,0.099,0.268,3333,47404,5954,0.99,228478,0.1,119116.69601667572,0.9801472173305541,2416.7182124966394,0.14281000000000002,0.04,94,400000,2,0,18.489,75,0,40,0,0.0,0,9400,12000,150,0,0,0,0,0,0.036773367928860046,0.5,87659.25860397065,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,403.15155013937243,892425.0,0.49616666666666664,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.016264250214430023,61.1,0.65,0.00113,0.0650570008577201,3.91210447011552,13393.074027388575,75.14906458395572,0.1991,99338.26086956523,0.008489735,0.3554636207792937,2.3,0.09570102485228109,0.3743924071192454,0.7789,0.022,0.5299065680284736,20,80,0.34094452940966624,139037.28,20,1737.9660000000001,0.038117571247334385,0.01,0.1,0.02,16.3,8.457991579057936,67729.375,0.001,4731.8,9,103927.61241270507,4731800.0,10340028.717,0.6,705349724.9999996,67502691.5617746,373769452.0345774,14950.778081383098,264077581.40364763,37712.91940025493,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,4945.05927734666,1098.9018439999697,1500.0695977554699,2.40354609929078,0.7340425531914894,2043.5730752031038,0.5964539007092199,-0.05871837398196859,1035,3389,841,218.6348723442891,-458.6860974575521,5302.016717923315,12685.357693093112,246605.42874061933,22814900.0,0.9999996085441735,0.7654749476745747,0.0284,0.0145,0.00844,438.19435300500834,2.0,1.4364403420694343,30220.30020724195,0.0103,0.001462,0,1.246033403100567,76120.14379975651,1.4075417538757091,0.0,1.3957613682777374,2.6,0.0672,69506.69047665648,2.3,163252.79382629,2.3487349592787434,0.37288068413886877,80,0.662,80,0.0215
2032,2071,2021,1,1,0.0571314670669553,0.0,0.268,3333,48602,6144,1.089,235796,0.0,111878.31375777801,0.9813536143737037,2585.0239377275607,0.14281,0.04000000000000001,94,400000,2,0,18.489,75,0,40,0,0.0,0,9440,12000,150,0,0,0,0,0,0.036827260330793296,0.5,73616.73279228123,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,404.6900412593932,892425.0,0.512,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.01630906366539665,61.1,0.65,0.00113,0.0652362546615866,3.91210447011552,8097.294220411959,78.02673181055346,0.1991,102520.00000000001,0.008418266,0.2903668540696933,2.3,0.056030758650527666,0.21919818138069314,0.7789,0.022,0.7247710599687792,20,80,0.3495609235163404,139037.28,20,1737.9660000000001,0.03723424007626303,0.01,0.1,0.02,16.3,8.46301167110553,67729.375,0.001,4731.8,9,110731.75596549679,4731800.0,10340028.717,0.6,728373669.4999999,40811329.2831537,527904156.4968642,21116.16625987457,159658183.719982,22800.78521705063,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,5127.000708833274,1143.6779651295265,1555.2322089926288,2.40354609929078,0.7340425531914894,2118.7221397870594,0.5964539007092199,-0.056657792643595495,1035,3389,841,227.84933730331926,-471.56595553009686,5450.896797794128,12641.361920714702,253530.08361833158,22814900.0,0.9999996222813824,0.74198522377521,0.0284,0.0145,0.00844,466.88294896763693,2.0,1.440292489099377,32198.82406673358,0.0103,0.001462,0,1.2773530349663866,76338.7786721008,1.4466912937079834,0.0,1.4111699563975078,2.6,0.0672,74057.29535348724,2.3,167836.9153553355,2.26631170574382,0.3805849781987539,80,0.662,80,0.0215
2033,2071,2021,1,1,0.054889857697897525,0.0,0.268,3333,47243,5790,1.089,242970,0.0,97947.8051928327,0.9836753658011945,2769.4795285850664,0.14281000000000005,0.04,94,400000,2,0,18.489,75,0,40,0,0.0,0,9480,12000,150,0,0,0,0,0,0.03690900831759602,0.5,52401.93736699052,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,406.22725707953356,892425.0,0.4825,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.01636750665879801,61.1,0.65,0.00113,0.06547002663519204,3.91210447011552,252.63010315661685,81.07982237346596,0.1991,105639.13043478262,0.00834799,0.2013530919739888,2.3,0.0016928823531460657,0.006622732621122451,0.7789,0.022,0.9916843850257315,20,80,0.33978656659566414,139037.28,20,1737.9660000000001,0.03642665534568267,0.01,0.1,0.02,16.3,8.481128122813512,67729.375,0.001,4731.8,9,118016.04282584217,4731800.0,10340028.717,0.6,752140790.4999996,1273285.8713187815,745886277.2797598,29835.451091190393,4981227.348921175,711.3690776994332,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,5315.942483233445,1190.3838475883451,1612.507150428035,2.40354609929078,0.7340425531914894,2196.748871597613,0.5964539007092199,-0.054569544705147556,1035,3389,841,237.1765232776359,-484.0631079814432,5595.353129893024,12583.539114839792,260248.98278572207,22814900.0,0.9999996362030353,0.7195229447978393,0.0284,0.0145,0.00844,497.59599330465585,2.0,1.4444055736643993,34316.96505549351,0.0103,0.001462,0,1.3073027402695476,76566.62800940411,1.4841284253369347,0.0,1.4276222946575974,2.6,0.0672,78929.01962763506,2.3,172284.82660414802,2.182781788205902,0.38881114732879873,80,0.662,80,0.0215
2034,2071,2021,1,1,0.052730791794778464,0.0,0.268,3333,48140,5898,1.089,249542,0.0,106665.63353008586,0.9822223944116524,2957.4452549341377,0.14281000000000002,0.04000000000000001,94,400000,2,0,18.489,75,0,40,0,0.0,0,9520,12000,150,0,0,0,0,0,0.037031028214096436,0.5,53306.75822641437,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,407.03414293675814,892425.0,0.4915,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.016445794607048217,61.1,0.65,0.00113,0.06578317842819287,3.91210447011552,260.0518261106128,84.35033863332146,0.1991,108496.52173913045,0.008278878,0.19983556740224584,2.3,0.0016928823531460657,0.006622732621122451,0.7789,0.022,0.9916843850257315,20,80,0.34623807370224735,139037.28,20,1737.9660000000001,0.03568843172921914,0.01,0.1,0.02,16.3,8.500362263667038,67729.375,0.001,4731.8,9,125829.0503036715,4731800.0,10340028.717,0.6,774237051.0,1310692.2407897506,767798793.7850709,30711.95175140284,5127564.974139347,732.2675539568402,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,5512.326975097888,1239.1241962437236,1672.0231902553664,2.40354609929078,0.7340425531914894,2277.828693971079,0.5964539007092199,-0.05246031615063656,1035,3389,841,246.6316652372599,-496.1607765325987,5735.191771747778,12514.404240249389,266753.1056626874,22814900.0,0.999999650264559,0.6981224013960269,0.0284,0.0145,0.00844,530.5383045662218,2.0,1.4488045586409857,36588.848590773916,0.0103,0.001462,0,1.3358367981386308,76803.80453268175,1.5197959976732887,0.0,1.445218234563943,2.6,0.0672,84154.35175878,2.3,176590.55594869907,2.098412646025462,0.3976091172819716,80,0.662,80,0.0215
2035,2071,2021,1,1,0.05065189849654446,0.0,0.268,3333,49305,6036,1.089,255967,0.0,115875.81808842804,0.9806873636519287,3143.6906415417725,0.14281000000000005,0.04,94,400000,2,0,18.489,75,0,40,0,0.0,0,9560,12000,150,0,0,0,0,0,0.03720691404152496,0.5,54170.809782441305,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,407.8987233010906,892425.0,0.503,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.01655073177076248,61.1,0.65,0.00113,0.06620292708304992,3.91210447011552,267.1391420140994,87.8893922168045,0.1991,111290.00000000001,0.008210901,0.19840159745610877,2.3,0.0016928823531460657,0.006622732621122451,0.7789,0.022,0.9916843850257315,20,80,0.3546171213936291,139037.28,20,1737.9660000000001,0.03501367764849612,0.01,0.1,0.02,16.3,8.512845015177735,67729.375,0.001,4731.8,9,134175.18330598675,4731800.0,10340028.717,0.6,795337700.9999998,1346413.1588146617,788723978.9039639,31548.959156158562,5267308.937221233,752.2243893245645,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,5716.701991205929,1289.9812630805454,1733.9399281883364,2.40354609929078,0.7340425531914894,2362.1790326044,0.5964539007092199,-0.05035589320202101,1035,3389,841,254.38398296302353,-507.847252679661,5870.277383125112,12436.41563275899,273036.1573546564,22814900.0,0.9999996642940453,0.6778068250796218,0.0284,0.0145,0.00844,565.7284553465565,2.0,1.446508085963014,39015.75554114183,0.0103,0.001462,0,1.362924233227171,77050.43619791901,1.5536552915339639,0.0,1.453491914036986,2.6,0.0672,89736.2377446262,2.3,180749.93616878253,2.0142357280808403,0.40698382807397215,80,0.662,80,0.0215
2036,2071,2021,1,1,0.04849831419282242,0.1089,0.268,3333,50141,6344,1.089,262643,0.1,125628.00284278415,0.9790619995262027,3305.7422979292587,0.14281,0.04000000000000001,94,400000,2,0,18.489,75,0,40,0,0.0,0,9600,12000,150,0,0,0,0,0,0.037236586726489364,0.5,55057.38257847207,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,409.4445782443051,892425.0,0.5286666666666666,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.016582285613244683,61.1,0.65,0.00113,0.06632914245297873,3.91210447011552,274.41118664277843,91.23218538668797,0.1991,114192.60869565218,0.008144031,0.19727150756187498,2.3,0.0016928823531460657,0.006622732621122451,0.7789,0.022,0.9916843850257315,20,80,0.3606298972477022,139037.28,20,1737.9660000000001,0.034396957935564756,0.01,0.1,0.02,16.3,8.522306705299586,67729.375,0.001,4731.8,9,143040.7952643121,4731800.0,10340028.717,0.6,816988332.9999998,1383065.131661921,810194572.5843023,32407.7829033721,5410695.28403555,772.701393513117,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,5929.48013986689,1347.2633242511774,1798.4544820496076,2.40354609929078,0.7340425531914894,2450.0684248212046,0.5964539007092199,-0.04656586060295427,1035,3389,841,261.38223170284493,-519.1156739339958,6000.530639559627,12351.462732384749,279094.44835161057,22814900.0,0.999999678113798,0.6585641133476163,0.0284,0.0145,0.00844,603.1089070463872,1.9828293030147712,1.4415423027789398,41593.71772733705,0.0103,0.001462,0,1.3885811822031782,77304.82018088204,1.585726477753973,0.0,1.4584576972210601,2.6,0.0672,95665.5507728752,2.3,184760.5248087662,1.9313172120590854,0.4169153944421201,80,0.662,80,0.0215
2037,2071,2021,1,1,0.051061797728318384,0.0,0.268,3333,51862,6616,1.1979,267640,0.0,135633.7689950274,0.9773943718341621,3466.577347213171,0.14281000000000002,0.04000000000000001,94,400000,2,0,18.489,75,0,40,0,0.0,0,9640,12000,150,0,0,0,0,0,0.03707657151760917,0.5,55768.79249946906,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,408.68930593358203,892425.0,0.5513333333333333,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.016518725258804587,61.1,0.65,0.00113,0.06607490103521835,3.91210447011552,280.2464713683383,94.22271382211676,0.1991,116365.21739130435,0.008078242,0.19573061312683443,2.3,0.0016928823531460657,0.006622732621122451,0.7789,0.022,0.9916843850257315,20,80,0.3730078724209795,139037.28,20,1737.9660000000001,0.03383331476220589,0.01,0.1,0.02,16.3,8.541031235988639,67729.375,0.001,4731.8,9,152335.15149555833,4731800.0,10340028.717,0.6,834361383.9999996,1412475.6631201275,827423155.9812579,33096.92623925032,5525752.355621674,789.1326939063314,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,6150.1122153705155,1407.5885142629706,1865.4227883440913,2.40354609929078,0.7340425531914894,2541.3006102078925,0.5964539007092199,-0.04256881186574694,1035,3389,841,267.697382718968,-529.9628524731334,6125.914692565786,12261.48721035136,284926.2647705017,22814900.0,0.9999996914372938,0.6403855528904501,0.0284,0.0145,0.00844,642.2970912141889,1.9628440593287346,1.4363456714150755,44296.35111821992,0.0103,0.001462,0,1.4128192628127332,77566.20241258488,1.6128192628127334,0.0,1.4636543285849244,2.6,0.0672,101881.60757190581,2.3,188621.18727807215,1.8513762373149387,0.4273086571698489,80,0.662,80,0.0215
2038,2071,2021,1,1,0.048897613311395166,0.0,0.268,3333,49177,5996,1.1979,275111,0.0,146243.5429341694,0.9756260761776384,3607.523484999632,0.14281000000000002,0.04,94,400000,2,0,18.489,75,0,40,0,0.0,0,9680,12000,150,0,0,0,0,0,0.036495234195566634,0.5,56665.86663823059,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,411.9843252768919,892425.0,0.49966666666666665,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.016244240347783316,61.1,0.65,0.00113,0.06497696139113326,3.91210447011552,287.6046524466592,96.18404093835345,0.1991,119613.47826086957,0.008013507,0.19504182371820794,2.3,0.0016928823531460657,0.006622732621122451,0.7789,0.022,0.9916843850257315,20,80,0.35369650499491934,139037.28,20,1737.9660000000001,0.03331820310180306,0.01,0.1,0.02,16.3,8.527252636208658,67729.375,0.001,4731.8,9,162047.8512959388,4731800.0,10340028.717,0.6,856268465.0,1449561.7739539696,849148066.1304522,33965.92264521809,5670837.095593948,809.8522456217719,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,6377.413879379932,1469.8876925195527,1934.5862697667092,2.40354609929078,0.7340425531914894,2635.5233240300095,0.5964539007092199,-0.038732525558598886,1035,3389,841,273.4344919554366,-540.3892864506145,6246.4353003700035,12168.263930738512,290531.87443581416,22814900.0,0.9999997042249148,0.623254883896669,0.0284,0.0145,0.00844,683.2491549261741,1.9309878833789833,1.430924691899552,47120.6313742189,0.0103,0.001462,0,1.4356601548044412,77833.89979530385,1.6356601548044414,0.0,1.469075308100448,2.6,0.0672,108377.45216070347,2.3,192332.10087650898,1.7746505111719777,0.43815061620089585,80,0.662,80,0.0215
2039,2071,2021,1,1,0.04687023614883358,0.0,0.268,3333,49885,6140,1.1979,280740,0.0,157225.40185110905,0.9737957663581485,3701.6017205337844,0.14281,0.04000000000000001,94,400000,2,0,18.489,75,0,40,0,0.0,0,9720,12000,150,0,0,0,0,0,0.03585427865082584,0.5,57591.14613404763,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,412.7626702735511,892425.0,0.5116666666666667,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.01593968907541292,61.1,0.65,0.00113,0.06375875630165168,3.91210447011552,295.19418577963285,97.94339705608888,0.1991,122060.8695652174,0.007949801,0.1946216795669983,2.3,0.0016928823531460657,0.006622732621122451,0.7789,0.022,0.9916843850257315,20,80,0.3587886644502827,139037.28,20,1737.9660000000001,0.032847457506542756,0.01,0.1,0.02,16.3,8.576788131367104,67729.375,0.001,4731.8,9,172104.43071706142,4731800.0,10340028.717,0.6,878864337.5000004,1487813.9277631587,871556040.0547348,34862.2416021894,5820483.517502424,831.2232511345212,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,6609.3271475162155,1533.4678445350369,2005.1894487533727,2.40354609929078,0.7340425531914894,2731.707364968363,0.5964539007092199,-0.03509514603426707,1035,3389,841,279.0583123328813,-550.3987636303018,6362.136246264238,12073.399405433505,295913.31377973204,22814900.0,0.9999997163495132,0.6071498787780656,0.0284,0.0145,0.00844,725.6511327122392,1.876427190514006,1.425318340222308,50044.90570429236,0.0103,0.001462,0,1.4571334949625792,78107.33428725929,1.6571334949625793,0.0,1.474681659777692,2.6,0.0672,115103.28311987242,2.3,195894.6137221826,1.7019029206853413,0.449363319555384,80,0.662,80,0.0215
2040,2071,2021,1,1,0.04497745853190021,0.0,0.268,3333,51147,6323,1.1979,285266,0.0,168123.87072630014,0.9719793548789499,3793.533112379995,0.14281000000000002,0.04,94,400000,2,0,18.489,75,0,40,0,0.0,0,9760,12000,150,0,0,0,0,0,0.03497320988347745,0.5,58255.320937720426,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,412.2233145478292,892425.0,0.5269166666666667,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.015514829941738724,61.1,0.65,0.00113,0.0620593197669549,3.91210447011552,300.6420281172011,98.96196999722306,0.1991,124028.69565217392,0.0078871,0.19349158832148985,2.3,0.0016928823531460657,0.006622732621122451,0.7789,0.022,0.9916843850257315,20,80,0.3678653667563117,139037.28,20,1737.9660000000001,0.03241726028832068,0.01,0.1,0.02,16.3,8.59648398336991,67729.375,0.001,4731.8,9,182338.7247885797,4731800.0,10340028.717,0.6,895083879.0000002,1515271.7033446287,887640706.0925615,35505.628243702464,5927901.204094123,846.5635709566818,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,6845.097601786376,1598.0004728151425,2077.084069996672,2.40354609929078,0.7340425531914894,2829.650762024452,0.5964539007092199,-0.03171973129819848,1035,3389,841,284.55510193843344,-559.9979714060042,6473.094830768327,11978.431547223938,301074.178175271,22814900.0,0.9999997276008957,0.5920485080731489,0.0284,0.0145,0.00844,768.8024162356517,1.8257959694729773,1.4196115277442265,53020.8562921139,0.0103,0.001462,0,1.4772686559024681,78386.39259959217,1.6772686559024683,0.0,1.4803884722557734,2.6,0.0672,121947.96947186197,2.3,199311.10595202944,1.6343946259639697,0.46077694451154666,80,0.662,80,0.0215
2041,2071,2021,1,1,0.04321727542809271,0.11979000000000001,0.268,3333,52073,6335,1.1979,290838,0.1,179239.37716854524,0.9701267704719091,3867.596349429379,0.14281000000000002,0.04,94,400000,2,0,18.489,75,0,40,0,0.0,0,9800,12000,150,0,0,0,0,0,0.033645492429541735,0.5,58968.7785159251,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,413.4782174065447,892425.0,0.5279166666666667,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.014866401214770869,61.1,0.65,0.00113,0.059465604859083476,3.91210447011552,306.4941085922642,98.5346175042948,0.1991,126451.3043478261,0.00782538,0.19269613621172732,2.3,0.0016928823531460657,0.006622732621122451,0.7789,0.022,0.9916843850257315,20,80,0.3745254510157276,139037.28,20,1737.9660000000001,0.03202410126852027,0.01,0.1,0.02,16.3,8.595915939457708,67729.375,0.001,4731.8,9,192740.77365262012,4731800.0,10340028.717,0.6,912506935.0000004,1544766.8873849045,904918878.6671906,36196.755146687625,6043289.4454249665,863.0421657011397,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,7082.593640260932,1663.0849420294421,2149.7263671222936,2.40354609929078,0.7340425531914894,2928.612732021675,0.5964539007092199,-0.028579246663929265,1035,3389,841,289.9267951564595,-569.1963014717966,6579.419613786893,11884.701175360335,306019.51692032063,22814900.0,0.9999997380691777,0.5779230042455046,0.0284,0.0145,0.00844,812.6610113297446,1.7715849332785853,1.413809554826383,56045.58698825825,0.0103,0.001462,0,1.496102661005994,78670.9477015306,1.6961026610059942,0.0,1.486190445173617,2.6,0.0672,128904.85007299396,2.3,202584.92020125227,1.5715849332785854,0.47238089034723396,80,0.662,80,0.0215
2042,2071,2021,1,1,0.04575723402062994,0.0,0.268,3333,52747,6398,1.31769,294985,0.0,190319.02943161567,0.9682801617613974,3920.656606163143,0.14281000000000002,0.04,94,400000,2,0,18.489,75,0,40,0,0.0,0,9840,12000,150,0,0,0,0,0,0.03240628013789247,0.5,59542.508151270864,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,412.97871036151554,892425.0,0.5331666666666667,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.014261985318946235,61.1,0.65,0.00113,0.05704794127578494,3.91210447011552,311.20008144831075,98.09858502741727,0.1991,128254.34782608696,0.007764619,0.19160558243677597,2.3,0.0016928823531460657,0.006622732621122451,0.7789,0.022,0.9916843850257315,20,80,0.37937307174018364,139037.28,20,1737.9660000000001,0.031664754974512,0.01,0.1,0.02,16.3,8.60519958641965,67729.375,0.001,4731.8,9,203246.69628034477,4731800.0,10340028.717,0.6,926517752.0000001,1568485.552237363,918813187.1075433,36752.52748430174,6136079.340219442,876.2934905767386,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,7319.061334988794,1727.8448248063828,2222.0549693328926,2.40354609929078,0.7340425531914894,3027.1473495259697,0.5964539007092199,-0.02567070937334012,1035,3389,841,295.1708498587145,-578.0054200555857,6681.245446879078,11793.358234857593,310755.6021804223,22814900.0,0.9999997477643021,0.5647410548338411,0.0284,0.0145,0.00844,856.9575737321893,1.7134141874668023,1.4079452080472936,59100.52232635788,0.0103,0.001462,0,1.5136785935548787,78960.87449668706,1.7136785935548786,0.0,1.4920547919527063,2.6,0.0672,135931.2013506231,2.3,205720.20864343958,1.5134141874668023,0.48410958390541253,80,0.662,80,0.0215
2043,2071,2021,1,1,0.04411385308784592,0.0,0.268,3333,49842,5938,1.31769,300892,0.0,201608.78369916102,0.9663985360501398,3970.4677612853575,0.14281000000000002,0.04,94,400000,2,0,18.489,75,0,40,0,0.0,0,9880,12000,150,0,0,0,0,0,0.031106419647539043,0.5,60296.201446286206,66.931875,20,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,415.18547777272124,892425.0,0.49483333333333335,124.08034460400002,6154.633253047608,1861205.16906,80,0.5,15256.841622292462,0.1,1,2.75,1.2,10,0.2,0.03,0,0.013627011073769521,61.1,0.65,0.00113,0.054508044295078086,3.91210447011552,317.38219227127536,97.215211541983,0.1991,130822.60869565219,0.007704795,0.19124062606629616,2.3,0.0016928823531460657,0.006622732621122451,0.7789,0.022,0.9916843850257315,20,80,0.3584793948788411,139037.28,20,1737.9660000000001,0.031336259004942385,0.01,0.1,0.02,16.3,8.603855203860524,67729.375,0.001,4731.8,9,213782.7572528748,4731800.0,10340028.717,0.6,944923388.0000002,1599644.1286201933,937065768.925211,37482.63075700844,6257974.946169148,893.7014020624162,0.05,59937500.0,0.6,0.01,1,0.06,0.2,0,3.439,2.68,0.2,2.68,2.31,0.5,7554.260436278574,1792.2125243188675,2294.0635051508907,2.40354609929078,0.7340425531914894,3125.245934553387,0.5964539007092199,-0.02299102391485868,1035,3389,841,300.28422976759055,-586.4388597599223,6778.728755289421,11705.367032274078,315289.7095483452,22814900.0,0.9999997566965869,0.552466656899995,0.0284,0.0145,0.00844,901.3812097024381,1.6598204782971737,1.4020563023193884,62164.22135878883,0.0103,0.001462,0,1.5300444574666734,79256.04534654577,1.7300444574666733,0.0,1.4979436976806115,2.6,0.0672,142977.70912521431,2.3,208721.7877210045,1.4598204782971735,0.49588739536122306,80,0.662,80,0.0215
