time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,business construction,GDPGN,housing construction,net births,outmigration,inmigration,Population,AREA,attractiveness from jobs multiplier,attractiveness from housing multiplier,BCN,BDN,BN,business demolition,business labor force multiplier,business land multiplier,Business structures,DN,HCN,HDN,households to housing ratio,Housing,housing availability multiplier,housing demolition,housing land multiplier,HS,IMN,jobs,JPBS,labor force,labor to job ratio,land fraction occupied,LPBS,LPF,LPH,OMN,gdp growth rate,business income multiplier,increase amount,average monthly income 90,average monthly income 20,average monthly income 50,income 90 multiplier,income 50 multiplier,average monthly income,income 20 multiplier,labor force income multiplier,IMI50,IMI90,IMI20,change to ticket cost,Public Transport Ticket Cost,TCI,Number of Bus Routes,Number of Railway Lines,ITBR,Number of Trips per Bus Route,Number of Trips per Railway line,ILRR,increasing railway trips,increaing bus trips,ITRR,daily railway capacity,Daily railway trips,increasing railway lines,increasing bus routes,IRBR,number of trains,MAX CAPACITY RAILWAY,VEHICLES PER LINE,number of bus,VEHICLES PER ROUTE,MAX CAPACITY BUS,daily bus capacity,Daily bus trips,CAR COST KM,Road available,road construction,RCR,EMISSION PETROL CAR,car electricity co2 emission,railway electricity co2 emission,car petrol co2 emission,EMISSION DIESEL CAR,bus electricity co2 emission,EMISSION ELECTRICITY CAR,bus natural gas co2 emission,EMISSION NATURAL GAS BUS,car diesel co2 emissions,EMISSION DIESEL BUS,EMISSION ELECTRICITY BUS,bus diesel co2 emission,EMISSION ELECTRICITY RAILWAY,emissions of greenhouse gases mobility,bus electricity activity,bus natural gas activity,AVERAGE DISTANCE RAILWAY TRIP,PERCENTAGE BUS DIESEL,PERCENTAGE BUS ELECTRICITY,PERCENTAGE BUS NATURAL GAS,railway activity per year,bus diesel activity,DIESEL PETROL RATIO,INITIAL RATIO CAR PETROL,percentage car diesel,percentage car petrol,INITIAL RATIO CAR DIESEL,INITIAL RATIO CAR ELECTRICITY,percentage car eletricity,AVERAGE DISTANCE BUS ROUTES,AVERAGE DISTANCE CAR,bus activity per year,car activity per year,car diesel activity,car electricity activity,car petrol activity,emissions per year,CO2 CAPTURE PER GREEN AREA,co2 capture green spaces,CO2 CAPTURE PER M2 BODY OF WATER,co2 capture sea river,CO2 TECHNOLOGIES CAPTURE,emissions of greenhouse gases business,BODY OF WATER M2,GREEN AREA,EpB,Affordability of public transport for the poorest group,daily walk trips,daily chosen bus,daily chosen railway,daily chosen car,construction,Land Use for mobility,Motorization rate number of motorized vehicles per 1000 inhabitants,Railway Daily Occupancy rate,number of mototized private vehicles,Emissions of greenhouse gases,TPC,PRIVATE PARKING CONSTRUCTION,BUS Daily Occupancy rate,PEDESTRIAN SIDEWALK CONSTRUCTION,Mobility space usage
2021,2061,2011,1,1,1636.699870449918,-0.076982318,94.89619603816789,182.61322370722792,4006.310520107551,5553.139529802916,186340.0241910489,22814900.0,0.9999995818289521,1.0530431911282,0.02565,0.02758,0.0083,619.8357218463246,2.0,1.4196109587737658,22474.10158978697,0.00732,0.001076,0,0.9292757451623999,74267.32499340284,0.8939136177435998,0.0,1.3284438350950636,2.7,0.0283,51690.433656510024,2.3,129692.65683697003,2.509026287122979,0.33922191754753184,80,0.696,80,0.0215,-0.038491159,0.011287587727649906,-31.974961662872904,3439.231076773682,547.614432351407,788.3261210146562,4.128826530612245,0.9489795918367347,830.7092458003904,0.7219387755102041,-0.06272565717807449,744,3237,566,0.0,0.5575,0,94,2,0.0,22.37169,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,336470.21760000003,2102.93886,0.29,400000,0,0,120,392.1084315058223,575.614125,80662.4768155825,140,217.88663612893157,42.828,8978.706032246137,932,40915.74910935345,871,348.3,1961.5427397240246,645,133704.08388954087,625571.7373785,9633804.7556289,16.3,0.18,0.05,0.77,892425.0,2252058.2545626,2.3,0.3,0.30018069754317517,0.6904156043493028,0.69,0.01,0.009403698107522021,16.3,12.8,12511434.74757,973598080.0,292255350.78109604,9155422.422383074,672187306.7965208,138522.34425681827,0.00113,67729.375,0.001,4731.8,9,77288.43536727739,4731800.0,59937500.0,3.439,0.06108312349688943,34088,34745,22161,208390,40,9400,486.66650237798547,1.84675,90604.34782608696,0.7175274580433565,2.3,20,0.10326322563652658,20,0.05044541579731931
2022,2061,2011,1,1,1713.1029959584525,0.052461443,96.7663630351462,184.30807709596246,4043.493528125707,5575.028725950127,188069.4664244515,22814900.0,0.9999995962174242,1.0474723237738022,0.02565,0.02758,0.0083,647.8808350648117,2.0,1.421560141710604,23490.96573839056,0.00732,0.001076,0,0.9367035683015972,74362.22118944101,0.9050553524523958,0.0,1.3362405668424167,2.7,0.0283,54029.221198298284,2.3,130896.34863141824,2.422695454946535,0.34312028342120837,80,0.696,80,0.0215,0.0262307215,0.011311510546273532,20.95137655971309,3306.870194535253,528.2600030510102,757.9825349468279,4.128826530612245,0.9489795918367347,798.7342841375174,0.7219387755102041,-0.06056738637366338,744,3237,566,0.0,0.5575,0,94,2,0.0,22.37169,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,336470.21760000003,2102.93886,0.29,400000,0,0,120,446.9339031662581,575.614125,81179.43757056064,140,217.88663612893157,42.828,8978.706032246137,932,41177.97557926989,871,348.3,1961.5427397240246,645,134538.09658609587,625571.7373785,9633804.7556289,16.3,0.18,0.05,0.77,892425.0,2252058.2545626,2.3,0.3,0.29980696150358654,0.689556011458249,0.69,0.01,0.010637027038164458,16.3,12.8,12511434.74757,981059264.0,294128396.99478495,10435553.917209724,676495313.0880053,142853.35276042102,0.00113,67729.375,0.001,4731.8,9,80785.43117432515,4731800.0,59937500.0,3.439,0.0633210915208547,34370,35670,22144,209987,40,9440,485.883207888409,1.8453333333333333,91298.69565217392,0.7153638447745612,2.3,20,0.10601235453892367,20,0.05019421908017215
2023,2061,2011,1,1,1793.3518084474392,0.068275126,98.66542827544846,185.98960350538445,4080.3841585364953,5596.415901338114,189785.3096993719,22814900.0,0.9999996102090082,1.0419841738916353,0.02565,0.02758,0.0083,677.2596622622583,2.0,1.4235973867108958,24556.187899284203,0.00732,0.001076,0,0.9440211014778196,74458.98755247616,0.9160316522167293,0.0,1.344389546843583,2.7,0.0283,56479.232168353665,2.3,132090.57555076282,2.3387459510254383,0.34719477342179145,80,0.696,80,0.0215,0.034137563,0.011336508817438504,27.982070882248333,3393.6322763691746,543.8369491852998,777.8649637228821,4.128826530612245,0.9489795918367347,819.6856606972306,0.7219387755102041,-0.058468648775635956,744,3237,566,0.0,0.5575,0,94,2,0.0,22.37169,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,336470.21760000003,2102.93886,0.29,400000,0,0,120,528.3604071095762,575.614125,81826.5397599599,140,217.88663612893157,42.828,8978.706032246137,932,41506.215820269514,871,348.3,1961.5427397240246,645,135594.86552043806,625571.7373785,9633804.7556289,16.3,0.18,0.05,0.77,892425.0,2252058.2545626,2.3,0.3,0.29925677638139253,0.6882905856772028,0.69,0.01,0.012452637941404672,16.3,12.8,12511434.74757,990697600.0,296472970.14478225,12336798.52221855,681887831.3329992,147573.42070607643,0.00113,67729.375,0.001,4731.8,9,84448.73018563837,4731800.0,59937500.0,3.439,0.06150740594236949,34758,35996,22117,212050,40,9480,486.2165165474789,1.8430833333333334,92195.65217391305,0.7144644953564961,2.3,20,0.10698123672506579,20,0.04995117912454198
2024,2061,2011,1,1,1877.6654978906588,0.022612374,100.59532088552683,187.65758442476533,4116.977617482096,5617.319394198124,191487.3310456789,22814900.0,0.9999996238112899,1.0365799396314346,0.02565,0.02758,0.0083,708.0414836540456,2.0,1.4257271485322678,25672.280045469382,0.00732,0.001076,0,0.9512267471580871,74557.6529807516,0.9268401207371306,0.0,1.3529085941290717,2.7,0.0283,59046.24410457958,2.3,133275.1824077925,2.2571322601272077,0.35145429706453585,80,0.696,80,0.0215,0.011306187,0.011362636484567224,9.583889887103394,3509.504759582887,564.1317496055791,804.4193779274647,4.128826530612245,0.9489795918367347,847.6677315794789,0.7219387755102041,-0.056428306503180196,744,3237,566,0.0,0.5575,0,94,2,0.0,22.37169,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,336470.21760000003,2102.93886,0.29,400000,0,0,120,563.8706381346012,575.614125,82594.56915268076,140,217.88663612893157,42.828,8978.706032246137,932,41895.79594701198,871,348.3,1961.5427397240246,645,136787.98527092644,625571.7373785,9633804.7556289,16.3,0.18,0.05,0.77,892425.0,2252058.2545626,2.3,0.3,0.2990434553916822,0.687799947400869,0.69,0.01,0.013156597207448753,16.3,12.8,12511434.74757,1000709696.0000001,299255685.3357999,13165934.391860493,688288076.2723397,152604.78134729568,0.00113,67729.375,0.001,4731.8,9,88286.97107636921,4731800.0,59937500.0,3.439,0.05929465948936051,34829,36594,22045,214193,40,9520,486.76061646142614,1.8370833333333334,93127.39130434784,0.7143448317126314,2.3,20,0.10875851141007493,20,0.04971608277170579
2025,2061,2011,1,1,1966.2781230247826,0.001935659,102.55811090894248,189.3118237986833,4153.269603746623,5637.757961019449,193175.3304068197,22814900.0,0.9999996370318673,1.0312607418125332,0.02565,0.02758,0.0083,740.2997139666913,2.0,1.427954148142386,26841.904059705994,0.00732,0.001076,0,0.9583190109166223,74658.24830163713,0.9374785163749335,0.0,1.3618165925695445,2.7,0.0283,61736.37933732378,2.3,134450.02996314652,2.177808796147889,0.3559082962847722,80,0.696,80,0.0215,0.0009678295,0.011389950679926318,0.8296734081781916,3549.2072918103813,572.2099328621723,813.5142938407363,4.128826530612245,0.9489795918367347,857.2516214665823,0.7219387755102041,-0.05444521990369723,744,3237,566,0.0,0.5575,0,94,2,0.1,22.37169,75,0,0,2.237169,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,336470.21760000003,2102.93886,0.29,400000,0,0,120,570.8687644444055,575.614125,83211.57194283728,140,217.88663612893157,42.828,8978.706032246137,932,42208.76837680152,871,348.3,1961.5427397240246,645,137724.9586171823,625571.7373785,9633804.7556289,16.3,0.18,0.05,0.77,892425.0,2252058.2545626,2.3,0.3,0.2990241624478989,0.6877555736301675,0.69,0.01,0.013220263921933687,16.3,12.8,12511434.74757,1008250304.0,301491202.69143945,13329335.118249873,693429766.1903107,157564.09167851123,0.00113,67729.375,0.001,4731.8,9,92309.30806132892,4731800.0,59937500.0,3.439,0.058457566146544106,35254,37236,22074,215807,40,9560,486.13987219284854,1.8395,93829.13043478262,0.7129531412066898,2.3,20,0.11066655546990081,20,0.04948872084166758
2026,2061,2011,1,1,2059.4398408623333,0.008866088,104.55601836684268,190.95214797613338,4189.256307639661,5657.750741446731,194849.1305878912,22814900.0,0.9999996498783421,1.0260276260536236,0.02565,0.02758,0.0083,774.1121984885135,2.0,1.4302833917857367,28067.882468764084,0.00732,0.001076,0,0.9652964985951684,74760.80641254607,0.9479447478927526,0.0,1.371133567142947,2.7,0.0283,64556.12967815739,2.3,135614.99488917226,2.100729947183585,0.36056678357147354,80,0.696,80,0.0215,0.004433044,0.011418511949926095,3.8039121357567875,3552.666827220555,574.417232478558,814.301636972987,4.128826530612245,0.9489795918367347,858.0812948747605,0.7219387755102041,-0.05251824867958963,744,3237,566,0.0,0.5575,0,94,2,0.0,24.608859000000002,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,370117.23936,2313.232746,0.29,400000,0,0,120,588.178325156593,575.614125,83850.63902144479,140,239.67529974182472,42.828,9876.576635470748,932,42532.93283696476,871,348.3,2157.697013696427,645,139821.31325747515,688128.91111635,10597185.23119179,16.3,0.18,0.05,0.77,892425.0,2477264.08001886,2.3,0.3,0.298935365460539,0.6875513405592396,0.69,0.01,0.01351329398022141,16.3,12.8,13762578.222327,1016295488.0000001,303806663.12117684,13733499.700116582,698755325.1787066,163876.58606755483,0.00113,67729.375,0.001,4731.8,9,96525.44781007968,4731800.0,59937500.0,3.439,0.05823293262924285,35874,37464,22204,217529,40,9600,485.8062532860953,1.8503333333333334,94577.82608695653,0.7175875654954771,2.3,20,0.10122198053995557,20,0.04926888804191866
2027,2061,2011,1,1,2157.4182587390023,0.008788171,106.59142308894748,192.57840562628093,4224.934409148,5677.317225360117,196508.57716967442,22814900.0,0.9999996623583134,1.0208815651451926,0.02565,0.02758,0.0083,809.5615348651835,2.0,1.4327201917028798,29353.210111137905,0.00732,0.001076,0,0.9721579131397431,74865.36243091291,0.9582368697096146,0.0,1.380880766811519,2.7,0.0283,67512.38325561718,2.3,136769.9697100934,2.0258501198550687,0.3654403834057596,80,0.696,80,0.0215,0.0043940855,0.011448384499652083,3.787197290789412,3568.4417022916696,578.5770947314425,817.9114719589603,4.128826530612245,0.9489795918367347,861.8852070105173,0.7219387755102041,-0.05064625299637672,744,3237,566,0.0,0.5575,0,94,2,0.0,24.608859000000002,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,370117.23936,2313.232746,0.29,400000,0,0,120,607.3791030134232,575.614125,84700.9248497295,140,239.67529974182472,42.828,9876.576635470748,932,42964.23724261642,871,348.3,2157.697013696427,645,141122.10426926834,688128.91111635,10597185.23119179,16.3,0.18,0.05,0.77,892425.0,2477264.08001886,2.3,0.3,0.29884539793154546,0.6873444152425544,0.69,0.01,0.013810186825900052,16.3,12.8,13762578.222327,1026910272.0000001,306887408.8758316,14181822.70975584,705841040.4144126,169597.61884147162,0.00113,67729.375,0.001,4731.8,9,100945.68957220326,4731800.0,59937500.0,3.439,0.05781424861889227,35873,37933,22113,219801,40,9640,486.7306738032474,1.84275,95565.65217391305,0.718147300753275,2.3,20,0.102489146589316,20,0.04905638287572754
2028,2061,2011,1,1,2247.254462538762,0.008711612,108.66687539895335,194.19046762368257,4260.301075417526,5696.477222318456,198153.53839151282,22814900.0,0.9999996744793695,1.0158234616589237,0.02565,0.02758,0.0083,846.7354233096233,1.988280945689617,1.4352701886732153,30701.066835011723,0.00732,0.001076,0,0.9789020511214351,74971.95385400185,0.9683530766821526,0.0,1.3910807546928619,2.7,0.0283,70612.45372052696,2.3,137914.8627204929,1.9531237827584684,0.3705403773464309,80,0.696,80,0.0215,0.004355806,0.011479636458589425,3.770701052690058,3584.148794191737,583.7078277233958,821.5054448981789,4.128826530612245,0.9489795918367347,865.6724043013068,0.7219387755102041,-0.047656189137923424,744,3237,566,0.0,0.5575,0,94,2,0.0,24.608859000000002,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,370117.23936,2313.232746,0.29,400000,0,0,120,625.8815211319429,575.614125,85394.71183227265,140,239.67529974182472,42.828,9876.576635470748,932,43316.158175790464,871,348.3,2157.697013696427,645,142186.31460310405,688128.91111635,10597185.23119179,16.3,0.18,0.05,0.77,892425.0,2477264.08001886,2.3,0.3,0.29875425475785244,0.6871347859430607,0.69,0.01,0.014110959299086933,16.3,12.8,13762578.222327,1035637568.0000001,309401129.82707477,14613839.570653377,711622598.602272,175297.10844870936,0.00113,67729.375,0.001,4731.8,9,105580.96884560531,4731800.0,59937500.0,3.439,0.057306067198829996,36248,38328,22128,221669,40,9680,486.7888147239262,1.844,96377.82608695653,0.7175562735709093,2.3,20,0.10355637599122937,20,0.04885100754988389
2029,2061,2011,1,1,2333.428537568296,0.008636376,110.77776638054083,195.7882269059167,4295.353957629804,5715.250832796849,199783.90500603744,22814900.0,0.9999996861196249,1.01085415078871,0.02565,0.02758,0.0083,885.3617384115629,1.9708205627520612,1.4379161540986665,32101.58587424086,0.00732,0.001076,0,0.9855277989483865,75080.6207294008,0.9782916984225798,0.0,1.401664616394666,2.7,0.0283,73833.64751075397,2.3,139049.59788420206,1.8832822510082452,0.37583230819733304,80,0.696,80,0.0215,0.004318188,0.011404481860154568,3.754418784222364,3599.695308366925,589.28650769402,825.083763244099,4.128826530612245,0.9489795918367347,869.4431053539968,0.7219387755102041,-0.04416411255041226,744,3237,566,0.0,0.5575,0,94,2,0.0,24.608859000000002,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,370117.23936,2313.232746,0.29,400000,0,0,120,644.607106872223,575.614125,86064.22730892341,140,239.67529974182472,42.828,9876.576635470748,932,43655.76747554086,871,348.3,2157.697013696427,645,143214.1649652455,688128.91111635,10597185.23119179,16.3,0.18,0.05,0.77,892425.0,2477264.08001886,2.3,0.3,0.2986619308561649,0.6869224409691792,0.69,0.01,0.014415628174655961,16.3,12.8,13762578.222327,1044079872.0000001,311826910.53957754,15051067.219394391,717201894.2410283,181141.34378675983,0.00113,67729.375,0.001,4731.8,9,110397.35382151432,4731800.0,59937500.0,3.439,0.056763559937755295,36386,38924,22207,223476,40,9720,486.74881121144796,1.8505833333333332,97163.47826086957,0.7168453582930896,2.3,20,0.10516667655715435,20,0.048652567881813415
2030,2061,2011,1,1,2422.6452432516476,0.008562427,112.9218908819987,197.37159830594817,4330.091187324373,5733.658010013036,201399.5901081104,22814900.0,0.9999996972384589,1.0059743307776754,0.02565,0.02758,0.0083,925.2994207323056,1.9541423115523255,1.4406491830675197,33549.65267339759,0.00732,0.001076,0,0.9920342256297662,75191.39849578135,0.9880513384446492,0.0,1.4125967322700792,2.7,0.0283,77164.20114881445,2.3,140174.11471524482,1.8165692462093022,0.3812983661350396,80,0.696,80,0.0215,0.0042812135,0.01127722166772061,3.738345028507119,3615.1283461662165,594.7438391510191,828.6466300495346,4.128826530612245,0.9489795918367347,873.1975241382191,0.7219387755102041,-0.04082846231046511,744,3237,566,0.0,0.5575,0,94,2,0.1,24.608859000000002,75,0,0,2.4608859000000005,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,370117.23936,2313.232746,0.29,400000,0,0,120,662.3741452434027,575.614125,86555.87009635716,140,239.67529974182472,42.828,9876.576635470748,932,43905.15149815218,871,348.3,2157.697013696427,645,143972.95881366174,688128.91111635,10597185.23119179,16.3,0.18,0.05,0.77,892425.0,2477264.08001886,2.3,0.3,0.29856842118654014,0.6867073687290423,0.69,0.01,0.014724210084417549,16.3,12.8,13762578.222327,1050373056.0000001,313608224.9868013,15465913.54355568,721298917.469643,186880.03935747605,0.00113,67729.375,0.001,4731.8,9,115377.25554381432,4731800.0,59937500.0,3.439,0.05624270113961833,36857,39438,22480,224823,40,9760,485.75188451112433,1.8733333333333333,97749.13043478262,0.7148622235843564,2.3,20,0.1065554257029353,20,0.04846087320615139
2031,2061,2011,1,1,2484.4001986729218,0.008489735,115.10078997376145,198.9405179585229,4364.511363375757,5751.7186339223335,203000.528529105,22814900.0,0.9999997078697759,1.0011845879095689,0.02565,0.02758,0.0083,966.5962185173889,1.914586008600375,1.443472369166782,35046.99849591693,0.00732,0.001076,0,0.998420549453908,75304.32038666336,0.997630824180862,0.0,1.4238894766671275,2.7,0.0283,80608.09654060894,2.3,141288.36785625707,1.7527813448005,0.38694473833356374,80,0.696,80,0.0215,0.0042448675,0.011157684977366578,3.722476570610088,3630.5006564346027,600.0869594424468,832.194243188832,4.128826530612245,0.9489795918367347,876.9358691667262,0.7219387755102041,-0.037639067240025005,744,3237,566,0.0,0.5575,0,94,2,0.0,27.069744900000003,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,407128.96329600003,2544.5560206000005,0.29,400000,0,0,120,683.1059696019004,575.614125,87382.06558015948,140,263.64282971600727,42.828,10864.234299017826,932,44324.23616384902,871,348.3,2373.4667150660703,645,146466.36568241028,756941.8022279852,11656903.754310973,16.3,0.18,0.05,0.77,892425.0,2724990.4880207465,2.3,0.3,0.298473720700403,0.6864895576109269,0.69,0.01,0.01503672168867013,16.3,12.8,15138836.044559704,1060735552.0000001,316601686.88463587,15949985.280701885,728183879.8346624,194522.81850986864,0.00113,67729.375,0.001,4731.8,9,120526.62782745833,4731800.0,59937500.0,3.439,0.0557419211893541,36839,39778,22501,227041,40,9800,486.6715322206907,1.8750833333333334,98713.47826086957,0.721507312043332,2.3,20,0.0977036850386881,20,0.04827573637866137
2032,2061,2011,1,1,2536.4674823914684,0.008418266,117.4349919424056,200.4949427912579,4398.613540828617,5762.669798324019,204586.6763176101,22814900.0,0.9999997178082788,0.9953139138640235,0.02565,0.02758,0.0083,1008.4572522900786,1.8698627452342673,1.4463352434640688,36564.802476072466,0.00732,0.001076,0,1.0046860861359765,75419.42117663712,1.008200650737959,0.0,1.4353409738562752,2.7,0.0283,84099.04569496667,2.3,142392.32671705663,1.6931503269790231,0.3926704869281376,80,0.696,80,0.0215,0.004209133,0.010826918461593532,3.706808104768432,3645.620358387225,605.2599767492225,835.7267974854315,4.128826530612245,0.9489795918367347,880.6583457373363,0.7219387755102041,-0.03465751634895116,744,3237,566,0.0,0.5575,0,94,2,0.0,27.069744900000003,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,407128.96329600003,2544.5560206000005,0.29,400000,0,0,120,701.3101692518298,575.614125,87833.38900203128,140,263.64282971600727,42.828,10864.234299017826,932,44553.168334363705,871,348.3,2373.4667150660703,645,147164.82547444673,756941.8022279852,11656903.754310973,16.3,0.18,0.05,0.77,892425.0,2724990.4880207465,2.3,0.3,0.29837782439514304,0.6862689961088289,0.69,0.01,0.015353179496028116,16.3,12.8,15138836.044559704,1066556864.0,318236916.6740265,16375038.975712847,731944908.3502607,200441.00618965994,0.00113,67729.375,0.001,4731.8,9,125746.35571521321,4731800.0,59937500.0,3.439,0.055265507856071816,37394,40249,22789,228287,40,9840,485.5463668469296,1.8990833333333332,99255.21739130435,0.7193275149843142,2.3,20,0.09886056662281055,20,0.048096973747811
2033,2061,2011,1,1,2588.806092699349,0.00834799,119.82072525739709,202.02820296753882,4432.25139163478,5771.0969590518425,206151.22751789677,22814900.0,0.9999997270563236,0.9892046034096187,0.02565,0.02758,0.0083,1050.5997744362749,1.8282465437930484,1.4492201041858668,38092.812706173856,0.00732,0.001076,0,1.0107953965903813,75536.85616857951,1.0188919440331674,0.0,1.4468804167434675,2.7,0.0283,87613.46922419986,2.3,143481.25435245613,1.6376620583907313,0.39844020837173383,80,0.696,80,0.0215,0.004173995,0.01044727529364681,3.691335730311176,3660.629516154558,610.2611910502628,839.2444827277117,4.128826530612245,0.9489795918367347,884.3651538421047,0.7219387755102041,-0.03188310291953656,744,3237,566,0.0,0.5575,0,94,2,0.0,27.069744900000003,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,407128.96329600003,2544.5560206000005,0.29,400000,0,0,120,722.3725041772716,575.614125,88592.90245419487,140,263.64282971600727,42.828,10864.234299017826,932,44938.42878111333,871,348.3,2373.4667150660703,645,148330.66170828536,756941.8022279852,11656903.754310973,16.3,0.18,0.05,0.77,892425.0,2724990.4880207465,2.3,0.3,0.2982807272823392,0.6860456727493801,0.69,0.01,0.015673599968280737,16.3,12.8,15138836.044559704,1076129792.0,320988777.0079524,16866827.873757157,738274187.1182905,206861.6696048173,0.00113,67729.375,0.001,4731.8,9,131001.1828965319,4731800.0,59937500.0,3.439,0.054812595804154554,37758,40268,22869,230336,40,9880,486.18282880620075,1.90575,100146.08695652174,0.719523543440498,2.3,20,0.09890723488204266,20,0.047925981906376376
2034,2061,2011,1,1,2628.4615897168705,0.008278878,121.67527949433119,203.53825926251574,4465.380177698049,5779.30561150384,207692.10128828138,22814900.0,0.9999997356892092,0.9832622362586547,0.02565,0.02758,0.0083,1093.0235046939706,1.785864744718079,1.447872976137044,39631.01902443693,0.00732,0.001076,0,1.0167377637413453,75656.6768938369,1.0292910865473544,0.0,1.452127023862956,2.7,0.0283,91151.34375620494,2.3,144553.70249664382,1.5858647447180791,0.4042540477259119,80,0.696,80,0.0215,0.004139439,0.01009512168429197,3.6760556671391518,3675.5962331537257,615.1083652378715,842.7474850023947,4.128826530612245,0.9489795918367347,888.0564895724159,0.7219387755102041,-0.029293237235903952,744,3237,566,0.0,0.5575,0,94,2,0.0,27.069744900000003,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,407128.96329600003,2544.5560206000005,0.29,400000,0,0,120,743.3064042431608,575.614125,89282.33188312213,140,263.64282971600727,42.828,10864.234299017826,932,45288.13936100397,871,348.3,2373.4667150660703,645,149390.73561716915,756941.8022279852,11656903.754310973,16.3,0.18,0.05,0.77,892425.0,2724990.4880207465,2.3,0.3,0.2981824243869163,0.6858195760899075,0.69,0.01,0.015997999523176237,16.3,12.8,15138836.044559704,1084861760.0,323486709.7214569,17355617.919192135,744019432.359351,213211.63504220772,0.00113,67729.375,0.001,4731.8,9,136291.0744250386,4731800.0,59937500.0,3.439,0.054380661831943046,38012,40522,22960,232205,40,9920,486.4883884627292,1.9133333333333333,100958.69565217392,0.7192894418734365,2.3,20,0.09953111582125093,20,0.04776301042970726
2035,2061,2011,1,1,2651.588445097884,0.008210901,123.31569350867953,205.0253736817227,4498.005647099018,5787.28539831131,209209.5649813497,22814900.0,0.9999997436884379,0.977478107600815,0.02565,0.02758,0.0083,1135.3708870789021,1.7378693728398837,1.4449676583587199,41166.45710945983,0.00732,0.001076,0,1.022521892399185,75778.35217333124,1.0394133116985738,0.0,1.45503234164128,2.7,0.0283,94682.85135175759,2.3,145609.85722701938,1.5378693728398838,0.4100646832825603,80,0.696,80,0.0215,0.0041054505,0.009685835254930808,3.660963823720004,3690.44616552011,619.7945205503964,846.2359868089655,4.128826530612245,0.9489795918367347,891.7325452395551,0.7219387755102041,-0.026893468641994187,744,3237,566,0.0,0.5575,0,94,2,0.1,27.069744900000003,75,0,0,2.7069744900000003,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,407128.96329600003,2544.5560206000005,0.29,400000,0,0,120,763.0824099044809,575.614125,89784.11843994848,140,263.64282971600727,42.828,10864.234299017826,932,45542.66877388691,871,348.3,2373.4667150660703,645,150166.82759253975,756941.8022279852,11656903.754310973,16.3,0.18,0.05,0.77,892425.0,2724990.4880207465,2.3,0.3,0.29808291075791415,0.6855906947432024,0.69,0.01,0.016326394498883356,16.3,12.8,15138836.044559704,1091323136.0000002,325304776.95633507,17817372.044094536,748200986.9995706,219268.09859197208,0.00113,67729.375,0.001,4731.8,9,141571.44599943236,4731800.0,59937500.0,3.439,0.05396949939198459,38288,40968,23291,233588,40,9960,485.8339053908026,1.9409166666666666,101560.00000000001,0.7177818452322035,2.3,20,0.10062659180112059,20,0.04760776593024272
