time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,business construction,GDPGN,housing construction,net births,outmigration,inmigration,Population,AREA,attractiveness from jobs multiplier,attractiveness from housing multiplier,BCN,BDN,BN,business demolition,business labor force multiplier,business land multiplier,Business structures,DN,HCN,HDN,households to housing ratio,Housing,housing availability multiplier,housing demolition,housing land multiplier,HS,IMN,jobs,JPBS,labor force,labor to job ratio,land fraction occupied,LPBS,LPF,LPH,OMN,gdp growth rate,business income multiplier,increase amount,average monthly income 90,average monthly income 20,average monthly income 50,income 90 multiplier,income 50 multiplier,average monthly income,income 20 multiplier,labor force income multiplier,IMI50,IMI90,IMI20,change to ticket cost,Public Transport Ticket Cost,TCI,Number of Bus Routes,Number of Railway Lines,ITBR,Number of Trips per Bus Route,Number of Trips per Railway line,ILRR,increasing railway trips,increaing bus trips,ITRR,daily railway capacity,Daily railway trips,increasing railway lines,increasing bus routes,IRBR,number of trains,MAX CAPACITY RAILWAY,VEHICLES PER LINE,number of bus,VEHICLES PER ROUTE,MAX CAPACITY BUS,daily bus capacity,Daily bus trips,CAR COST KM,Road available,road construction,RCR,EMISSION PETROL CAR,car electricity co2 emission,railway electricity co2 emission,car petrol co2 emission,EMISSION DIESEL CAR,bus electricity co2 emission,EMISSION ELECTRICITY CAR,bus natural gas co2 emission,EMISSION NATURAL GAS BUS,car diesel co2 emissions,EMISSION DIESEL BUS,EMISSION ELECTRICITY BUS,bus diesel co2 emission,EMISSION ELECTRICITY RAILWAY,emissions of greenhouse gases mobility,bus electricity activity,bus natural gas activity,AVERAGE DISTANCE RAILWAY TRIP,PERCENTAGE BUS DIESEL,PERCENTAGE BUS ELECTRICITY,PERCENTAGE BUS NATURAL GAS,railway activity per year,bus diesel activity,DIESEL PETROL RATIO,INITIAL RATIO CAR PETROL,percentage car diesel,percentage car petrol,INITIAL RATIO CAR DIESEL,INITIAL RATIO CAR ELECTRICITY,percentage car eletricity,AVERAGE DISTANCE BUS ROUTES,AVERAGE DISTANCE CAR,bus activity per year,car activity per year,car diesel activity,car electricity activity,car petrol activity,emissions per year,CO2 CAPTURE PER GREEN AREA,co2 capture green spaces,CO2 CAPTURE PER M2 BODY OF WATER,co2 capture sea river,CO2 TECHNOLOGIES CAPTURE,emissions of greenhouse gases business,BODY OF WATER M2,GREEN AREA,EpB,Affordability of public transport for the poorest group,daily walk trips,daily chosen bus,daily chosen railway,daily chosen car,construction,Land Use for mobility,Motorization rate number of motorized vehicles per 1000 inhabitants,Railway Daily Occupancy rate,number of mototized private vehicles,Emissions of greenhouse gases,TPC,PRIVATE PARKING CONSTRUCTION,BUS Daily Occupancy rate,PEDESTRIAN SIDEWALK CONSTRUCTION,Mobility space usage
2029,2061,2011,1,1,2333.428537568296,0.008636376,110.77776638054083,195.7882269059167,4295.353957629804,5715.250832796849,199783.90500603744,22814900.0,0.9999996861196249,1.01085415078871,0.02565,0.02758,0.0083,885.3617384115629,1.9708205627520612,1.4379161540986665,32101.58587424086,0.00732,0.001076,0,0.9855277989483865,75080.6207294008,0.9782916984225798,0.0,1.401664616394666,2.7,0.0283,73833.64751075397,2.3,139049.59788420206,1.8832822510082452,0.37583230819733304,80,0.696,80,0.0215,0.004318188,0.011404481860154568,3.754418784222364,3599.695308366925,589.28650769402,825.083763244099,4.128826530612245,0.9489795918367347,869.4431053539968,0.7219387755102041,-0.04416411255041226,744,3237,566,0.0,0.5575,0,94,2,0,18.489,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,278074.56,1737.9660000000001,0.29,532400.0,0.0,0.0,120,645.1955362776264,575.614125,86142.79101317358,140,180.07160010655502,42.828,7420.4182084678805,932,43695.61862987067,871,348.3,1621.10970225126,645,140280.81881514756,517001.43585,7961822.11209,16.3,0.18,0.05,0.77,892425.0,1861205.16906,2.3,0.3,0.2986619308561649,0.6869224409691792,0.69,0.01,0.014415628174655961,16.3,12.8,10340028.717,1045032960.0,312111561.6419333,15064806.581620116,717856591.7764466,178207.9976366619,0.00113,67729.375,0.001,4731.8,9,110397.35382151432,4731800.0,59937500.0,3.439,0.056763559937755295,36646,35965,24702,223680,40.0,142120.0,487.19276915776624,2.0585,97252.17391304349,0.7021627633662897,2.3,20,0.12933581554529835,20,0.7113686159838809
2030,2061,2011,1,1,2422.6452432516476,0.008562427,112.9218908819987,197.37159830594817,4330.091187324373,5733.658010013036,201399.5901081104,22814900.0,0.9999996972384589,1.0059743307776754,0.02565,0.02758,0.0083,925.2994207323056,1.9541423115523255,1.4406491830675197,33549.65267339759,0.00732,0.001076,0,0.9920342256297662,75191.39849578135,0.9880513384446492,0.0,1.4125967322700792,2.7,0.0283,77164.20114881445,2.3,140174.11471524482,1.8165692462093022,0.3812983661350396,80,0.696,80,0.0215,0.0042812135,0.01127722166772061,3.738345028507119,3615.1283461662165,594.7438391510191,828.6466300495346,4.128826530612245,0.9489795918367347,873.1975241382191,0.7219387755102041,-0.04082846231046511,744,3237,566,0.0,0.5575,0,94,2,0,18.489,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,278074.56,1737.9660000000001,0.29,532400.0,53240.0,0.1,120,662.8573224975978,575.614125,86619.00937790667,140,180.07160010655502,42.828,7420.4182084678805,932,43937.17866995265,871,348.3,1621.10970225126,645,141016.2590061826,517001.43585,7961822.11209,16.3,0.18,0.05,0.77,892425.0,1861205.16906,2.3,0.3,0.29856842118654014,0.6867073687290423,0.69,0.01,0.014724210084417549,16.3,12.8,10340028.717,1051139264.0,313836990.4996618,15477195.35111604,721825078.1492221,183923.33954999695,0.00113,67729.375,0.001,4731.8,9,115377.25554381432,4731800.0,59937500.0,3.439,0.05624270113961833,36758,36548,25305,224987,53280.0,142160.0,486.1059286667644,2.10875,97820.4347826087,0.7001814598057807,2.3,20,0.13143237554704754,20,0.7058604236666477
2031,2061,2011,1,1,2484.4001986729218,0.008489735,115.10078997376145,198.9405179585229,4364.511363375757,5751.7186339223335,203000.528529105,22814900.0,0.9999997078697759,1.0011845879095689,0.02565,0.02758,0.0083,966.5962185173889,1.914586008600375,1.443472369166782,35046.99849591693,0.00732,0.001076,0,0.998420549453908,75304.32038666336,0.997630824180862,0.0,1.4238894766671275,2.7,0.0283,80608.09654060894,2.3,141288.36785625707,1.7527813448005,0.38694473833356374,80,0.696,80,0.0215,0.0042448675,0.011157684977366578,3.722476570610088,3630.5006564346027,600.0869594424468,832.194243188832,4.128826530612245,0.9489795918367347,876.9358691667262,0.7219387755102041,-0.037639067240025005,744,3237,566,0.0,0.5575,0,94,2,0,18.489,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,278074.56,1737.9660000000001,0.29,585640.0,0.0,0.0,120,683.7468299378097,575.614125,87464.04363684781,140,180.07160010655502,42.828,7420.4182084678805,932,44365.81923608223,871,348.3,1621.10970225126,645,142310.82333869356,517001.43585,7961822.11209,16.3,0.18,0.05,0.77,892425.0,1861205.16906,2.3,0.3,0.298473720700403,0.6864895576109269,0.69,0.01,0.01503672168867013,16.3,12.8,10340028.717,1061730688.0000001,316898708.8291588,15964948.863776261,728867030.3070651,190367.27616615192,0.00113,67729.375,0.001,4731.8,9,120526.62782745833,4731800.0,59937500.0,3.439,0.0557419211893541,37088,36516,25301,227254,40.0,195440.0,487.12773150412704,2.108416666666667,98806.08695652174,0.7010367134009204,2.3,20,0.1313172984972088,20,0.9627561140658754
2032,2061,2011,1,1,2536.4674823914684,0.008418266,117.4349919424056,200.4949427912579,4398.613540828617,5762.669798324019,204586.6763176101,22814900.0,0.9999997178082788,0.9953139138640235,0.02565,0.02758,0.0083,1008.4572522900786,1.8698627452342673,1.4463352434640688,36564.802476072466,0.00732,0.001076,0,1.0046860861359765,75419.42117663712,1.008200650737959,0.0,1.4353409738562752,2.7,0.0283,84099.04569496667,2.3,142392.32671705663,1.6931503269790231,0.3926704869281376,80,0.696,80,0.0215,0.004209133,0.010826918461593532,3.706808104768432,3645.620358387225,605.2599767492225,835.7267974854315,4.128826530612245,0.9489795918367347,880.6583457373363,0.7219387755102041,-0.03465751634895116,744,3237,566,0.0,0.5575,0,94,2,0,18.489,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,278074.56,1737.9660000000001,0.29,585640.0,0.0,0.0,120,704.1487478672951,575.614125,88188.89786341137,140,180.07160010655502,42.828,7420.4182084678805,932,44733.49891622317,871,348.3,1621.10970225126,645,143423.75916332754,517001.43585,7961822.11209,16.3,0.18,0.05,0.77,892425.0,1861205.16906,2.3,0.3,0.29837782439514304,0.6862689961088289,0.69,0.01,0.015353179496028116,16.3,12.8,10340028.717,1070873792.0000001,319524992.25873697,16441317.546168279,734907482.1950948,196699.93987854075,0.00113,67729.375,0.001,4731.8,9,125746.35571521321,4731800.0,59937500.0,3.439,0.055265507856071816,37087,36610,25811,229211,40.0,195480.0,487.5100290837172,2.150916666666667,99656.95652173914,0.7010415426108672,2.3,20,0.13165533733111004,20,0.9554874418924892
2033,2061,2011,1,1,2588.806092699349,0.00834799,119.82072525739709,202.02820296753882,4432.25139163478,5771.0969590518425,206151.22751789677,22814900.0,0.9999997270563236,0.9892046034096187,0.02565,0.02758,0.0083,1050.5997744362749,1.8282465437930484,1.4492201041858668,38092.812706173856,0.00732,0.001076,0,1.0107953965903813,75536.85616857951,1.0188919440331674,0.0,1.4468804167434675,2.7,0.0283,87613.46922419986,2.3,143481.25435245613,1.6376620583907313,0.39844020837173383,80,0.696,80,0.0215,0.004173995,0.01044727529364681,3.691335730311176,3660.629516154558,610.2611910502628,839.2444827277117,4.128826530612245,0.9489795918367347,884.3651538421047,0.7219387755102041,-0.03188310291953656,744,3237,566,0.0,0.5575,0,94,2,0,18.489,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,278074.56,1737.9660000000001,0.29,585640.0,0.0,0.0,120,724.4549200513585,575.614125,88848.29321911908,140,180.07160010655502,42.828,7420.4182084678805,932,45067.97482129229,871,348.3,1621.10970225126,645,144437.93659628843,517001.43585,7961822.11209,16.3,0.18,0.05,0.77,892425.0,1861205.16906,2.3,0.3,0.2982807272823392,0.6860456727493801,0.69,0.01,0.015673599968280737,16.3,12.8,10340028.717,1079232000.0,321914105.8663735,16915450.640967555,740402443.492659,202968.94449282036,0.00113,67729.375,0.001,4731.8,9,131001.1828965319,4731800.0,59937500.0,3.439,0.054812595804154554,37496,37222,25513,231000,40.0,195520.0,487.5832359522065,2.1260833333333333,100434.78260869566,0.7006406817720706,2.3,20,0.13385618590927556,20,0.9484299577261851
2034,2061,2011,1,1,2628.4615897168705,0.008278878,121.67527949433119,203.53825926251574,4465.380177698049,5779.30561150384,207692.10128828138,22814900.0,0.9999997356892092,0.9832622362586547,0.02565,0.02758,0.0083,1093.0235046939706,1.785864744718079,1.447872976137044,39631.01902443693,0.00732,0.001076,0,1.0167377637413453,75656.6768938369,1.0292910865473544,0.0,1.452127023862956,2.7,0.0283,91151.34375620494,2.3,144553.70249664382,1.5858647447180791,0.4042540477259119,80,0.696,80,0.0215,0.004139439,0.01009512168429197,3.6760556671391518,3675.5962331537257,615.1083652378715,842.7474850023947,4.128826530612245,0.9489795918367347,888.0564895724159,0.7219387755102041,-0.029293237235903952,744,3237,566,0.0,0.5575,0,94,2,0,18.489,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,278074.56,1737.9660000000001,0.29,585640.0,0.0,0.0,120,743.8537886454156,575.614125,89348.08102182289,140,180.07160010655502,42.828,7420.4182084678805,932,45321.49037338842,871,348.3,1621.10970225126,645,145210.6388196824,517001.43585,7961822.11209,16.3,0.18,0.05,0.77,892425.0,1861205.16906,2.3,0.3,0.2981824243869163,0.6858195760899075,0.69,0.01,0.015997999523176237,16.3,12.8,10340028.717,1085660672.0,323724931.23848873,17368398.912987195,744567341.8485241,209031.538244721,0.00113,67729.375,0.001,4731.8,9,136291.0744250386,4731800.0,59937500.0,3.439,0.054380661831943046,37872,37517,25934,232376,40.0,195560.0,486.8463598329729,2.1611666666666665,101033.04347826088,0.6991630298839662,2.3,20,0.13491705246247626,20,0.9415861209308015
2035,2061,2011,1,1,2651.588445097884,0.008210901,123.31569350867953,205.0253736817227,4498.005647099018,5787.28539831131,209209.5649813497,22814900.0,0.9999997436884379,0.977478107600815,0.02565,0.02758,0.0083,1135.3708870789021,1.7378693728398837,1.4449676583587199,41166.45710945983,0.00732,0.001076,0,1.022521892399185,75778.35217333124,1.0394133116985738,0.0,1.45503234164128,2.7,0.0283,94682.85135175759,2.3,145609.85722701938,1.5378693728398838,0.4100646832825603,80,0.696,80,0.0215,0.0041054505,0.009685835254930808,3.660963823720004,3690.44616552011,619.7945205503964,846.2359868089655,4.128826530612245,0.9489795918367347,891.7325452395551,0.7219387755102041,-0.026893468641994187,744,3237,566,0.0,0.5575,0,94,2,0,18.489,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,278074.56,1737.9660000000001,0.29,585640.0,58564.0,0.1,120,763.5136258835009,575.614125,89834.85522280575,140,180.07160010655502,42.828,7420.4182084678805,932,45568.404823162346,871,348.3,1621.10970225126,645,145963.9873076773,517001.43585,7961822.11209,16.3,0.18,0.05,0.77,892425.0,1861205.16906,2.3,0.3,0.29808291075791415,0.6855906947432024,0.69,0.01,0.016326394498883356,16.3,12.8,10340028.717,1091939840.0,325488605.87973106,17827440.59688757,748623793.5233814,215065.25830710965,0.00113,67729.375,0.001,4731.8,9,141571.44599943236,4731800.0,59937500.0,3.439,0.05396949939198459,38468,37846,26101,233720,58604.0,195600.0,486.10822986709,2.1750833333333333,101617.39130434784,0.6976927050189579,2.3,20,0.13610018838113058,20,0.9349476923650076
2036,2061,2011,1,1,2674.2568417783928,0.008144031,124.93356791055277,206.48979270411883,4530.13320728424,5795.048494667883,210703.8701062437,22814900.0,0.9999997510276952,0.9718477524548113,0.02565,0.02758,0.0083,1177.1881673290654,1.6938338283260572,1.4420931627413336,42682.67466747881,0.00732,0.001076,0,1.0281522475451887,75901.66786683991,1.0492664332040804,0.0,1.4579068372586663,2.7,0.0283,98170.15173520125,2.3,146649.8935939456,1.493833828326057,0.4158136745173328,80,0.696,80,0.0215,0.0040720155,0.009207845807494574,3.646056247505046,3705.169120926931,624.3105133109747,849.7101667641284,4.128826530612245,0.9489795918367347,895.393509063275,0.7219387755102041,-0.024691691416302855,744,3237,566,0.0,0.5575,0,94,2,0,18.489,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,278074.56,1737.9660000000001,0.29,644204.0,0.0,0.0,120,787.0854083273703,575.614125,90729.74704137266,140,180.07160010655502,42.828,7420.4182084678805,932,46022.335455768734,871,348.3,1621.10970225126,645,147336.38154129445,517001.43585,7961822.11209,16.3,0.18,0.05,0.77,892425.0,1861205.16906,2.3,0.3,0.2979821814678254,0.6853590173759984,0.69,0.01,0.016658801156176194,16.3,12.8,10340028.717,1103190016.0000002,328730967.5412053,18377823.11402284,756081225.3447721,221651.9247227541,0.00113,67729.375,0.001,4731.8,9,146785.7181814596,4731800.0,59937500.0,3.439,0.05357910733010235,38440,37900,26076,236128,40.0,254204.0,487.6296186409836,2.173,102664.34782608696,0.6992580699490839,2.3,20,0.13629438090273344,20,1.2064514993095388
2037,2061,2011,1,1,2696.4742275935723,0.008078242,126.52896224041585,207.93176968260485,4561.768416506126,5802.620843168863,212175.27518633148,22814900.0,0.9999997577846074,0.9663692211516155,0.02565,0.02758,0.0083,1218.477321370378,1.6532923556584584,1.4392494031940906,44179.74334192814,0.00732,0.001076,0,1.0336307788483845,76026.60143475047,1.0588538629846729,0.0,1.4607505968059094,2.7,0.0283,101613.40968643471,2.3,147673.9915296867,1.4532923556584583,0.4215011936118189,80,0.696,80,0.0215,0.004039121,0.008768596896236621,3.631329588077643,3719.8617248672267,628.6751347961967,853.1701997336995,4.128826530612245,0.9489795918367347,899.0395653107801,0.7219387755102041,-0.022664617782922915,744,3237,566,0.0,0.5575,0,94,2,0,18.489,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,278074.56,1737.9660000000001,0.29,644204.0,0.0,0.0,120,806.2728723428891,575.614125,91070.52205495482,140,180.07160010655502,42.828,7420.4182084678805,932,46195.192346716234,871,348.3,1621.10970225126,645,147869.20090983965,517001.43585,7961822.11209,16.3,0.18,0.05,0.77,892425.0,1861205.16906,2.3,0.3,0.29788023159875765,0.6851245326771425,0.69,0.01,0.01699523572409987,16.3,12.8,10340028.717,1107712512.0,329965659.61940163,18825835.255974807,758921017.1246235,227333.16326273052,0.00113,67729.375,0.001,4731.8,9,151934.13735289086,4731800.0,59937500.0,3.439,0.05320713059670124,38810,38550,26447,237096,40.0,254244.0,486.23157104758843,2.2039166666666667,103085.21739130435,0.6969200383031506,2.3,20,0.13863188347758243,20,1.1982734547025988
2038,2061,2011,1,1,2718.2482177751635,0.008013507,128.1019636598254,209.35157819502328,4592.917276727551,5810.027185628606,213624.05938267682,22814900.0,0.9999997640250495,0.9610404512444002,0.02565,0.02758,0.0083,1259.2404760440138,1.6158497029938275,1.4364362839282359,45657.740248151335,0.00732,0.001076,0,1.0389595487555998,76153.13039699088,1.0681792103222998,0.0,1.463563716071764,2.7,0.0283,105012.80257074806,2.3,148682.34533034306,1.4158497029938273,0.427127432143528,80,0.696,80,0.0215,0.0040067535,0.0083635439820478,3.6167797674841298,3734.5210670007023,632.9043493747384,856.616257404018,4.128826530612245,0.9489795918367347,902.6708948988577,0.7219387755102041,-0.02079248514969137,744,3237,566,0.0,0.5575,0,94,2,0,18.489,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,278074.56,1737.9660000000001,0.29,644204.0,0.0,0.0,120,828.1281723271755,575.614125,91670.23358896855,140,180.07160010655502,42.828,7420.4182084678805,932,46499.39384947681,871,348.3,1621.10970225126,645,148794.96924659822,517001.43585,7961822.11209,16.3,0.18,0.05,0.77,892425.0,1861205.16906,2.3,0.3,0.29777705626508966,0.6848872294097061,0.69,0.01,0.01733571432520418,16.3,12.8,10340028.717,1115393280.0,332138527.4962629,19336139.26233248,763918613.2414047,233341.7629599907,0.00113,67729.375,0.001,4731.8,9,157016.96871339245,4731800.0,59937500.0,3.439,0.05285158813183393,38903,38655,26937,238740,40.0,254284.0,486.279964439361,2.24475,103800.00000000001,0.696527206142326,2.3,20,0.1390094800473657,20,1.1903340884674734
2039,2061,2011,1,1,2731.4294512711044,0.007949801,129.65268543163273,210.74951045237742,4623.586198700116,5817.291066256963,215050.52086977288,22814900.0,0.9999997698052873,0.9558592775965029,0.02565,0.02758,0.0083,1299.479909560959,1.5764603457377986,1.433653699379733,47116.74798988248,0.00732,0.001076,0,1.044140722403497,76281.2323606507,1.07724626420612,0.0,1.4663463006202668,2.7,0.0283,108368.5203767297,2.3,149675.16252536193,1.3811682765902387,0.43269260124053377,80,0.696,80,0.0215,0.0039749005,0.007988830227916407,3.602403331175079,3749.1447738998336,637.0118085562318,860.0485075915285,4.128826530612245,0.9489795918367347,906.2876746663418,0.7219387755102041,-0.019058413829511938,744,3237,566,0.0,0.5575,0,94,2,0,18.489,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,278074.56,1737.9660000000001,0.29,644204.0,0.0,0.0,120,853.0984767684932,575.614125,92561.61281534191,140,180.07160010655502,42.828,7420.4182084678805,932,46951.54273241982,871,348.3,1621.10970225126,645,150163.46766035593,517001.43585,7961822.11209,16.3,0.18,0.05,0.77,892425.0,1861205.16906,2.3,0.3,0.2976726505991213,0.6846470963779789,0.69,0.01,0.017680253022899738,16.3,12.8,10340028.717,1126634112.0,335368162.37442726,19919176.16438996,771346773.4611827,239727.78899756185,0.00113,67729.375,0.001,4731.8,9,162034.49633720587,4731800.0,59937500.0,3.439,0.05251080050747163,39052,38631,26702,241146,40.0,254324.0,487.91877616544815,2.2251666666666665,104846.08695652174,0.6982706531145288,2.3,20,0.13892317225998668,20,1.1826244315586185
2040,2061,2011,1,1,2737.8281555014473,0.0078871,131.179988383712,212.12587574282645,4653.7819678273145,5824.434839792405,216454.9752477821,22814900.0,0.9999997751358909,0.950823442200913,0.02565,0.02758,0.0083,1338.9730779213246,1.5364808186803225,1.4309158355676772,48548.697531592625,0.00732,0.001076,0,1.049176557799087,76410.88504608233,1.0860589761484023,0.0,1.4690841644323227,2.7,0.0283,111662.00432266302,2.3,150652.66277245633,1.3491846549442579,0.4381683288646453,80,0.696,80,0.0215,0.00394355,0.007597879749774057,3.5881970170871074,3763.69152937513,640.9989461122732,863.4671148343783,4.128826530612245,0.9489795918367347,909.8900779975169,0.7219387755102041,-0.017459232747212894,744,3237,566,0.0,0.5575,0,94,2,0,18.489,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,278074.56,1737.9660000000001,0.29,644204.0,64420.4,0.1,120,872.866937511864,575.614125,92842.25012075459,140,180.07160010655502,42.828,7420.4182084678805,932,47093.89498878856,871,348.3,1621.10970225126,645,150606.2256828807,517001.43585,7961822.11209,16.3,0.18,0.05,0.77,892425.0,1861205.16906,2.3,0.3,0.29756700974789635,0.6844041224201616,0.69,0.01,0.01802886783194202,16.3,12.8,10340028.717,1130451136.0000002,336384964.20563257,20380754.121412717,773685417.6729549,245095.02149402775,0.00113,67729.375,0.001,4731.8,9,166958.97081114704,4731800.0,59937500.0,3.439,0.05218417316109147,39787,38903,27128,241963,64460.4,254364.0,486.3940144009459,2.260666666666667,105201.3043478261,0.6957854653628428,2.3,20,0.13990132718361578,20,1.1751358438807995
2041,2061,2011,1,1,2744.1702482224377,0.00782538,132.68302907432602,213.48099891558022,4683.511710903035,5831.479576441759,217837.75399549003,22814900.0,0.9999997800372753,0.9459305861211129,0.02565,0.02758,0.0083,1377.5535009609844,1.499720435658253,1.4282333165718213,49947.552609172744,0.00732,0.001076,0,1.054069413878887,76542.06503446604,1.0946214742880525,0.0,1.4717666834281786,2.7,0.0283,114879.3710010973,2.3,151615.07678086104,1.3197763485266023,0.4435333668563572,80,0.696,80,0.0215,0.00391269,0.007203360484953418,3.5741573118668906,3778.1734503283087,644.8699499570893,866.8722405750833,4.128826530612245,0.9489795918367347,913.4782750146039,0.7219387755102041,-0.015988817426330112,744,3237,566,0.0,0.5575,0,94,2,0,18.489,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,278074.56,1737.9660000000001,0.29,708624.4,0.0,0.0,120,896.7365174838768,575.614125,93517.35014747793,140,180.07160010655502,42.828,7420.4182084678805,932,47436.337031329385,871,348.3,1621.10970225126,645,151647.6373321169,517001.43585,7961822.11209,16.3,0.18,0.05,0.77,892425.0,1861205.16906,2.3,0.3,0.29746012888293066,0.6841582964307406,0.69,0.01,0.018381574686328825,16.3,12.8,10340028.717,1139080320.0,338830978.7952099,20938089.97580734,779311251.2289828,250947.095755062,0.00113,67729.375,0.001,4731.8,9,171769.63342294507,4731800.0,59937500.0,3.439,0.05187092374551771,39845,39230,27117,243810,40.0,318824.4,486.99293800230464,2.25975,106004.34782608696,0.6961494715707384,2.3,20,0.14107727078665522,20,1.4635865186463535
2042,2061,2011,1,1,2750.455003649503,0.007764619,134.16205048810636,214.81521880274545,4712.782861488803,5838.445098038871,219199.20285994434,22814900.0,0.9999997845572814,0.9411782627463006,0.02565,0.02758,0.0083,1415.2447908504553,1.4658203888261623,1.4256046839215168,51314.1693564342,0.00732,0.001076,0,1.0588217372536994,76674.74806354036,1.1029380401939741,0.0,1.474395316078483,2.7,0.0283,118022.58951979865,2.3,152562.64519052126,1.2926563110609297,0.448790632156966,80,0.696,80,0.0215,0.0038823095,0.006840258810851518,3.560281370019165,3792.623288532257,648.6366509777207,870.264042922059,4.128826530612245,0.9489795918367347,917.0524323264708,0.7219387755102041,-0.014632815553046484,744,3237,566,0.0,0.5575,0,94,2,0,18.489,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,278074.56,1737.9660000000001,0.29,708624.4,0.0,0.0,120,918.5491172989011,575.614125,93933.88374458555,140,180.07160010655502,42.828,7420.4182084678805,932,47647.62218928253,871,348.3,1621.10970225126,645,152297.26868699267,517001.43585,7961822.11209,16.3,0.18,0.05,0.77,892425.0,1861205.16906,2.3,0.3,0.2973520031828857,0.683909607320637,0.69,0.01,0.018738389496477294,16.3,12.8,10340028.717,1144569920.0,340340158.4948752,21447396.966911856,782782364.5382129,256296.52210376988,0.00113,67729.375,0.001,4731.8,9,176469.4284167772,4731800.0,59937500.0,3.439,0.05156970385435241,40135,39587,27485,244985,40.0,318864.4,486.2988368594263,2.2904166666666668,106515.21739130435,0.6947893363658892,2.3,20,0.14236109912391842,20,1.4546786477309226
2043,2061,2011,1,1,2756.6820127265596,0.007704795,135.61731748394578,216.12888670899122,4741.6031267788885,5845.350087776181,220539.68031529716,22814900.0,0.9999997887369059,0.9365639616747887,0.02565,0.02758,0.0083,1452.0698885194531,1.4344732061847212,1.4230285213903866,52649.37956923325,0.00732,0.001076,0,1.0634360383252113,76808.91011402846,1.1110130670691198,0.0,1.4769714786096133,2.7,0.0283,121093.57300923647,2.3,153495.61749944682,1.2675785649477769,0.45394295721922684,80,0.696,80,0.0215,0.0038523975,0.006505075642579954,3.546566116712574,3807.038852069119,652.3092038049908,873.6426772834038,4.128826530612245,0.9489795918367347,920.61271369649,0.7219387755102041,-0.013378928247388842,744,3237,566,0.0,0.5575,0,94,2,0,18.489,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,278074.56,1737.9660000000001,0.29,708624.4,0.0,0.0,120,943.5224054125283,575.614125,94629.49184976963,140,180.07160010655502,42.828,7420.4182084678805,932,48000.46688031793,871,348.3,1621.10970225126,645,153370.6947713258,517001.43585,7961822.11209,16.3,0.18,0.05,0.77,892425.0,1861205.16906,2.3,0.3,0.29724262784220346,0.683658044037068,0.69,0.01,0.01909932812072857,16.3,12.8,10340028.717,1153470080.0,342860477.71655667,22030503.535363037,788579098.7480804,261961.73610991897,0.00113,67729.375,0.001,4731.8,9,181061.21633859313,4731800.0,59937500.0,3.439,0.05127936230990226,40204,40052,27208,246890,40.0,318904.4,487.0986396066629,2.267333333333333,107343.47826086957,0.6954335589498343,2.3,20,0.1440333125043873,20,1.446018238278366
