time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,business construction,GDPGN,housing construction,net births,outmigration,inmigration,Population,AREA,attractiveness from jobs multiplier,attractiveness from housing multiplier,BCN,BDN,BN,business demolition,business labor force multiplier,business land multiplier,Business structures,DN,HCN,HDN,households to housing ratio,Housing,housing availability multiplier,housing demolition,housing land multiplier,HS,IMN,jobs,JPBS,labor force,labor to job ratio,land fraction occupied,LPBS,LPF,LPH,OMN,gdp growth rate,business income multiplier,increase amount,average monthly income 90,average monthly income 20,average monthly income 50,income 90 multiplier,income 50 multiplier,average monthly income,income 20 multiplier,labor force income multiplier,IMI50,IMI90,IMI20,change to ticket cost,Public Transport Ticket Cost,TCI,Number of Bus Routes,Number of Railway Lines,ITBR,Number of Trips per Bus Route,Number of Trips per Railway line,ILRR,increasing railway trips,increaing bus trips,ITRR,daily railway capacity,Daily railway trips,increasing railway lines,increasing bus routes,IRBR,number of trains,MAX CAPACITY RAILWAY,VEHICLES PER LINE,number of bus,VEHICLES PER ROUTE,MAX CAPACITY BUS,daily bus capacity,Daily bus trips,CAR COST KM,Road available,road construction,RCR,EMISSION PETROL CAR,car electricity co2 emission,railway electricity co2 emission,car petrol co2 emission,EMISSION DIESEL CAR,bus electricity co2 emission,EMISSION ELECTRICITY CAR,bus natural gas co2 emission,EMISSION NATURAL GAS BUS,car diesel co2 emissions,EMISSION DIESEL BUS,EMISSION ELECTRICITY BUS,bus diesel co2 emission,EMISSION ELECTRICITY RAILWAY,emissions of greenhouse gases mobility,bus electricity activity,bus natural gas activity,AVERAGE DISTANCE RAILWAY TRIP,PERCENTAGE BUS DIESEL,PERCENTAGE BUS ELECTRICITY,PERCENTAGE BUS NATURAL GAS,railway activity per year,bus diesel activity,DIESEL PETROL RATIO,INITIAL RATIO CAR PETROL,percentage car diesel,percentage car petrol,INITIAL RATIO CAR DIESEL,INITIAL RATIO CAR ELECTRICITY,percentage car eletricity,AVERAGE DISTANCE BUS ROUTES,AVERAGE DISTANCE CAR,bus activity per year,car activity per year,car diesel activity,car electricity activity,car petrol activity,emissions per year,CO2 CAPTURE PER GREEN AREA,co2 capture green spaces,CO2 CAPTURE PER M2 BODY OF WATER,co2 capture sea river,CO2 TECHNOLOGIES CAPTURE,emissions of greenhouse gases business,BODY OF WATER M2,GREEN AREA,EpB,Affordability of public transport for the poorest group,daily walk trips,daily chosen bus,daily chosen railway,daily chosen car,construction,Land Use for mobility,Motorization rate number of motorized vehicles per 1000 inhabitants,Railway Daily Occupancy rate,number of mototized private vehicles,Emissions of greenhouse gases,TPC,PRIVATE PARKING CONSTRUCTION,BUS Daily Occupancy rate,PEDESTRIAN SIDEWALK CONSTRUCTION,Mobility space usage
2021,2061,2011,1,1,1636.699870449918,-0.076982318,94.89619603816789,182.61322370722792,4006.310520107551,5553.139529802916,186340.0241910489,22814900.0,0.9999995818289521,1.0530431911282,0.02565,0.02758,0.0083,619.8357218463246,2.0,1.4196109587737658,22474.10158978697,0.00732,0.001076,0,0.9292757451623999,74267.32499340284,0.8939136177435998,0.0,1.3284438350950636,2.7,0.0283,51690.433656510024,2.3,129692.65683697003,2.509026287122979,0.33922191754753184,80,0.696,80,0.0215,-0.038491159,0.011287587727649906,-31.974961662872904,3439.231076773682,547.614432351407,788.3261210146562,4.128826530612245,0.9489795918367347,830.7092458003904,0.7219387755102041,-0.06272565717807449,744,3237,566,0.0,0.5575,0,113.74000000000001,2,0,18.489,75,0,0,0.0,0,12000,150,0,0.0,0.0,20,80,10,73.93100000000001,0.65,160,336470.21760000003,2102.93886,0.29,400000,0,0,120,391.502553512901,575.614125,80537.8387929585,140,217.88663612893157,42.828,8978.706032246137,932,40852.52692396446,871,348.3,1961.5427397240246,645,133515.61780353496,625571.7373785,9633804.7556289,16.3,0.18,0.05,0.77,892425.0,2252058.2545626,2.3,0.3,0.30018069754317517,0.6904156043493028,0.69,0.01,0.009403698107522021,16.3,12.8,12511434.74757,972093696.0000001,291803763.7426033,9141275.649409289,671148656.6079875,138333.87817081236,0.00113,67729.375,0.001,4731.8,9,77288.43536727739,4731800.0,59937500.0,3.439,0.06108312349688943,29327,41145,20844,208068,40,9400,485.9840456671844,1.737,90464.34782608696,0.716516048461201,2.3,20,0.12228422560986865,20,0.05044541579731931
2022,2061,2011,1,1,1713.1029959584525,0.052461443,96.7663630351462,184.30807709596246,4043.493528125707,5575.028725950127,188069.4664244515,22814900.0,0.9999995962174242,1.0474723237738022,0.02565,0.02758,0.0083,647.8808350648117,2.0,1.421560141710604,23490.96573839056,0.00732,0.001076,0,0.9367035683015972,74362.22118944101,0.9050553524523958,0.0,1.3362405668424167,2.7,0.0283,54029.221198298284,2.3,130896.34863141824,2.422695454946535,0.34312028342120837,80,0.696,80,0.0215,0.0262307215,0.011311510546273532,20.95137655971309,3306.870194535253,528.2600030510102,757.9825349468279,4.128826530612245,0.9489795918367347,798.7342841375174,0.7219387755102041,-0.06056738637366338,744,3237,566,0.0,0.5575,0,113.74000000000001,2,0,18.489,75,0,0,0.0,0,12000,150,0,0.0,0.0,20,80,10,73.93100000000001,0.65,160,336470.21760000003,2102.93886,0.29,400000,0,0,120,448.3301259823232,575.614125,81433.0423701258,140,217.88663612893157,42.828,8978.706032246137,932,41306.61569499135,871,348.3,1961.5427397240246,645,134921.73772419855,625571.7373785,9633804.7556289,16.3,0.18,0.05,0.77,892425.0,2252058.2545626,2.3,0.3,0.29980696150358654,0.689556011458249,0.69,0.01,0.010637027038164458,16.3,12.8,12511434.74757,984124096.0000001,295047254.9642239,10468154.618061155,678608686.417715,143236.9938985237,0.00113,67729.375,0.001,4731.8,9,80785.43117432515,4731800.0,59937500.0,3.439,0.0633210915208547,29677,40773,21078,210643,40,9440,487.4679860928182,1.7565,91583.91304347827,0.7174037353819862,2.3,20,0.12117862998641814,20,0.05019421908017215
2023,2061,2011,1,1,1793.3518084474392,0.068275126,98.66542827544846,185.98960350538445,4080.3841585364953,5596.415901338114,189785.3096993719,22814900.0,0.9999996102090082,1.0419841738916353,0.02565,0.02758,0.0083,677.2596622622583,2.0,1.4235973867108958,24556.187899284203,0.00732,0.001076,0,0.9440211014778196,74458.98755247616,0.9160316522167293,0.0,1.344389546843583,2.7,0.0283,56479.232168353665,2.3,132090.57555076282,2.3387459510254383,0.34719477342179145,80,0.696,80,0.0215,0.034137563,0.011336508817438504,27.982070882248333,3393.6322763691746,543.8369491852998,777.8649637228821,4.128826530612245,0.9489795918367347,819.6856606972306,0.7219387755102041,-0.058468648775635956,744,3237,566,0.0,0.5575,0,113.74000000000001,2,0,18.489,75,0,0,0.0,0,12000,150,0,0.0,0.0,20,80,10,73.93100000000001,0.65,160,336470.21760000003,2102.93886,0.29,400000,0,0,120,528.0090804535872,575.614125,81772.13022397239,140,217.88663612893157,42.828,8978.706032246137,932,41478.61678027585,871,348.3,1961.5427397240246,645,135512.50561780093,625571.7373785,9633804.7556289,16.3,0.18,0.05,0.77,892425.0,2252058.2545626,2.3,0.3,0.29925677638139253,0.6882905856772028,0.69,0.01,0.012452637941404672,16.3,12.8,12511434.74757,990038848.0000001,296275834.1448275,12328595.322069375,681434418.5331032,147491.0608034393,0.00113,67729.375,0.001,4731.8,9,84448.73018563837,4731800.0,59937500.0,3.439,0.06150740594236949,30019,41513,21480,211909,40,9480,485.96110506224386,1.79,92134.34782608696,0.7140305318280882,2.3,20,0.12337793310833582,20,0.04995117912454198
2024,2061,2011,1,1,1877.6654978906588,0.022612374,100.59532088552683,187.65758442476533,4116.977617482096,5617.319394198124,191487.3310456789,22814900.0,0.9999996238112899,1.0365799396314346,0.02565,0.02758,0.0083,708.0414836540456,2.0,1.4257271485322678,25672.280045469382,0.00732,0.001076,0,0.9512267471580871,74557.6529807516,0.9268401207371306,0.0,1.3529085941290717,2.7,0.0283,59046.24410457958,2.3,133275.1824077925,2.2571322601272077,0.35145429706453585,80,0.696,80,0.0215,0.011306187,0.011362636484567224,9.583889887103394,3509.504759582887,564.1317496055791,804.4193779274647,4.128826530612245,0.9489795918367347,847.6677315794789,0.7219387755102041,-0.056428306503180196,744,3237,566,0.0,0.5575,0,113.74000000000001,2,0,18.489,75,0,0,0.0,0,12000,150,0,0.0,0.0,20,80,10,73.93100000000001,0.65,160,336470.21760000003,2102.93886,0.29,400000,0,0,120,563.8416802460638,575.614125,82590.32746289314,140,217.88663612893157,42.828,8978.706032246137,932,41893.64436523565,871,348.3,1961.5427397240246,645,136781.56304147394,625571.7373785,9633804.7556289,16.3,0.18,0.05,0.77,892425.0,2252058.2545626,2.3,0.3,0.2990434553916822,0.687799947400869,0.69,0.01,0.013156597207448753,16.3,12.8,12511434.74757,1000658304.0,299240316.89454037,13165258.248016806,688252728.8574429,152598.35911784315,0.00113,67729.375,0.001,4731.8,9,88286.97107636921,4731800.0,59937500.0,3.439,0.05929465948936051,30255,41898,21326,214182,40,9520,486.8026473950674,1.7771666666666666,93122.60869565218,0.7143112930476063,2.3,20,0.12452216513798217,20,0.04971608277170579
2025,2061,2011,1,1,1966.2781230247826,0.001935659,102.55811090894248,189.3118237986833,4153.269603746623,5637.757961019449,193175.3304068197,22814900.0,0.9999996370318673,1.0312607418125332,0.02565,0.02758,0.0083,740.2997139666913,2.0,1.427954148142386,26841.904059705994,0.00732,0.001076,0,0.9583190109166223,74658.24830163713,0.9374785163749335,0.0,1.3618165925695445,2.7,0.0283,61736.37933732378,2.3,134450.02996314652,2.177808796147889,0.3559082962847722,80,0.696,80,0.0215,0.0009678295,0.011389950679926318,0.8296734081781916,3549.2072918103813,572.2099328621723,813.5142938407363,4.128826530612245,0.9489795918367347,857.2516214665823,0.7219387755102041,-0.05444521990369723,744,3237,566,0.0,0.5575,0,113.74000000000001,2,0,18.489,75,0,0,0.0,0,12000,150,0,11.374000000000002,0.1,20,80,10,73.93100000000001,0.65,160,336470.21760000003,2102.93886,0.29,400000,0,0,120,570.5910106168343,575.614125,83171.08569793329,140,217.88663612893157,42.828,8978.706032246137,932,42188.23187576327,871,348.3,1961.5427397240246,645,137663.65811741247,625571.7373785,9633804.7556289,16.3,0.18,0.05,0.77,892425.0,2252058.2545626,2.3,0.3,0.2990241624478989,0.6877555736301675,0.69,0.01,0.013220263921933687,16.3,12.8,12511434.74757,1007759744.0,301344513.39830905,13322849.785580328,693092380.8161107,157502.7911787414,0.00113,67729.375,0.001,4731.8,9,92309.30806132892,4731800.0,59937500.0,3.439,0.058457566146544106,30298,42821,21550,215702,40,9560,485.9699686454135,1.7958333333333334,93783.47826086957,0.7126358103154176,2.3,20,0.1272653499778876,20,0.04948872084166758
2026,2061,2011,1,1,2059.4398408623333,0.008866088,104.55601836684268,190.95214797613338,4189.256307639661,5657.750741446731,194849.1305878912,22814900.0,0.9999996498783421,1.0260276260536236,0.02565,0.02758,0.0083,774.1121984885135,2.0,1.4302833917857367,28067.882468764084,0.00732,0.001076,0,0.9652964985951684,74760.80641254607,0.9479447478927526,0.0,1.371133567142947,2.7,0.0283,64556.12967815739,2.3,135614.99488917226,2.100729947183585,0.36056678357147354,80,0.696,80,0.0215,0.004433044,0.011418511949926095,3.8039121357567875,3552.666827220555,574.417232478558,814.301636972987,4.128826530612245,0.9489795918367347,858.0812948747605,0.7219387755102041,-0.05251824867958963,744,3237,566,0.0,0.5575,0,125.114,2,0,18.489,75,0,0,0.0,0,12000,150,0,0.0,0.0,20,80,10,81.3241,0.65,160,370117.23936000007,2313.232746,0.29,400000,0,0,120,589.2598882128412,575.614125,84004.82653487327,140,239.67529974182472,42.828,9876.576635470748,932,42611.14389450093,871,348.3,2157.697013696427,645,140054.79339149603,688128.91111635,10597185.23119179,16.3,0.18,0.05,0.77,892425.0,2477264.08001886,2.3,0.3,0.298935365460539,0.6875513405592396,0.69,0.01,0.01351329398022141,16.3,12.8,13762578.222327,1018164288.0000001,304365313.5321495,13758753.34390682,700040221.1239438,164110.06620157574,0.00113,67729.375,0.001,4731.8,9,96525.44781007968,4731800.0,59937500.0,3.439,0.05823293262924285,27643,47165,20334,217929,40,9600,486.8025992430544,1.6945,94751.73913043478,0.7187858265978819,2.3,20,0.12743259428163048,20,0.04926888804191866
2027,2061,2011,1,1,2157.4182587390023,0.008788171,106.59142308894748,192.57840562628093,4224.934409148,5677.317225360117,196508.57716967442,22814900.0,0.9999996623583134,1.0208815651451926,0.02565,0.02758,0.0083,809.5615348651835,2.0,1.4327201917028798,29353.210111137905,0.00732,0.001076,0,0.9721579131397431,74865.36243091291,0.9582368697096146,0.0,1.380880766811519,2.7,0.0283,67512.38325561718,2.3,136769.9697100934,2.0258501198550687,0.3654403834057596,80,0.696,80,0.0215,0.0043940855,0.011448384499652083,3.787197290789412,3568.4417022916696,578.5770947314425,817.9114719589603,4.128826530612245,0.9489795918367347,861.8852070105173,0.7219387755102041,-0.05064625299637672,744,3237,566,0.0,0.5575,0,125.114,2,0,18.489,75,0,0,0.0,0,12000,150,0,0.0,0.0,20,80,10,81.3241,0.65,160,370117.23936000007,2313.232746,0.29,400000,0,0,120,607.146984667041,575.614125,84668.55521680074,140,239.67529974182472,42.828,9876.576635470748,932,42947.81786359458,871,348.3,2157.697013696427,645,141073.08313897136,688128.91111635,10597185.23119179,16.3,0.18,0.05,0.77,892425.0,2477264.08001886,2.3,0.3,0.29884539793154546,0.6873444152425544,0.69,0.01,0.013810186825900052,16.3,12.8,13762578.222327,1026517824.0,306770127.59710413,14176402.929556388,705571293.4733394,169548.59771117463,0.00113,67729.375,0.001,4731.8,9,100945.68957220326,4731800.0,59937500.0,3.439,0.05781424861889227,28338,47089,20576,219717,40,9640,486.64773778404054,1.7146666666666666,95529.13043478262,0.7178978402411538,2.3,20,0.12722725394100917,20,0.04905638287572754
2028,2061,2011,1,1,2247.254462538762,0.008711612,108.66687539895335,194.19046762368257,4260.301075417526,5696.477222318456,198153.53839151282,22814900.0,0.9999996744793695,1.0158234616589237,0.02565,0.02758,0.0083,846.7354233096233,1.988280945689617,1.4352701886732153,30701.066835011723,0.00732,0.001076,0,0.9789020511214351,74971.95385400185,0.9683530766821526,0.0,1.3910807546928619,2.7,0.0283,70612.45372052696,2.3,137914.8627204929,1.9531237827584684,0.3705403773464309,80,0.696,80,0.0215,0.004355806,0.011479636458589425,3.770701052690058,3584.148794191737,583.7078277233958,821.5054448981789,4.128826530612245,0.9489795918367347,865.6724043013068,0.7219387755102041,-0.047656189137923424,744,3237,566,0.0,0.5575,0,125.114,2,0,18.489,75,0,0,0.0,0,12000,150,0,0.0,0.0,20,80,10,81.3241,0.65,160,370117.23936000007,2313.232746,0.29,400000,0,0,120,626.2203406445308,575.614125,85440.94006183957,140,239.67529974182472,42.828,9876.576635470748,932,43339.60727774471,871,348.3,2157.697013696427,645,142256.33075413783,688128.91111635,10597185.23119179,16.3,0.18,0.05,0.77,892425.0,2477264.08001886,2.3,0.3,0.29875425475785244,0.6871347859430607,0.69,0.01,0.014110959299086933,16.3,12.8,13762578.222327,1036198208.0000001,309568623.41246223,14621750.738874817,712007833.8486631,175367.12459974317,0.00113,67729.375,0.001,4731.8,9,105580.96884560531,4731800.0,59937500.0,3.439,0.057306067198829996,28066,47811,20707,221789,40,9680,487.15417793485426,1.7255833333333332,96430.00000000001,0.7179096164968147,2.3,20,0.12917798717691156,20,0.04885100754988389
2029,2061,2011,1,1,2333.428537568296,0.008636376,110.77776638054083,195.7882269059167,4295.353957629804,5715.250832796849,199783.90500603744,22814900.0,0.9999996861196249,1.01085415078871,0.02565,0.02758,0.0083,885.3617384115629,1.9708205627520612,1.4379161540986665,32101.58587424086,0.00732,0.001076,0,0.9855277989483865,75080.6207294008,0.9782916984225798,0.0,1.401664616394666,2.7,0.0283,73833.64751075397,2.3,139049.59788420206,1.8832822510082452,0.37583230819733304,80,0.696,80,0.0215,0.004318188,0.011404481860154568,3.754418784222364,3599.695308366925,589.28650769402,825.083763244099,4.128826530612245,0.9489795918367347,869.4431053539968,0.7219387755102041,-0.04416411255041226,744,3237,566,0.0,0.5575,0,125.114,2,0,18.489,75,0,0,0.0,0,12000,150,0,0.0,0.0,20,80,10,81.3241,0.65,160,370117.23936000007,2313.232746,0.29,400000,0,0,120,644.8955526591856,575.614125,86102.73892865388,140,239.67529974182472,42.828,9876.576635470748,932,43675.3023551143,871,348.3,2157.697013696427,645,143272.49991033637,688128.91111635,10597185.23119179,16.3,0.18,0.05,0.77,892425.0,2477264.08001886,2.3,0.3,0.2986619308561649,0.6869224409691792,0.69,0.01,0.014415628174655961,16.3,12.8,13762578.222327,1044547072.0000001,311966445.39367354,15057802.20087759,717522824.405449,181199.6787318507,0.00113,67729.375,0.001,4731.8,9,110397.35382151432,4731800.0,59937500.0,3.439,0.056763559937755295,28356,48034,21027,223576,40,9720,487.06766753206915,1.75225,97206.95652173914,0.7171373485066612,2.3,20,0.12978049896583987,20,0.048652567881813415
2030,2061,2011,1,1,2422.6452432516476,0.008562427,112.9218908819987,197.37159830594817,4330.091187324373,5733.658010013036,201399.5901081104,22814900.0,0.9999996972384589,1.0059743307776754,0.02565,0.02758,0.0083,925.2994207323056,1.9541423115523255,1.4406491830675197,33549.65267339759,0.00732,0.001076,0,0.9920342256297662,75191.39849578135,0.9880513384446492,0.0,1.4125967322700792,2.7,0.0283,77164.20114881445,2.3,140174.11471524482,1.8165692462093022,0.3812983661350396,80,0.696,80,0.0215,0.0042812135,0.01127722166772061,3.738345028507119,3615.1283461662165,594.7438391510191,828.6466300495346,4.128826530612245,0.9489795918367347,873.1975241382191,0.7219387755102041,-0.04082846231046511,744,3237,566,0.0,0.5575,0,125.114,2,0,18.489,75,0,0,0.0,0,12000,150,0,12.511400000000002,0.1,20,80,10,81.3241,0.65,160,370117.23936000007,2313.232746,0.29,400000,0,0,120,663.614496609355,575.614125,86717.95325204215,140,239.67529974182472,42.828,9876.576635470748,932,43987.367591615584,871,348.3,2157.697013696427,645,144218.49841417608,688128.91111635,10597185.23119179,16.3,0.18,0.05,0.77,892425.0,2477264.08001886,2.3,0.3,0.29856842118654014,0.6867073687290423,0.69,0.01,0.014724210084417549,16.3,12.8,13762578.222327,1052339968.0000001,314195482.7972542,15494874.769061243,722649610.4336846,187125.5789579904,0.00113,67729.375,0.001,4731.8,9,115377.25554381432,4731800.0,59937500.0,3.439,0.05624270113961833,28846,48355,21153,225244,40,9760,486.7611595456552,1.76275,97932.17391304349,0.7160813899212021,2.3,20,0.1306477917203062,20,0.04846087320615139
2031,2061,2011,1,1,2484.4001986729218,0.008489735,115.10078997376145,198.9405179585229,4364.511363375757,5751.7186339223335,203000.528529105,22814900.0,0.9999997078697759,1.0011845879095689,0.02565,0.02758,0.0083,966.5962185173889,1.914586008600375,1.443472369166782,35046.99849591693,0.00732,0.001076,0,0.998420549453908,75304.32038666336,0.997630824180862,0.0,1.4238894766671275,2.7,0.0283,80608.09654060894,2.3,141288.36785625707,1.7527813448005,0.38694473833356374,80,0.696,80,0.0215,0.0042448675,0.011157684977366578,3.722476570610088,3630.5006564346027,600.0869594424468,832.194243188832,4.128826530612245,0.9489795918367347,876.9358691667262,0.7219387755102041,-0.037639067240025005,744,3237,566,0.0,0.5575,0,137.6254,2,0,18.489,75,0,0,0.0,0,12000,150,0,0.0,0.0,20,80,10,89.45651000000001,0.65,160,407128.9632960001,2544.5560206000005,0.29,400000,0,0,120,683.9213365081512,575.614125,87486.36630017139,140,263.64282971600727,42.828,10864.234299017826,932,44377.1423261739,871,348.3,2373.4667150660703,645,146624.38793165333,756941.8022279852,11656903.754310973,16.3,0.18,0.05,0.77,892425.0,2724990.4880207465,2.3,0.3,0.298473720700403,0.6864895576109269,0.69,0.01,0.01503672168867013,16.3,12.8,15138836.044559704,1062001664.0,316979588.0440993,15969023.454472568,729053052.5014282,194680.84075911168,0.00113,67729.375,0.001,4731.8,9,120526.62782745833,4731800.0,59937500.0,3.439,0.0557419211893541,25620,53572,19655,227312,40,9800,487.3916416608766,1.6379166666666667,98831.3043478261,0.7222857447419463,2.3,20,0.13158484124120365,20,0.04827573637866137
2032,2061,2011,1,1,2536.4674823914684,0.008418266,117.4349919424056,200.4949427912579,4398.613540828617,5762.669798324019,204586.6763176101,22814900.0,0.9999997178082788,0.9953139138640235,0.02565,0.02758,0.0083,1008.4572522900786,1.8698627452342673,1.4463352434640688,36564.802476072466,0.00732,0.001076,0,1.0046860861359765,75419.42117663712,1.008200650737959,0.0,1.4353409738562752,2.7,0.0283,84099.04569496667,2.3,142392.32671705663,1.6931503269790231,0.3926704869281376,80,0.696,80,0.0215,0.004209133,0.010826918461593532,3.706808104768432,3645.620358387225,605.2599767492225,835.7267974854315,4.128826530612245,0.9489795918367347,880.6583457373363,0.7219387755102041,-0.03465751634895116,744,3237,566,0.0,0.5575,0,137.6254,2,0,18.489,75,0,0,0.0,0,12000,150,0,0.0,0.0,20,80,10,89.45651000000001,0.65,160,407128.9632960001,2544.5560206000005,0.29,400000,0,0,120,702.5082706155002,575.614125,87983.44144352288,140,263.64282971600727,42.828,10864.234299017826,932,44629.28189164205,871,348.3,2373.4667150660703,645,147392.18957458032,756941.8022279852,11656903.754310973,16.3,0.18,0.05,0.77,892425.0,2724990.4880207465,2.3,0.3,0.29837782439514304,0.6862689961088289,0.69,0.01,0.015353179496028116,16.3,12.8,15138836.044559704,1068378944.0,318780584.94030035,16403013.697008971,733195345.3626907,200668.37028979353,0.00113,67729.375,0.001,4731.8,9,125746.35571521321,4731800.0,59937500.0,3.439,0.055265507856071816,25965,54180,19897,228677,40,9840,486.5137892175049,1.6580833333333334,99424.78260869566,0.7204388488415622,2.3,20,0.13307822553663134,20,0.048096973747811
2033,2061,2011,1,1,2588.806092699349,0.00834799,119.82072525739709,202.02820296753882,4432.25139163478,5771.0969590518425,206151.22751789677,22814900.0,0.9999997270563236,0.9892046034096187,0.02565,0.02758,0.0083,1050.5997744362749,1.8282465437930484,1.4492201041858668,38092.812706173856,0.00732,0.001076,0,1.0107953965903813,75536.85616857951,1.0188919440331674,0.0,1.4468804167434675,2.7,0.0283,87613.46922419986,2.3,143481.25435245613,1.6376620583907313,0.39844020837173383,80,0.696,80,0.0215,0.004173995,0.01044727529364681,3.691335730311176,3660.629516154558,610.2611910502628,839.2444827277117,4.128826530612245,0.9489795918367347,884.3651538421047,0.7219387755102041,-0.03188310291953656,744,3237,566,0.0,0.5575,0,137.6254,2,0,18.489,75,0,0,0.0,0,12000,150,0,0.0,0.0,20,80,10,89.45651000000001,0.65,160,407128.9632960001,2544.5560206000005,0.29,400000,0,0,120,723.8057331749491,575.614125,88768.67591740326,140,263.64282971600727,42.828,10864.234299017826,932,45027.58923346542,871,348.3,2373.4667150660703,645,148597.02885284353,756941.8022279852,11656903.754310973,16.3,0.18,0.05,0.77,892425.0,2724990.4880207465,2.3,0.3,0.2982807272823392,0.6860456727493801,0.69,0.01,0.015673599968280737,16.3,12.8,15138836.044559704,1078264896.0000002,321625637.3818959,16900292.639743835,739738965.9783605,207128.03674937546,0.00113,67729.375,0.001,4731.8,9,131001.1828965319,4731800.0,59937500.0,3.439,0.054812595804154554,25920,54421,20097,230793,40,9880,487.2842152248395,1.67475,100344.78260869566,0.720815639285695,2.3,20,0.13367017556162816,20,0.047925981906376376
2034,2061,2011,1,1,2628.4615897168705,0.008278878,121.67527949433119,203.53825926251574,4465.380177698049,5779.30561150384,207692.10128828138,22814900.0,0.9999997356892092,0.9832622362586547,0.02565,0.02758,0.0083,1093.0235046939706,1.785864744718079,1.447872976137044,39631.01902443693,0.00732,0.001076,0,1.0167377637413453,75656.6768938369,1.0292910865473544,0.0,1.452127023862956,2.7,0.0283,91151.34375620494,2.3,144553.70249664382,1.5858647447180791,0.4042540477259119,80,0.696,80,0.0215,0.004139439,0.01009512168429197,3.6760556671391518,3675.5962331537257,615.1083652378715,842.7474850023947,4.128826530612245,0.9489795918367347,888.0564895724159,0.7219387755102041,-0.029293237235903952,744,3237,566,0.0,0.5575,0,137.6254,2,0,18.489,75,0,0,0.0,0,12000,150,0,0.0,0.0,20,80,10,89.45651000000001,0.65,160,407128.9632960001,2544.5560206000005,0.29,400000,0,0,120,742.5829605302392,575.614125,89195.43536062869,140,263.64282971600727,42.828,10864.234299017826,932,45244.06141481165,871,348.3,2373.4667150660703,645,149259.03770477048,756941.8022279852,11656903.754310973,16.3,0.18,0.05,0.77,892425.0,2724990.4880207465,2.3,0.3,0.2981824243869163,0.6858195760899075,0.69,0.01,0.015997999523176237,16.3,12.8,15138836.044559704,1083805888.0,323171867.24865466,17338726.0794396,743295294.6719058,213079.9371298091,0.00113,67729.375,0.001,4731.8,9,136291.0744250386,4731800.0,59937500.0,3.439,0.054380661831943046,26435,55040,20245,231979,40,9920,486.15181158218525,1.6870833333333333,100860.4347826087,0.7186553401835707,2.3,20,0.13519057832292708,20,0.04776301042970726
2035,2061,2011,1,1,2651.588445097884,0.008210901,123.31569350867953,205.0253736817227,4498.005647099018,5787.28539831131,209209.5649813497,22814900.0,0.9999997436884379,0.977478107600815,0.02565,0.02758,0.0083,1135.3708870789021,1.7378693728398837,1.4449676583587199,41166.45710945983,0.00732,0.001076,0,1.022521892399185,75778.35217333124,1.0394133116985738,0.0,1.45503234164128,2.7,0.0283,94682.85135175759,2.3,145609.85722701938,1.5378693728398838,0.4100646832825603,80,0.696,80,0.0215,0.0041054505,0.009685835254930808,3.660963823720004,3690.44616552011,619.7945205503964,846.2359868089655,4.128826530612245,0.9489795918367347,891.7325452395551,0.7219387755102041,-0.026893468641994187,744,3237,566,0.0,0.5575,0,137.6254,2,0,18.489,75,0,0,0.0,0,12000,150,0,13.762540000000001,0.1,20,80,10,89.45651000000001,0.65,160,407128.9632960001,2544.5560206000005,0.29,400000,0,0,120,762.7230632552972,575.614125,89741.83778756736,140,263.64282971600727,42.828,10864.234299017826,932,45521.222066157374,871,348.3,2373.4667150660703,645,150102.74088577993,756941.8022279852,11656903.754310973,16.3,0.18,0.05,0.77,892425.0,2724990.4880207465,2.3,0.3,0.29808291075791415,0.6855906947432024,0.69,0.01,0.016326394498883356,16.3,12.8,15138836.044559704,1090809216.0000002,325151586.1868384,17808981.58343367,747848648.2297281,219204.01188521233,0.00113,67729.375,0.001,4731.8,9,141571.44599943236,4731800.0,59937500.0,3.439,0.05396949939198459,26476,55541,20640,233478,40,9960,485.740842834326,1.72,101512.17391304349,0.7174755174275186,2.3,20,0.13642114663215285,20,0.04760776593024272
