time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,Number of Bus Routes,Road available,Number of Railway Lines,ITBR,Number of Trips per Bus Route,Number of Trips per Railway line,ILRR,construction,increasing railway trips,increaing bus trips,ITRR,Land Use for mobility,daily railway capacity,Daily railway trips,road construiction,increasing railway lines,increasing bus routes,RCR,IRBR,gdp growth rate,WELL TO TANK CO2 EMISSION RAILWAY ELECTRICITY,"""emissions of greenhouse gases (GHG) mobility""",railway electricity co2 emission,number of trains,bus electricity activity,bus natural gas activity,AVERAGE DISTANCE RAILWAY TRIP,ENERGY INTENSITY PER KM RAILWAY ELECTRICITY,TANK TO WHEEL CO2 EMISSION RAILWAY ELECTRICITY,PERCENTAGE BUS DIESEL,PERCENTAGE BUS ELECTRICITY,PERCENTAGE BUS NATURAL GAS,GHC CORRECTION BUS ELECTRICITY,DAILY CHOSEN RAILWAY,"""Motorization rate number of motorized vehicles per 1000 inhabitants.""",railway activity per year,Railway Daily Occupancy rate 0,bus electricity co2 emission,bus diesel co2 emission,bus diesel activity,MAX CAPACITY RAILWAY,ENERGY INTENSITY PER KM BUS NATURAL GAS,bus natural gas co2 emission,GHC CORRECTION RAILWAY ELECTRICITY,WELL TO TANK CO2 EMISSION NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS NATURAL GAS,ENERGY INTENSITY PER KM BUS ELECTRICITY,VEHICLES PER LINE,WELL TO TANK CO2 EMISSION BUS ELECTRICITY,GHC CORRECTION BUS NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS ELECTRICITY,business income multiplier,number of bus,VEHICLES PER ROUTE,CO2 CAPTURE PER GREEN AREA,business growth,DIESEL PETROL RATIO,car diesel co2 emissions,increase amount,INITIAL RATIO CAR PETROL,number of mototized private vehicles,GDPGN,Emissions of greenhouse gases,TPC,percentage car diesel,percentafe car petrol,INITIAL RATIO CAR DIESEL,INITIAL RATIO CAR ELECTRICITY,percentage car eletricity,PRIVATE PARKING CONSTRUCTION,MAX CAPACITY BUS,BUS Daily Occupancy rate,daily bus capacity,DAILY CHOSEN BUS,PEDESTRIAN SIDEWALK CONSTRUCTION,Daily bus trips,ticket fare pt 10 km,Mobility space usage,Affordability of public transport for the poorest group,GHC CORRECTION CAR DIESEL,GHC CORRECTION CAR ELECTRICITY,GHC CORRECTION CAR PETROL,ghg emissions,AVERAGE DISTANCE BUS ROUTES,AVERAGE DISTANCE CAR,co2 capture green spaces,CO2 CAPTURE PER M2 BODY OF WATER,"""co2 capture sea/river""",CO2 TECHNOLOGIES CAPTURE,DAILY CHOSEN CAR,"""emissions of greenhouse gases (GHG) business""",BODY OF WATER M2,bus activity per year,WELL TO TANK CO2 EMISSION CAR DIESEL,capture,car activity per year,car diesel activity,car electricity activity,car electricity co2 emission,car petrol activity,car petrol co2 emission,ENERGY INTENSITY PER KM CAR PETROL,GREEN AREA,Total GHG,WELL TO TANK CO2 EMISSION BUS DIESEL,GHC CORRECTION BUS DIESEL,ENERGY INTENSITY PER KM BUS DIESEL,ENERGY INTENSITY PER KM CAR DIESEL,ENERGY INTENSITY PER KM CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR ELECTRICITY,EpB,TANK TO WHEEL CO2 EMISSION BUS DIESEL,WELL TO TANK CO2 EMISSION CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR DIESEL,TANK TO WHEEL CO2 EMISSION CAR PETROL,WELL TO TANK CO2 EMISSION CAR PETROL,average monthly income 95,average monthly income 25,average monthly income 50,income 95 multiplier,income 50 multiplier,average monthly income,income 25 multiplier,labor force income multiplier,IMI50,IMI95,IMI25,housing construction,net births,business construction,outmigration,inmigration,Population,AREA,attractiveness from jobs multiplier,attractiveness from housing multiplier,BCN,BDN,BN,business demolition,business labor force multiplier,business land multiplier,Business structures,DN,HCN,HDN,households to housing ratio,Housing,housing availability multiplier,housing demolition,housing land multiplier,HS,IMN,jobs,JPBS,labor force,labor to job ratio,land fraction occupied,LPBS,LPF,LPH,OMN
2021,2071,2021,1,1,94,400000,2,0,18.489,75.0,0,40,0.0,0.0,0.0,9000,12000.0,150.0,0,0,0,0,0,0.05,1,82413.42197298408,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,91670,381.728318276353,618585.0,7.639166666666667,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,0.0,3.91210447011552,14910.51447838656,70.5,0.1991,63161.739130434784,0.05,0.4974403016326186,2.3,0.1991,0.7788999999999999,0.7789,0.022,0.022,20,80,0.6593195724197136,139037.28,91670,20,1737.9660000000001,1.4,0.05432322317790855,0.09984568766356959,1,1,1,82420.75566298408,16.3,12.0,67729.375,0.001,4731.8,9,145272,7.33369,4731800.0,7167197.987400001,1,72470.175,441045792.0,87812217.1872,9703007.423999999,531.7248068352,343530567.38879997,56304.65999502431,1,59937500.0,300.0,1,1,1,1,1,1,0.000455,1,1,1,1,1,2261.0,841.2982269503547,1035.0,2.40354609929078,0.7340425531914894,1410.0,0.5964539007092199,1.5,1035,3389,841,10252.369841170972,13220.865000000002,373.4008745069242,9436.848,1232.6636443989873,165675.0,9232860.0,0.1,1.1088303073022072,0.0258,0.00831,0.0902,133.94057999999998,2.0,0.44896705896114536,16118.0,0.0104,0.1958,0,0.854892923597057,74537.0,0.7823393853955855,0.0,0.8979341179222907,2.6,0.0671,37071.399999999994,2.3,109676.85,2.958530025842024,0.8204131764155419,100,0.662,80,0.05696
2022,2071,2021,1,1,94,400000,2,0,18.489,75.0,0,40,0.0,0.0,0.0,9040,12000.0,150.0,0,0,0,0,0,0.052461443,1,72863.39715827336,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,6196,462.91583930976117,618585.0,0.5163333333333333,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,0.0,3.91210447011552,12920.917349671117,77.6691663615,0.1991,78934.78260869566,0.052461443,0.4268714027725186,2.3,0.19887606339468303,0.778023936605317,0.7789,0.022,0.0231,20,80,0.23289437192672355,139037.28,32381,20,1737.9660000000001,1.4,0.052960987705270655,0.09509273629268393,1,1,1,72870.83980270737,16.3,8.330218121729553,67729.375,0.001,4731.8,9,181550,7.44264443400065,4731800.0,7167197.987400001,1,72470.175,382624828.3000001,76094919.60937053,8838633.533730002,484.3571176484041,297691275.1568996,48791.59999821584,1,59937500.0,10250.58066298408,1,1,1,1,1,1,0.000455,1,1,1,1,1,2374.0499999999997,883.3482269503547,1086.75,2.40354609929078,0.7340425531914894,1480.5,0.5964539007092199,1.5,1035,3389,841,4934.384877127528,13621.196115423041,186.0264663768143,9722.598129504966,1339.2366625534328,170691.680644399,9232860.0,0.1,1.1692905915741272,0.0258,0.00831,0.0902,135.93049504735254,2.0,0.22039876681105025,16357.460294506924,0.0104,0.1958,0,0.7742792112344971,84789.36984117098,0.674279211234497,0.0,0.4407975336221005,2.6,0.0671,37622.15867736592,2.3,112997.89258659213,3.0034930625757377,0.9118404932755799,100,0.662,80,0.05696
2023,2071,2021,1,1,94,400000,2,0,18.489,75.0,0,40,0.0,0.0,0.0,9080,12000.0,150.0,0,0,0,0,0,0.08313182624239507,1,74895.29420827075,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,6290,464.41160574813006,618585.0,0.5241666666666667,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2148567002423951,61.1,0.65,0.00113,0.014856700242395066,3.91210447011552,13337.44348420753,129.53344839422178,0.1991,81622.60869565218,0.068275126,0.4257119340298999,2.3,0.19862935460811856,0.7770587860585814,0.7789,0.022,0.0243118593333,20,80,0.2394034175582261,139037.28,33286,20,1737.9660000000001,1.4,0.051611578562496985,0.09035422364722769,1,1,1,74902.7596463717,16.3,8.325927918522153,67729.375,0.001,4731.8,9,187732,7.465438100955555,4731800.0,7167197.987400001,1,72470.175,395449904.3000002,78547959.27095129,9614122.44670855,526.8539100796286,307287822.5823403,50364.47412124558,1,59937500.0,10651.245465691449,1,1,1,1,1,1,0.000455,1,1,1,1,1,2521.7453409857253,929.6743041915047,1143.76247318025,2.40354609929078,0.7340425531914894,1558.1691663615,0.5964539007092199,1.5,1035,3389,841,2577.7792436628497,14039.175320371067,94.95364628263339,10020.945191081903,1398.153821199917,175929.5152928705,9232860.0,0.1,1.1843872611940045,0.0258,0.00831,0.0902,136.34679256910036,2.0,0.11215484583121635,16407.556265836385,0.0104,0.1958,0,0.7541503184079941,89723.7547182985,0.654150318407994,0.0,0.2243096916624327,2.6,0.0671,37737.37941142368,2.3,116465.33912388027,3.0862063275285205,0.9551380616675135,100,0.662,80,0.05696
2024,2071,2021,1,1,94,400000,2,0,18.489,75.0,0,40,0.0,0.0,0.0,9120,12000.0,150.0,0,0,0,0,0,0.025674950367450176,1,77006.22554640629,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,6467,464.08915541261166,618585.0,0.5389166666666667,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.20306257636745018,61.1,0.65,0.00113,0.0030625763674501736,3.91210447011552,13766.148347484743,43.33168086886904,0.1991,84079.56521739131,0.022612374,0.4246372587839262,2.3,0.19821790381792845,0.7754491475830461,0.7789,0.022,0.026332948599025446,20,80,0.24342392198696639,139037.28,33845,20,1737.9660000000001,1.4,0.05029063264210509,0.08342146921140917,1,1,1,77013.67215062569,16.3,8.359745686022036,67729.375,0.001,4731.8,9,193383,7.446604219395213,4731800.0,7167197.987400001,1,72470.175,409008073.0999998,81072722.894492,10770388.565528736,590.2172933909746,317164961.639979,51983.33721279256,1,59937500.0,13083.830112063151,1,1,1,1,1,1,0.000455,1,1,1,1,1,2711.4776627976225,1006.9350347585547,1238.8455363632424,2.40354609929078,0.7340425531914894,1687.7026147557217,0.5964539007092199,1.5,1035,3389,841,1361.1830999294918,14471.402759620096,48.504713316758775,10329.46242090176,1439.8228721795685,181345.89924335957,9232860.0,0.1,1.1832562543219616,0.0258,0.00831,0.0902,136.00281552345982,2.0,0.05743642032049137,16366.163119549918,0.0104,0.1958,0,0.7556583275707177,92301.53396196135,0.6556583275707176,0.0,0.11487284064098274,2.6,0.0671,37642.17517496481,2.3,120050.98529910404,3.189268014961791,0.9770254318718035,100,0.662,80,0.05696
2025,2071,2021,1,1,94,400000,2,0,18.489,75.0,0,40,0.0,0.0,0.0,9160,12000.0,150.0,0,0,0,0,0,-0.0005871509551092708,1,79664.07999050638,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,6456,466.5197578631614,618585.0,0.538,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.0025228099551092707,3.91210447011552,14314.319040780629,-1.0163784400028821,0.1991,87124.34782608696,0.001935659,0.42617598136391793,2.3,0.19808026481769506,0.7749106894349709,0.7789,0.022,0.02700904574733404,20,80,0.24579738613988997,139037.28,34175,20,1737.9660000000001,1.4,0.04900291310410794,0.08133384525234862,1,1,1,79671.48678308926,16.3,8.394675276715938,67729.375,0.001,4731.8,9,200386,7.406792582891164,4731800.0,7167197.987400001,1,72470.175,425590376.20000005,84301054.42155847,11494789.940410906,629.9144887345176,329794531.83803064,54053.32376825322,1,59937500.0,17627.327262688836,1,1,1,1,1,1,0.000455,1,1,1,1,1,2775.7932924873758,1032.7803848370786,1270.6528340223058,2.40354609929078,0.7340425531914894,1731.0342956245906,0.5964539007092199,1.5,1035,3389,841,742.4261731636994,14916.82746384975,25.468168409028312,10647.399653394506,1472.9089025089977,186927.6624542575,9232860.0,0.1,1.1743019764529803,0.0258,0.00831,0.0902,135.27570629412213,2.0,0.03032000195887566,16278.665017343217,0.0104,0.1958,0,0.7675973647293596,93662.71706189084,0.6675973647293595,0.0,0.06064000391775132,2.6,0.0671,37440.929539889396,2.3,123746.11254471846,3.3051025726506045,0.9878719992164497,100,0.662,80,0.05696
2026,2071,2021,1,1,94,400000,2,0,18.489,75.0,0,40,3.75,0.0,0.05,9200,12000.0,150.0,0,0,0,0,0,0.0035198072885373917,1,81850.43153848402,847.4614499999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,6642,466.05827692017533,618585.0,0.5535,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.005346280711462608,3.91210447011552,14767.983610328632,6.089329674206589,0.1991,89714.34782608696,0.008866088,0.42482188141519933,2.3,0.19808349324801525,0.7749233193916579,0.7789,0.022,0.026993187360326902,20,80,0.25365139479138255,139037.28,35267,20,1737.9660000000001,1.4,0.04775003913305235,0.08138161474721262,1,1,1,81857.78836863716,16.3,8.410561056105612,67729.375,0.001,4731.8,9,206343,7.356830153153446,4731800.0,7167197.987400001,1,72470.175,439071481.2000001,86972812.78167628,11851938.756607855,649.4862438621104,340246729.661716,55766.43899155525,1,59937500.0,24828.639045778094,1,1,1,1,1,1,0.000455,1,1,1,1,1,2774.1634828045053,1032.174161951942,1269.9067689971973,2.40354609929078,0.7340425531914894,1730.0179171845878,0.5964539007092199,1.5,1035,3389,841,435.82033630031,15375.065933544294,14.359382586955293,10974.483152564948,1501.325276079508,192669.99916722171,9232860.0,0.1,1.161283300139913,0.0258,0.00831,0.0902,134.363205654297,2.0,0.017211024874693476,16168.857479458124,0.0104,0.1958,0,0.7849555998134492,94405.14323505454,0.6849555998134491,0.0,0.03442204974938695,2.6,0.0671,37188.37220275368,2.3,127547.53944870079,3.4297693578332074,0.9931155900501226,100,0.662,80,0.05696
2027,2071,2021,1,1,94,400000,2,0,18.489,78.75,0,40,0.0,0.0,0.0,9240,12600.0,157.5,0,0,0,0,0,0.0020426831010779993,1,83868.18154012259,889.8345224999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,6891,464.6822424191938,649514.25,0.5469047619047619,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.006745487898922,3.91210447011552,15177.299033491132,3.5463169348175096,0.1991,92191.73913043478,0.008788171,0.4223567306799153,2.3,0.19806415106622946,0.774847650755832,0.7789,0.022,0.027088198177938637,20,80,0.2640514831705568,139037.28,36713,20,1737.9660000000001,1.4,0.04653226193554015,0.08109625403452905,1,1,1,83875.48376853624,16.3,8.412218863333031,67729.375,0.001,4731.8,9,212041,7.302228413657806,4731800.0,7167197.987400001,1,72470.175,451285030.89999986,89383386.5341056,12224498.351756357,669.9025096762483,349677146.0141379,57312.08423171721,1,59937500.0,34216.252414415256,1,1,1,1,1,1,0.000455,1,1,1,1,1,2783.9280036508753,1035.806166388827,1274.3765960984767,2.40354609929078,0.7340425531914894,1736.1072468587943,0.5964539007092199,1.5,1035,3389,841,289.7327193156404,15846.03819649759,9.125690341052346,11310.65583549502,1527.0008056235597,198571.90722428056,9232860.0,0.1,1.1460377910958042,0.0258,0.00831,0.0902,133.3659738846074,2.0,0.011019756785149437,16048.853656390782,0.0104,0.1958,0,0.8052829452055945,94840.96357135485,0.7079244178083917,0.0,0.022039513570298874,2.6,0.0671,36912.363409698795,2.3,131454.60258247374,3.561262147411937,0.9955920972859402,100,0.662,80,0.05696
2028,2071,2021,1,1,94,400000,2,0,18.489,78.75,0,40,0.0,0.0,0.0,9280,12600.0,157.5,0,0,0,0,0,0.0012897008835341828,1,86042.71889758632,889.8345224999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,7425,463.46206324273516,649514.25,0.5892857142857143,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.007421911116465818,3.91210447011552,15628.118382209837,2.243632738268011,0.1991,94759.13043478262,0.008711612,0.4204706783658864,2.3,0.1980528865247293,0.7748035826926754,0.7789,0.022,0.027143530782595363,20,80,0.27275418506461,139037.28,37923,20,1737.9660000000001,1.4,0.04534919334522429,0.08093098527606046,1,1,1,86049.96459667096,16.3,8.427881218283424,67729.375,0.001,4731.8,9,217946,7.245699084645488,4731800.0,7167197.987400001,1,72470.175,464716218.9999998,92038388.58780822,12614038.995597823,691.2493369587606,360063791.4165938,59014.45541317972,1,59937500.0,45621.5611829515,1,1,1,1,1,1,0.000455,1,1,1,1,1,2789.61468633855,1037.92138095775,1276.9797436357362,2.40354609929078,0.7340425531914894,1739.6535637936117,0.5964539007092199,1.5,1035,3389,841,223.8136235039239,16329.816373194355,6.662190999737913,11655.969180666043,1550.9044516542117,204634.29039090668,9232860.0,0.1,1.1294944793867217,0.0258,0.00831,0.0902,132.33353712836046,2.0,0.008107715123384929,15924.613372847227,0.0104,0.1958,0,0.8273406941510378,95130.69629067049,0.7410110412265567,0.0,0.016215430246769857,2.6,0.0671,36626.61075754862,2.3,135467.90023878022,3.6986195947944966,0.996756913950646,100,0.662,80,0.05696
2029,2071,2021,1,1,94,400000,2,0,18.489,78.75,0,40,0.0,0.0,0.0,9320,12600.0,157.5,0,0,0,0,0,0.0008949954501137102,1,88130.64439042697,889.8345224999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,7864,461.7354753219361,649514.25,0.6241269841269841,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.007741380549886289,3.91210447011552,16061.066384468704,1.5589900654618596,0.1991,97280.00000000001,0.008636376,0.4179599961179805,2.3,0.19804575983680042,0.7747757023449717,0.7789,0.022,0.02717853781822791,20,80,0.282463811144752,139037.28,39273,20,1737.9660000000001,1.4,0.04420014389731057,0.08082677286773755,1,1,1,88137.83290904913,16.3,8.437217087385582,67729.375,0.001,4731.8,9,223744,7.188518622156965,4731800.0,7167197.987400001,1,72470.175,477607505.0999999,94588141.25128801,12980673.639629828,711.3409154517145,370038690.20908207,60649.34132526855,1,59937500.0,59201.35077962246,1,1,1,1,1,1,0.000455,1,1,1,1,1,2793.212454864241,1039.2596044562488,1278.6266655393586,2.40354609929078,0.7340425531914894,1741.8971965318797,0.5964539007092199,1.5,1035,3389,841,192.9915860701343,16826.55155440012,5.431313969150561,12010.53103431868,1573.4989080254297,210859.0420350892,9232860.0,0.1,1.1121201166183492,0.0258,0.00831,0.0902,131.2892082420316,2.0,0.006662346281159082,15798.942026718605,0.0104,0.1958,0,0.8505065111755343,95354.50991417441,0.7757597667633014,0.0,0.013324692562318163,2.6,0.0671,36337.56666145279,2.3,139588.68582722906,3.841442855206537,0.9973350614875364,100,0.662,80,0.05696
2030,2071,2021,1,1,94,400000,2,0,18.489,78.75,0,40,0.0,0.0,0.0,9360,12600.0,157.5,0,0,0,0,0,0.0006707851003667116,1,89993.60420865368,889.8345224999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,8232,459.63486418939834,649514.25,0.6533333333333333,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.007891641899633288,3.91210447011552,16447.396554582905,1.169484433111662,0.1991,99773.91304347827,0.008562427,0.41424257819032523,2.3,0.1980408078517936,0.7747563296622905,0.7789,0.022,0.02720286248591597,20,80,0.29783378961383594,139037.28,41410,20,1737.9660000000001,1.4,0.04308428988877642,0.08075451868102546,1,1,1,90000.73546193395,16.3,8.42440866306432,67729.375,0.001,4731.8,9,229480,7.131253280262804,4731800.0,7167197.987400001,1,72470.175,489108024.90000004,96863348.37799118,13305138.342112664,729.121581147774,378939538.1798962,62108.190307684985,1,59937500.0,74869.00868867159,1,1,1,1,1,1,0.000455,1,1,1,1,1,2795.712367302545,1040.1894701619603,1279.7710305874102,2.40354609929078,0.7340425531914894,1743.4561865973415,0.5964539007092199,1.5,1035,3389,841,178.88904754519197,17336.43520476305,4.76317428099561,12374.478060943648,1594.937708044897,217248.56146319606,9232860.0,0.1,1.0941183360710982,0.0258,0.00831,0.0902,130.24332914062396,2.0,0.0058896882265799255,15673.084132445723,0.0104,0.1958,0,0.8745088852385358,95547.50150024454,0.8117633278578036,0.0,0.011779376453159851,2.6,0.0671,36048.09350462516,2.3,143818.5476886358,3.989629789164387,0.997644124709368,100,0.662,80,0.05696
2031,2071,2021,1,1,94,400000,2,0,18.489,78.75,0,40,3.9375,0.0,0.05,9400,12600.0,157.5,0,0,0,0,0,0.0005235120681077593,1,92271.08944648088,889.8345224999999,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,8870,458.5359124844942,649514.25,0.703968253968254,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.00796622293189224,3.91210447011552,16919.74736283115,0.9133325931150398,0.1991,102541.73913043478,0.008489735,0.41228257329252505,2.3,0.19803709309471668,0.7747417971445245,0.7789,0.022,0.027221109760758845,20,80,0.3056734136340987,139037.28,42500,20,1737.9660000000001,1.4,0.04200076331815264,0.08070040157412098,1,1,1,92278.16360629068,16.3,8.432582702271818,67729.375,0.001,4731.8,9,235846,7.074159809801674,4731800.0,7167197.987400001,1,72470.175,503164097.6999998,99645155.25813398,13696685.131164882,750.5783451878356,389822257.31070095,63891.86797322389,1,59937500.0,92399.56915060553,1,1,1,1,1,1,0.000455,1,1,1,1,1,2797.5876895034426,1040.8870137139086,1280.6294819266093,2.40354609929078,0.7340425531914894,1744.625671030453,0.5964539007092199,1.5,1035,3389,841,172.2167808003682,17859.67541394182,4.342042382256771,12747.958791705836,1615.2439666868802,223805.45631506035,9232860.0,0.1,1.0755854955431663,0.0258,0.00831,0.0902,129.20058905374046,2.0,0.005412287855066367,15547.603977586095,0.0104,0.1958,0,0.8992193392757782,95726.39054778974,0.8488290089136673,0.0,0.010824575710132733,2.6,0.0671,35759.48914844802,2.3,148159.21208056997,4.143213888361718,0.9978350848579735,100,0.662,80,0.05696
2032,2071,2021,1,1,94,400000,2,0,18.489,82.6875,0,40,0.0,0.0,0.0,9440,13230.0,165.375,0,0,0,0,0,0.0004121739124915546,1,94714.8136073162,934.326248625,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,9277,457.20728310370157,681989.9625,0.701209372637944,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.008006092087508446,3.91210447011552,17417.372172632524,0.719465640530136,0.1991,105320.00000000001,0.008418266,0.4108524730678763,2.3,0.19803419197981698,0.7747304476799571,0.7789,0.022,0.02723536034022589,20,80,0.31647627168770853,139037.28,44002,20,1737.9660000000001,1.4,0.040948687940628156,0.08065818813737521,1,1,1,94721.83095648726,16.3,8.451728892485015,67729.375,0.001,4731.8,9,242236,7.017349171066149,4731800.0,7167197.987400001,1,72470.175,517970189.0,102575807.84824808,14107104.742909908,773.069339911463,401287276.408842,65770.9846034092,1,59937500.0,112207.5577568962,1,1,1,1,1,1,0.000455,1,1,1,1,1,2799.052260420487,1041.4317745017167,1281.2999069151724,2.40354609929078,0.7340425531914894,1745.539003623568,0.5964539007092199,1.5,1035,3389,841,168.61279915922964,18396.486868937864,4.028877595591103,13131.126466850883,1634.3667662977095,230532.41690398322,9232860.0,0.1,1.0565620294409186,0.0258,0.00831,0.0902,128.16301453090043,2.0,0.00506258911684182,15422.745430914612,0.0104,0.1958,0,0.9245839607454419,95898.60732859011,0.8868759411181628,0.0,0.01012517823368364,2.6,0.0671,35472.31449110361,2.3,152612.4599904369,4.302297782929045,0.9979749643532633,100,0.662,80,0.05696
2033,2071,2021,1,1,94,400000,2,0,18.489,82.6875,0,40,0.0,0.0,0.0,9480,13230.0,165.375,0,0,0,0,0,0.0003172640533214647,1,96968.80417847303,934.326248625,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,9900,455.65701376202674,681989.9625,0.7482993197278912,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.008030725946678535,3.91210447011552,17884.881313719434,0.5540250401056642,0.1991,108106.52173913045,0.00834799,0.40840638725360423,2.3,0.19803190666502007,0.7747215072897246,0.7789,0.022,0.027246586045255438,20,80,0.3292570165354213,139037.28,45779,20,1737.9660000000001,1.4,0.039927197039970094,0.08062496614589021,1,1,1,96975.76504661179,16.3,8.454987230790886,67729.375,0.001,4731.8,9,248645,6.960868138760583,4731800.0,7167197.987400001,1,72470.175,531879445.9,105329100.7875114,14491899.088417133,794.1560700452588,412058446.0240715,67536.37930334533,1,59937500.0,134459.21371338348,1,1,1,1,1,1,0.000455,1,1,1,1,1,2800.205956741933,1041.8609025894373,1281.8280253108805,2.40354609929078,0.7340425531914894,1746.2584692640983,0.5964539007092199,1.5,1035,3389,841,166.1927759732915,18947.08509697496,3.7665387419924863,13524.134926362074,1652.2145844980982,237432.1440723679,9232860.0,0.1,1.037061273676292,0.0258,0.00831,0.0902,127.131459852968,2.0,0.004771343977413578,15298.611293979304,0.0104,0.1958,0,0.9505849684316106,96067.22012774934,0.9258774526474158,0.0,0.009542687954827156,2.6,0.0671,35186.8059761524,2.3,157180.07937590755,4.467017537267668,0.9980914624090346,100,0.662,80,0.05696
2034,2071,2021,1,1,94,400000,2,0,18.489,82.6875,0,40,0.0,0.0,0.0,9520,13230.0,165.375,0,0,0,0,0,0.00023010759842908776,1,99150.13527042008,934.326248625,20,358359.89937000006,5518742.450298001,16.3,1,1,0.18,0.05,0.77,1,10783,453.83106777300355,681989.9625,0.8150415721844293,490.95306213690003,1767.43102369284,1290095.637732,80,1,7560.677156908261,1,1,1,1,10,1,1,1,0.2,61.1,0.65,0.00113,-0.008048770401570912,3.91210447011552,18337.33053346271,0.40195482797026494,0.1991,110883.91304347827,0.008278878,0.4055099037566158,2.3,0.19803014685669748,0.7747146227357191,0.7789,0.022,0.027255230407583327,20,80,0.3418291842303014,139037.28,47527,20,1737.9660000000001,1.4,0.03893544142157806,0.08059940217250357,1,1,1,99157.04000751974,16.3,8.451819568448004,67729.375,0.001,4731.8,9,255033,6.904737099655089,4731800.0,7167197.987400001,1,72470.175,545339703.6999999,107993701.61049888,14863359.27474672,814.5120882561203,422482642.8147543,69244.90515733823,1,59937500.0,158964.80375999527,1,1,1,1,1,1,0.000455,1,1,1,1,1,2801.094361433904,1042.191352985699,1282.2347032658517,2.40354609929078,0.7340425531914894,1746.812494304204,0.5964539007092199,1.5,1035,3389,841,164.21361497956497,19511.683244432817,3.532848004485577,13927.136310813195,1668.6737185522227,244507.30882747888,9232860.0,0.1,1.0170845567949645,0.0258,0.00831,0.0902,126.10629735853581,2.0,0.004511692589121152,15175.246372868329,0.0104,0.1958,0,0.9772205909400473,96233.41290372264,0.965830886410071,0.0,0.009023385178242305,2.6,0.0671,34903.066657597155,2.3,161863.83844379103,4.637524835043657,0.9981953229643515,100,0.662,80,0.05696
