time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,Number of Bus Routes,Road available,Number of Railway Lines,ITBR,Number of Trips per Bus Route,Number of Trips per Railway line,ILRR,construction,increasing railway trips,increaing bus trips,ITRR,Land Use for mobility,daily railway capacity,Daily railway trips,road construiction,increasing railway lines,increasing bus routes,RCR,IRBR,gdp growth rate,WELL TO TANK CO2 EMISSION RAILWAY ELECTRICITY,"""emissions of greenhouse gases (GHG) mobility""",railway electricity co2 emission,number of trains,bus electricity activity,bus natural gas activity,AVERAGE DISTANCE RAILWAY TRIP,ENERGY INTENSITY PER KM RAILWAY ELECTRICITY,TANK TO WHEEL CO2 EMISSION RAILWAY ELECTRICITY,PERCENTAGE BUS DIESEL,PERCENTAGE BUS ELECTRICITY,PERCENTAGE BUS NATURAL GAS,GHC CORRECTION BUS ELECTRICITY,DAILY CHOSEN RAILWAY,"""Motorization rate number of motorized vehicles per 1000 inhabitants.""",railway activity per year,Railway Daily Occupancy rate 0,bus electricity co2 emission,bus diesel co2 emission,bus diesel activity,MAX CAPACITY RAILWAY,ENERGY INTENSITY PER KM BUS NATURAL GAS,bus natural gas co2 emission,GHC CORRECTION RAILWAY ELECTRICITY,WELL TO TANK CO2 EMISSION NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS NATURAL GAS,ENERGY INTENSITY PER KM BUS ELECTRICITY,VEHICLES PER LINE,WELL TO TANK CO2 EMISSION BUS ELECTRICITY,GHC CORRECTION BUS NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS ELECTRICITY,business income multiplier,number of bus,VEHICLES PER ROUTE,CO2 CAPTURE PER GREEN AREA,business growth,DIESEL PETROL RATIO,car diesel co2 emissions,increase amount,INITIAL RATIO CAR PETROL,number of mototized private vehicles,GDPGN,Emissions of greenhouse gases,TPC,percentage car diesel,percentafe car petrol,INITIAL RATIO CAR DIESEL,INITIAL RATIO CAR ELECTRICITY,percentage car eletricity,PRIVATE PARKING CONSTRUCTION,MAX CAPACITY BUS,BUS Daily Occupancy rate,daily bus capacity,DAILY CHOSEN BUS,PEDESTRIAN SIDEWALK CONSTRUCTION,Daily bus trips,ticket fare pt 10 km,Mobility space usage,Affordability of public transport for the poorest group,GHC CORRECTION CAR DIESEL,GHC CORRECTION CAR ELECTRICITY,GHC CORRECTION CAR PETROL,ghg emissions,AVERAGE DISTANCE BUS ROUTES,AVERAGE DISTANCE CAR,co2 capture green spaces,CO2 CAPTURE PER M2 BODY OF WATER,"""co2 capture sea/river""",CO2 TECHNOLOGIES CAPTURE,DAILY CHOSEN CAR,"""emissions of greenhouse gases (GHG) business""",BODY OF WATER M2,bus activity per year,WELL TO TANK CO2 EMISSION CAR DIESEL,capture,car activity per year,car diesel activity,car electricity activity,car electricity co2 emission,car petrol activity,car petrol co2 emission,ENERGY INTENSITY PER KM CAR PETROL,GREEN AREA,Total GHG,WELL TO TANK CO2 EMISSION BUS DIESEL,GHC CORRECTION BUS DIESEL,ENERGY INTENSITY PER KM BUS DIESEL,ENERGY INTENSITY PER KM CAR DIESEL,ENERGY INTENSITY PER KM CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR ELECTRICITY,EpB,TANK TO WHEEL CO2 EMISSION BUS DIESEL,WELL TO TANK CO2 EMISSION CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR DIESEL,TANK TO WHEEL CO2 EMISSION CAR PETROL,WELL TO TANK CO2 EMISSION CAR PETROL,average monthly income 95,average monthly income 25,average monthly income 50,income 95 multiplier,income 50 multiplier,average monthly income,income 25 multiplier,labor force income multiplier,IMI50,IMI95,IMI25,housing construction,net births,business construction,outmigration,inmigration,Population,AREA,attractiveness from jobs multiplier,attractiveness from housing multiplier,BCN,BDN,BN,business demolition,business labor force multiplier,business land multiplier,Business structures,DN,HCN,HDN,households to housing ratio,Housing,housing availability multiplier,housing demolition,housing land multiplier,HS,IMN,jobs,JPBS,labor force,labor to job ratio,land fraction occupied,LPBS,LPF,LPH,OMN
2031,2071,2021,1,1,98.7,400000,2,0,18.489,75,0,40,0,0.0,0,9400,12000,150,0,0,4.9350000000000005,0,0.05,0.0005235120681077593,1,92397.77863201934,847.4614499999999,20,376277.8943385001,5794679.572812902,16.3,1,1,0.18,0.05,0.77,1,7962,457.2576798645535,618585.0,0.6635,515.5007152437452,1855.8025748774824,1354600.4196186003,80,1,7938.711014753675,1,1,1,1,10,1,1,1,0.2,64.155,0.65,0.00113,-0.00796622293189224,3.91210447011552,16852.97241676914,0.9133325931150398,0.1991,102252.60869565218,0.008489735,0.4128486416432453,2.3,0.19803709309471668,0.7747417971445245,0.7789,0.022,0.027221109760758845,20,80,0.3050363799653486,145989.14400000003,44532,20,1824.8643000000002,1.4,0.04200076331815264,0.08070040157412098,1,1,1,92404.85279182914,16.3,8.423052882673344,67729.375,0.001,4731.8,9,235181,7.074159809801674,4731800.0,7525557.886770002,1,72470.175,501178325.99999994,99251898.80311625,13642630.221759377,747.6161361524138,388283796.97512436,63639.714324222885,1,59937500.0,92733.62659381174,1,1,1,1,1,1,0.000455,1,1,1,1,1,2797.5876895034426,1040.8870137139086,1280.6294819266093,2.40354609929078,0.7340425531914894,1744.625671030453,0.5964539007092199,1.5,1035,3389,841,172.2167808003682,17859.67541394182,4.342042382256771,12747.958791705836,1615.2439666868802,223805.45631506035,9232860.0,0.1,1.0755854955431663,0.0258,0.00831,0.0902,129.20058905374046,2.0,0.005412287855066367,15547.603977586095,0.0104,0.1958,0,0.8992193392757782,95726.39054778974,0.8488290089136673,0.0,0.010824575710132733,2.6,0.0671,35759.48914844802,2.3,148159.21208056997,4.143213888361718,0.9978350848579735,100,0.662,80,0.05696
2032,2071,2021,1,1,103.635,400000,2,0,18.489,75,0,40,0,0.0,0,9440,12000,150,0,0,0.0,0,0.0,0.0004121739124915546,1,95269.56455739097,847.4614499999999,20,395091.78905542503,6084413.551453546,16.3,1,1,0.18,0.05,0.77,1,8240,456.01043987120124,618585.0,0.6866666666666666,541.2757510059323,1948.592703621356,1422330.44059953,80,1,8335.646565491357,1,1,1,1,10,1,1,1,0.2,67.36275,0.65,0.00113,-0.008006092087508446,3.91210447011552,17341.688373271038,0.719465640530136,0.1991,105037.82608695653,0.008418266,0.413258863273319,2.3,0.19803419197981698,0.7747304476799571,0.7789,0.022,0.02723536034022589,20,80,0.3032645587218,153288.60120000003,46487,20,1916.1075150000001,1.4,0.040948687940628156,0.08065818813737521,1,1,1,95276.58190656203,16.3,8.437609639591535,67729.375,0.001,4731.8,9,241587,7.017349171066149,4731800.0,7901835.7811085,1,72470.175,515719450.4000001,102130084.64823931,14045805.066107254,769.7101176226776,399543560.6856535,65485.18959637861,1,59937500.0,112668.30438564088,1,1,1,1,1,1,0.000455,1,1,1,1,1,2799.052260420487,1041.4317745017167,1281.2999069151724,2.40354609929078,0.7340425531914894,1745.539003623568,0.5964539007092199,1.5,1035,3389,841,168.61279915922964,18396.486868937864,4.028877595591103,13131.126466850883,1634.3667662977095,230532.41690398322,9232860.0,0.1,1.0565620294409186,0.0258,0.00831,0.0902,128.16301453090043,2.0,0.00506258911684182,15422.745430914612,0.0104,0.1958,0,0.9245839607454419,95898.60732859011,0.8868759411181628,0.0,0.01012517823368364,2.6,0.0671,35472.31449110361,2.3,152612.4599904369,4.302297782929045,0.9979749643532633,100,0.662,80,0.05696
2033,2071,2021,1,1,103.635,400000,2,0,18.489,75,0,40,0,0.0,0,9480,12000,150,0,0,0.0,0,0.0,0.0003172640533214647,1,96406.9271689062,847.4614499999999,20,395091.78905542503,6084413.551453546,16.3,1,1,0.18,0.05,0.77,1,8654,450.5194439890395,618585.0,0.7211666666666666,541.2757510059323,1948.592703621356,1422330.44059953,80,1,8335.646565491357,1,1,1,1,10,1,1,1,0.2,67.36275,0.65,0.00113,-0.008030725946678535,3.91210447011552,17577.559904282687,0.5540250401056642,0.1991,106880.4347826087,0.00834799,0.40603991319524935,2.3,0.19803190666502007,0.7747215072897246,0.7789,0.022,0.027246586045255438,20,80,0.33003758664346133,153288.60120000003,50591,20,1916.1075150000001,1.4,0.039927197039970094,0.08062496614589021,1,1,1,96413.88803704496,16.3,8.405027967049728,67729.375,0.001,4731.8,9,245825,6.960868138760583,4731800.0,7901835.7811085,1,72470.175,522739997.9999998,103519198.49400875,14242880.33480365,780.50984234724,404977919.17118746,66375.88095215762,1,59937500.0,135474.7112922029,1,1,1,1,1,1,0.000455,1,1,1,1,1,2800.205956741933,1041.8609025894373,1281.8280253108805,2.40354609929078,0.7340425531914894,1746.2584692640983,0.5964539007092199,1.5,1035,3389,841,166.1927759732915,18947.08509697496,3.7665387419924863,13524.134926362074,1652.2145844980982,237432.1440723679,9232860.0,0.1,1.037061273676292,0.0258,0.00831,0.0902,127.131459852968,2.0,0.004771343977413578,15298.611293979304,0.0104,0.1958,0,0.9505849684316106,96067.22012774934,0.9258774526474158,0.0,0.009542687954827156,2.6,0.0671,35186.8059761524,2.3,157180.07937590755,4.467017537267668,0.9980914624090346,100,0.662,80,0.05696
2034,2071,2021,1,1,103.635,400000,2,0,18.489,75,0,40,0,0.0,0,9520,12000,150,0,0,0.0,0,0.0,0.00023010759842908776,1,98649.31445007544,847.4614499999999,20,395091.78905542503,6084413.551453546,16.3,1,1,0.18,0.05,0.77,1,8923,449.4182972653307,618585.0,0.7435833333333334,541.2757510059323,1948.592703621356,1422330.44059953,80,1,8335.646565491357,1,1,1,1,10,1,1,1,0.2,67.36275,0.65,0.00113,-0.008048770401570912,3.91210447011552,18042.67575674883,0.40195482797026494,0.1991,109798.69565217392,0.008278878,0.40346161807245234,2.3,0.19803014685669748,0.7747146227357191,0.7789,0.022,0.027255230407583327,20,80,0.3450745821014119,153288.60120000003,52896,20,1916.1075150000001,1.4,0.03893544142157806,0.08059940217250357,1,1,1,98656.2191871751,16.3,8.398203827557943,67729.375,0.001,4731.8,9,252537,6.904737099655089,4731800.0,7901835.7811085,1,72470.175,536576871.6,106258396.68285531,14624526.266838254,801.4240394227363,415693948.6503064,68132.23818378522,1,59937500.0,159418.42432924785,1,1,1,1,1,1,0.000455,1,1,1,1,1,2801.094361433904,1042.191352985699,1282.2347032658517,2.40354609929078,0.7340425531914894,1746.812494304204,0.5964539007092199,1.5,1035,3389,841,164.21361497956497,19511.683244432817,3.532848004485577,13927.136310813195,1668.6737185522227,244507.30882747888,9232860.0,0.1,1.0170845567949645,0.0258,0.00831,0.0902,126.10629735853581,2.0,0.004511692589121152,15175.246372868329,0.0104,0.1958,0,0.9772205909400473,96233.41290372264,0.965830886410071,0.0,0.009023385178242305,2.6,0.0671,34903.066657597155,2.3,161863.83844379103,4.637524835043657,0.9981953229643515,100,0.662,80,0.05696
2035,2071,2021,1,1,103.635,400000,2,0,18.489,75,0,40,0,0.0,0,9560,12000,150,0,0,0.0,0,0.0,0.00014710234923457147,1,101428.84705762895,847.4614499999999,20,395091.78905542503,6084413.551453546,16.3,1,1,0.18,0.05,0.77,1,9135,449.34338278207,618585.0,0.76125,541.2757510059323,1948.592703621356,1422330.44059953,80,1,8335.646565491357,1,1,1,1,10,1,1,1,0.2,67.36275,0.65,0.00113,-0.008063798650765428,3.91210447011552,18619.231138200954,0.2570193500839305,0.1991,113039.56521739131,0.008210901,0.40287827193272263,2.3,0.19802887008507103,0.774709627871732,0.7789,0.022,0.027261502043197047,20,80,0.3549448528727261,153288.60120000003,54409,20,1916.1075150000001,1.4,0.03797259252575855,0.08058086520907067,1,1,1,101435.69602380916,16.3,8.418151012919676,67729.375,0.001,4731.8,9,259991,6.848966180198997,4731800.0,7901835.7811085,1,72470.175,553726805.4999999,109653893.62898088,15095424.43951122,827.2292592852149,428977487.4315078,70309.41019002414,1,59937500.0,185604.46851642296,1,1,1,1,1,1,0.000455,1,1,1,1,1,2801.738914530387,1042.4311005107506,1282.5297552140428,2.40354609929078,0.7340425531914894,1747.2144491321742,0.5964539007092199,1.5,1035,3389,841,162.59012270609716,20090.49025247613,3.3192904293855396,14340.279759160905,1681.7190062627926,251760.52947965072,9232860.0,0.1,0.9955045951468269,0.0258,0.00831,0.0902,125.08771199440366,2.0,0.004273482472493817,15052.67292351428,0.0104,0.1958,0,1.0044954048531731,96397.6265187022,1.007866958493053,0.0,0.008546964944987634,2.6,0.0671,34621.14772408284,2.3,166665.47051552878,4.813978780940139,0.9982906070110025,100,0.662,80,0.05696
2036,2071,2021,1,1,103.635,400000,2,0,18.489,75,0,40,0,0.0,0,9600,12000,150,0,0,5.181750000000001,0,0.05,6.683433759870246e-05,1,103547.51210117074,847.4614499999999,20,395091.78905542503,6084413.551453546,16.3,1,1,0.18,0.05,0.77,1,9518,446.7151139078293,618585.0,0.7931666666666667,541.2757510059323,1948.592703621356,1422330.44059953,80,1,8335.646565491357,1,1,1,1,10,1,1,1,0.2,67.36275,0.65,0.00113,-0.008077196662401297,3.91210447011552,19058.706903756367,0.11679109806864359,0.1991,115697.82608695653,0.008144031,0.39950048126002335,2.3,0.19802805368732976,0.7747064340384789,0.7789,0.022,0.027265512274191266,20,80,0.37203027200694416,153288.60120000003,57028,20,1916.1075150000001,1.4,0.03703811460336247,0.08056901670812046,1,1,1,103554.30566271913,16.3,8.418902312996748,67729.375,0.001,4731.8,9,266105,6.793561548386913,4731800.0,7901835.7811085,1,72470.175,566798935.9999999,112242090.12812936,15454063.346506547,846.8826713885587,439102782.525364,71968.94605590716,1,59937500.0,214569.9895402321,1,1,1,1,1,1,0.000455,1,1,1,1,1,2802.151056906656,1042.584400704666,1282.718418353998,2.40354609929078,0.7340425531914894,1747.4714684822582,0.5964539007092199,1.5,1035,3389,841,161.7732756659981,20683.558226542456,3.119214293937037,14763.602463456868,1682.820401624546,259192.45897922874,9232860.0,0.1,0.9675933757489814,0.0258,0.00831,0.0902,124.07581641119835,2.0,0.004048642157579441,14930.90450194926,0.0104,0.1958,0,1.0324066242510186,96560.2166414083,1.0567115924392825,0.0,0.008097284315158881,2.6,0.0671,34341.080354483296,2.3,171585.40784424945,4.996505819650157,0.9983805431369682,100,0.662,80,0.05696
2037,2071,2021,1,1,108.81675000000001,400000,2,0,18.489,75,0,40,0,0.0,0,9640,12000,150,0,0,0.0,0,0.0,-1.1246304419364195e-05,1,106961.44945481555,847.4614499999999,20,414846.3785081963,6388634.2290262235,16.3,1,1,0.18,0.05,0.77,1,9720,445.85354153173597,618585.0,0.81,568.339538556229,2046.022338802424,1493446.9626295066,80,1,8752.428893765926,1,1,1,1,10,1,1,1,0.2,70.73088750000001,0.65,0.00113,-0.008089488304419364,3.91210447011552,19654.60729651116,-0.019653909566947212,0.1991,118860.8695652174,0.008078242,0.40091214296652905,2.3,0.1980276827114144,0.7747049827419421,0.7789,0.022,0.0272673345466434,20,80,0.3645846216167746,160953.03126000002,58681,20,2011.9128907500003,1.4,0.03613257933485625,0.08056363383120903,1,1,1,106968.18798110998,16.3,8.451105421025677,67729.375,0.001,4731.8,9,273380,6.7385262944235595,4731800.0,8296927.570163926,1,72470.175,584521889.5999998,115751515.29158516,15938353.913559355,873.4217944630526,452832020.3948552,74219.16814271676,1,59937500.0,245654.12020295125,1,1,1,1,1,1,0.000455,1,1,1,1,1,2802.338336816396,1042.6540612106771,1282.8041479898145,2.40354609929078,0.7340425531914894,1747.5882595803268,0.5964539007092199,1.5,1035,3389,841,160.09043377053794,21290.259764486324,2.9188473502100276,15196.656593798756,1681.1510111766313,266795.23514393886,9232860.0,0.1,0.9390876669678228,0.0258,0.00831,0.0902,123.0706670476039,2.0,0.0038195143895974892,14809.947899832,0.0104,0.1958,0,1.0609123330321772,96721.9899170743,1.1065965828063102,0.0,0.0076390287791949785,2.6,0.0671,34062.88016961359,2.3,176618.44566528752,5.185070809803195,0.998472194244161,100,0.662,80,0.05696
2038,2071,2021,1,1,108.81675000000001,400000,2,0,18.489,75,0,40,0,0.0,0,9680,12000,150,0,0,0.0,0,0.0,-8.758306466890436e-05,1,108392.12003809829,847.4614499999999,20,414846.3785081963,6388634.2290262235,16.3,1,1,0.18,0.05,0.77,1,10167,441.7036154324504,618585.0,0.84725,568.339538556229,2046.022338802424,1493446.9626295066,80,1,8752.428893765926,1,1,1,1,10,1,1,1,0.2,70.73088750000001,0.65,0.00113,-0.008101090064668904,3.91210447011552,19951.391484091302,-0.1530574142038092,0.1991,121187.82608695653,0.008013507,0.3947704565391554,2.3,0.19802774514020574,0.7747052269698959,0.7789,0.022,0.027267027889898387,20,80,0.3980664390004729,160953.03126000002,64070,20,2011.9128907500003,1.4,0.035255127567906816,0.08056453962539155,1,1,1,108398.80389531475,16.3,8.413992293672777,67729.375,0.001,4731.8,9,278732,6.683857216461245,4731800.0,8296927.570163926,1,72470.175,593347971.7,117499360.91926561,16178835.69275854,886.600195963168,459669775.08797586,75339.87613691924,1,59937500.0,280152.1331840612,1,1,1,1,1,1,0.000455,1,1,1,1,1,2802.3068208663744,1042.642338559652,1282.7897211838558,2.40354609929078,0.7340425531914894,1747.56860567076,0.5964539007092199,1.5,1035,3389,841,158.31948370569447,21910.68514819909,2.732603389785122,15639.506591997742,1676.5066576297959,274569.98932580306,9232860.0,0.1,0.9099754911748765,0.0258,0.00831,0.0902,122.07220542591857,2.0,0.0036050486845226604,14689.796080134605,0.0104,0.1958,0,1.0900245088251235,96882.08035084484,1.1575428904439662,0.0,0.007210097369045321,2.6,0.0671,33786.53098430959,2.3,181765.33293368164,5.379816383578804,0.9985579805261909,100,0.662,80,0.05696
2039,2071,2021,1,1,108.81675000000001,400000,2,0,18.489,75,0,40,0,0.0,0,9720,12000,150,0,0,0.0,0,0.0,-0.00016311205749676948,1,110913.97283199495,847.4614499999999,20,414846.3785081963,6388634.2290262235,16.3,1,1,0.18,0.05,0.77,1,10607,439.35332157837627,618585.0,0.8839166666666667,568.339538556229,2046.022338802424,1493446.9626295066,80,1,8752.428893765926,1,1,1,1,10,1,1,1,0.2,70.73088750000001,0.65,0.00113,-0.008112913057496769,3.91210447011552,20474.54829691211,-0.28502454537797234,0.1991,124034.34782608696,0.007949801,0.3925912706620233,2.3,0.19802823131265618,0.7747071289273124,0.7789,0.022,0.02726463976003138,20,80,0.4141580899605357,160953.03126000002,66660,20,2011.9128907500003,1.4,0.034404927110627155,0.08057159431411717,1,1,1,110920.60238969249,16.3,8.436439765983472,67729.375,0.001,4731.8,9,285279,6.629557697534804,4731800.0,8296927.570163926,1,72470.175,608904992.2999998,120580378.6626155,16601575.263144176,909.7663244203009,471723038.37424016,77315.40598953796,1,59937500.0,316080.76207937597,1,1,1,1,1,1,0.000455,1,1,1,1,1,2802.06138624686,1042.5510468679174,1282.6773705287487,2.40354609929078,0.7340425531914894,1747.4155482565561,0.5964539007092199,1.5,1035,3389,841,156.59842927267835,22544.91042826281,2.561467866989749,16092.206741777563,1668.6910014721802,282517.6745396342,9232860.0,0.1,0.8802535414222643,0.0258,0.00831,0.0902,121.08049333299829,2.0,0.0034069522948768083,14570.456478098471,0.0104,0.1958,0,1.1197464585777357,97040.39983455054,1.2095563025110376,0.0,0.006813904589753617,2.6,0.0671,33512.04989962648,2.3,187026.70054523784,5.58087914960172,0.9986372190820493,100,0.662,80,0.05696
2040,2071,2021,1,1,108.81675000000001,400000,2,0,18.489,75,0,40,0,0.0,0,9760,12000,150,0,0,0.0,0,0.0,-0.00023687948787868597,1,113399.78445133082,847.4614499999999,20,414846.3785081963,6388634.2290262235,16.3,1,1,0.18,0.05,0.77,1,10960,438.04470313950867,618585.0,0.9133333333333333,568.339538556229,2046.022338802424,1493446.9626295066,80,1,8752.428893765926,1,1,1,1,10,1,1,1,0.2,70.73088750000001,0.65,0.00113,-0.008123979487878685,3.91210447011552,20990.244510190827,-0.4138593837139243,0.1991,127222.17391304349,0.0078871,0.3901739182990932,2.3,0.1980291366662608,0.7747106707651961,0.7789,0.022,0.02726019256854321,20,80,0.42815596239799575,160953.03126000002,68913,20,2011.9128907500003,1.4,0.03358117002624037,0.08058473489602404,1,1,1,113406.36008287178,16.3,8.432173773371472,67729.375,0.001,4731.8,9,292611,6.575631540947771,4731800.0,8296927.570163926,1,72470.175,624238740.4,123617458.83504608,17016868.272048853,932.5243813082772,483604413.2929051,79262.76333870714,1,59937500.0,354531.1894690684,1,1,1,1,1,1,0.000455,1,1,1,1,1,2801.604336248917,1042.3810428660288,1282.468150383737,2.40354609929078,0.7340425531914894,1747.130523711178,0.5964539007092199,1.5,1035,3389,841,154.9382560165066,23192.997724361816,2.404140085431325,16554.80138320362,1657.5052479141998,290639.0692275916,9232860.0,0.1,0.8499206828197521,0.0258,0.00831,0.0902,120.09560023137576,2.0,0.0032239180575940884,14451.937452632463,0.0104,0.1958,0,1.150079317180248,97196.99826382322,1.262638805065434,0.0,0.006447836115188177,2.6,0.0671,33239.45614105466,2.3,192403.06382866568,5.788393859760694,0.9987104327769624,100,0.662,80,0.05696
2041,2071,2021,1,1,108.81675000000001,400000,2,0,18.489,75,0,40,0,0.0,0,9800,12000,150,0,0,5.440837500000001,0,0.05,-0.0003088212615843418,1,115668.8836606235,847.4614499999999,20,414846.3785081963,6388634.2290262235,16.3,1,1,0.18,0.05,0.77,1,11476,435.8805801222609,618585.0,0.9563333333333334,568.339538556229,2046.022338802424,1493446.9626295066,80,1,8752.428893765926,1,1,1,1,10,1,1,1,0.2,70.73088750000001,0.65,0.00113,-0.008134201261584342,3.91210447011552,21461.00173840802,-0.5394232439080007,0.1991,130209.13043478262,0.00782538,0.38693686701157604,2.3,0.19803045125158655,0.7747158135603254,0.7789,0.022,0.027253735188088102,20,80,0.44444021613016743,160953.03126000002,71534,20,2011.9128907500003,1.4,0.03278307161534687,0.08060382282564475,1,1,1,115675.40574255008,16.3,8.423460252904189,67729.375,0.001,4731.8,9,299481,6.522081926581365,4731800.0,8296927.570163926,1,72470.175,638234573.8999999,126389880.67378104,17394276.064952843,953.2063283594157,494450417.16126597,81040.42337273149,1,59937500.0,395467.3745519402,1,1,1,1,1,1,0.000455,1,1,1,1,1,2800.9406936485075,1042.1341948222675,1282.1643599850534,2.40354609929078,0.7340425531914894,1746.716664327464,0.5964539007092199,1.5,1035,3389,841,153.33291712966272,23854.994711169795,2.2592061462592437,17027.324545717183,1642.7461729256975,298934.77081666404,9232860.0,0.1,0.8189766330007013,0.0258,0.00831,0.0902,119.11758419756296,2.0,0.0030544379434352398,14334.245992486518,0.0104,0.1958,0,1.1810233669992987,97351.93651983973,1.3167908922487728,0.0,0.0061088758868704796,2.6,0.0671,32968.76578271899,2.3,197894.8182806316,6.002493984301976,0.9987782248226259,100,0.662,80,0.05696
2042,2071,2021,1,1,114.25758750000001,400000,2,0,18.489,75,0,40,0,0.0,0,9840,12000,150,0,0,0.0,0,0.0,-0.0003790268282281694,1,119086.8278113882,847.4614499999999,20,435588.6974336062,6708065.940477535,16.3,1,1,0.18,0.05,0.77,1,11839,434.6604472231511,618585.0,0.9865833333333334,596.7565154840405,2148.3234557425453,1568119.310760982,80,1,9190.050338454223,1,1,1,1,10,1,1,1,0.2,74.26743187500001,0.65,0.00113,-0.00814364582822817,3.91210447011552,22052.198497958147,-0.6618480212121157,0.1991,133522.6086956522,0.007764619,0.387393683605364,2.3,0.19803216467867973,0.7747225166661158,0.7789,0.022,0.02724531865520443,20,80,0.4408502898064056,169000.68282300004,74504,20,2112.5085352875003,1.4,0.03200986974574738,0.08062871556172517,1,1,1,119093.29672275277,16.3,8.440638615183227,67729.375,0.001,4731.8,9,307102,6.468911364568022,4731800.0,8711773.948672123,1,72470.175,655810660.9999999,129871604.81718579,17867770.436425246,979.1538199161034,508071285.74638885,83272.88373383314,1,59937500.0,438672.60529449023,1,1,1,1,1,1,0.000455,1,1,1,1,1,2800.0757036098726,1041.8124537243054,1281.7684003698444,2.40354609929078,0.7340425531914894,1746.177241083556,0.5964539007092199,1.5,1035,3389,841,151.08035901969114,24530.933934972385,2.1254172413564043,17509.799460351212,1630.6923574441748,307405.18715504237,9232860.0,0.1,0.7905663485692654,0.0258,0.00831,0.0902,118.14649107595663,2.0,0.0028971747646250323,14217.387614435214,0.0104,0.1958,0,1.212578201907646,97505.26943696939,1.3657227523845579,0.0,0.005794349529250065,2.6,0.0671,32699.991513200992,2.3,203502.23389663806,6.223311520263978,0.99884113009415,100,0.662,80,0.05696
2043,2071,2021,1,1,114.25758750000001,400000,2,0,18.489,75,0,40,0,0.0,0,9880,12000,150,0,0,0.0,0,0.0,-0.00044759600211873203,1,120439.65597646091,847.4614499999999,20,435588.6974336062,6708065.940477535,16.3,1,1,0.18,0.05,0.77,1,12278,429.2659940999583,618585.0,1.0231666666666666,596.7565154840405,2148.3234557425453,1568119.310760982,80,1,9190.050338454223,1,1,1,1,10,1,1,1,0.2,74.26743187500001,0.65,0.00113,-0.008152391002118732,3.91210447011552,22332.915021645797,-0.7812857115714122,0.1991,135578.26086956522,0.007704795,0.3810693977554751,2.3,0.19803426697653942,0.7747307410749702,0.7789,0.022,0.02723499194849048,20,80,0.4776016206072698,169000.68282300004,80715,20,2112.5085352875003,1.4,0.031260182697299715,0.0806592788408689,1,1,1,120446.07209823688,16.3,8.418388545040566,67729.375,0.001,4731.8,9,311830,6.41612177597328,4731800.0,8711773.948672123,1,72470.175,664151843.3,131524823.44903296,18088170.10485061,991.2317217458133,514538849.74611646,84332.91747338849,1,59937500.0,485295.727017243,1,1,1,1,1,1,0.000455,1,1,1,1,1,2799.0143997971345,1041.4176918903768,1281.282575758529,2.40354609929078,0.7340425531914894,1745.515393062344,0.5964539007092199,1.5,1035,3389,841,148.72267491930484,25221.3497161712,2.012650816586354,18002.607516705655,1625.373490497248,316057.0139871077,9232860.0,0.1,0.7664171588765895,0.0258,0.00831,0.0902,117.1823559523911,2.0,0.0027660341055779636,14101.366540600615,0.0104,0.1958,0,1.2447771214978807,97656.34979598908,1.405971401872351,0.0,0.005532068211155927,2.6,0.0671,32433.143043381413,2.3,209229.74325946532,6.451109070114083,0.9988935863577688,100,0.662,80,0.05696
2044,2071,2021,1,1,114.25758750000001,400000,2,0,18.489,75,0,40,0,0.0,0,9920,12000,150,0,0,0.0,0,0.0,-0.0005146207821452985,1,123318.7594006429,847.4614499999999,20,435588.6974336062,6708065.940477535,16.3,1,1,0.18,0.05,0.77,1,12800,428.09118899764724,618585.0,1.0666666666666667,596.7565154840405,2148.3234557425453,1568119.310760982,80,1,9190.050338454223,1,1,1,1,10,1,1,1,0.2,74.26743187500001,0.65,0.00113,-0.008160505782145298,3.91210447011552,22930.267650413924,-0.8978764309604338,0.1991,138993.0434782609,0.007645885,0.3795578043179268,2.3,0.19803674865696538,0.774740449668058,0.7789,0.022,0.0272228016749766,20,80,0.4978737280495111,169000.68282300004,84141,20,2112.5085352875003,1.4,0.030532365368688624,0.08069538743042637,1,1,1,123325.12312020303,16.3,8.431099773526352,67729.375,0.001,4731.8,9,319684,6.363719560136489,4731800.0,8711773.948672123,1,72470.175,681907788.0999995,135042801.23918682,18563440.476068255,1017.2765380885403,528301546.38474447,86588.62345245962,1,59937500.0,533271.6241154799,1,1,1,1,1,1,0.000455,1,1,1,1,1,2797.761572141912,1040.9516909801416,1280.7090788000353,2.40354609929078,0.7340425531914894,1744.7341073507725,0.5964539007092199,1.5,1035,3389,841,147.58876378092523,25927.110148230233,1.9217912427114552,18506.368346405936,1617.084369400943,324901.12967707054,9232860.0,0.1,0.741752361643446,0.0258,0.00831,0.0902,116.22529570271257,2.0,0.002662912353498248,13986.19683546481,0.0104,0.1958,0,1.2776635178087385,97805.07247090839,1.4470793972609233,0.0,0.005325824706996496,2.6,0.0671,32168.25272156906,2.3,215084.5478462207,6.686236573303369,0.9989348350586007,100,0.662,80,0.05696
